season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rush_yards,attempts,touchdowns,yards,rush_info_yards,rush_info_attempts,rush_info_touchdowns,rush_info_distance,rush_info_avg_yards,rush_info_avg_distance,rush_info_avg_time_to_los,rush_info_rush_location_map_outside_right_yards,rush_info_rush_location_map_outside_right_attempts,rush_info_rush_location_map_outside_right_touchdowns,rush_info_rush_location_map_outside_right_distance,rush_info_rush_location_map_outside_right_avg_yards,rush_info_rush_location_map_outside_right_avg_distance,rush_info_rush_location_map_outside_right_avg_time_to_los,rush_info_rush_location_map_inside_right_yards,rush_info_rush_location_map_inside_right_attempts,rush_info_rush_location_map_inside_right_touchdowns,rush_info_rush_location_map_inside_right_distance,rush_info_rush_location_map_inside_right_avg_yards,rush_info_rush_location_map_inside_right_avg_distance,rush_info_rush_location_map_inside_right_avg_time_to_los,rush_info_rush_location_map_inside_left_yards,rush_info_rush_location_map_inside_left_attempts,rush_info_rush_location_map_inside_left_touchdowns,rush_info_rush_location_map_inside_left_distance,rush_info_rush_location_map_inside_left_avg_yards,rush_info_rush_location_map_inside_left_avg_distance,rush_info_rush_location_map_inside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_right_yards,rush_info_pre_snap_rush_location_map_outside_right_attempts,rush_info_pre_snap_rush_location_map_outside_right_touchdowns,rush_info_pre_snap_rush_location_map_outside_right_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_yards,rush_info_pre_snap_rush_location_map_outside_right_avg_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_right_yards,rush_info_pre_snap_rush_location_map_inside_right_attempts,rush_info_pre_snap_rush_location_map_inside_right_touchdowns,rush_info_pre_snap_rush_location_map_inside_right_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_yards,rush_info_pre_snap_rush_location_map_inside_right_avg_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_left_yards,rush_info_pre_snap_rush_location_map_outside_left_attempts,rush_info_pre_snap_rush_location_map_outside_left_touchdowns,rush_info_pre_snap_rush_location_map_outside_left_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_yards,rush_info_pre_snap_rush_location_map_outside_left_avg_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_left_yards,rush_info_pre_snap_rush_location_map_inside_left_attempts,rush_info_pre_snap_rush_location_map_inside_left_touchdowns,rush_info_pre_snap_rush_location_map_inside_left_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_yards,rush_info_pre_snap_rush_location_map_inside_left_avg_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_time_to_los,rush_info_rush_location_map_unknown_yards,rush_info_rush_location_map_unknown_attempts,rush_info_rush_location_map_unknown_touchdowns,rush_info_rush_location_map_unknown_distance,rush_info_rush_location_map_unknown_avg_yards,rush_info_rush_location_map_unknown_avg_distance,rush_info_pre_snap_rush_location_map_unknown_yards,rush_info_pre_snap_rush_location_map_unknown_attempts,rush_info_pre_snap_rush_location_map_unknown_touchdowns,rush_info_pre_snap_rush_location_map_unknown_distance,rush_info_pre_snap_rush_location_map_unknown_avg_yards,rush_info_pre_snap_rush_location_map_unknown_avg_distance,rush_info_rush_location_map_outside_left_yards,rush_info_rush_location_map_outside_left_attempts,rush_info_rush_location_map_outside_left_touchdowns,rush_info_rush_location_map_outside_left_distance,rush_info_rush_location_map_outside_left_avg_yards,rush_info_rush_location_map_outside_left_avg_distance,rush_info_rush_location_map_outside_left_avg_time_to_los,rush_info_rush_location_map_unknown_avg_time_to_los
2021,REG,2,2021091913,58533,09/19/2021,0325,BAL,2310,KC,visitor,1,EDW815562,2310,Clyde Edwards-Helaire,C.Edwards-Helaire,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvb7x487fiolt7c3hlke,25,46,13,0,46,46,13,0,227.00000000000003,3.5384615384615383,17.461538461538463,3.1368461538461534,9,3,0,59.58,3.0,19.86,3.6326666666666667,18,7,0,101.34000000000002,2.5714285714285716,14.47714285714286,2.948285714285714,16,2,0,36.69000000000001,8.0,18.345000000000006,2.7925,24,7,0,123.81000000000002,3.4285714285714284,17.68714285714286,3.3898571428571427,7,1,0,16.360000000000003,7.0,16.360000000000003,2.505,8,3,0,61.01,2.6666666666666665,20.336666666666666,3.419333333333334,7,2,0,25.820000000000007,3.5,12.910000000000004,2.1435,,,,,,,,,,,,,3,1,0,29.389999999999993,3.0,29.389999999999993,3.658,
2021,REG,2,2021091913,58533,09/19/2021,0325,BAL,2310,KC,visitor,2,WIL207361,2310,Darrel Williams,Da.Williams,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/xg74gjuqnd9e03fqplot,31,-2,3,1,-2,-2,3,1,27.839999999999996,-0.6666666666666666,9.28,2.4053333333333335,2,1,1,12.499999999999998,2.0,12.499999999999998,2.621,,,,,,,,,,,,,,,2,1,1,12.499999999999998,2.0,12.499999999999998,2.621,-5,1,0,5.45,-5.0,5.45,1.59,,,,,,,,1,1,0,9.889999999999997,1.0,9.889999999999997,3.005,,,,,,,,,,,,,-4,2,0,15.339999999999996,-2.0,7.669999999999998,2.2975,
2021,REG,2,2021091913,58533,09/19/2021,0325,BAL,2310,KC,visitor,3,HIL628694,2310,Tyreek Hill,T.Hill,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xw0jhb7zeobj4bkxfpwg,10,15,1,0,29,15,1,0,49.860000000000014,15.0,49.860000000000014,4.26,15,1,0,49.860000000000014,15.0,49.860000000000014,4.26,,,,,,,,,,,,,,,15,1,0,49.860000000000014,15.0,49.860000000000014,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,home,1,JON026624,1800,Aaron Jones,A.Jones,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/aspau9t4rjwirkedoz5o,33,67,17,1,115,67,17,1,295.93,3.9411764705882355,17.407647058823528,2.6893529411764705,11,5,0,71.91,2.2,14.382,2.5652,17,2,0,36.639999999999986,8.5,18.319999999999993,2.2805,11,5,0,61.830000000000005,2.2,12.366000000000001,2.3038,14,5,0,94.41000000000001,2.8,18.882,2.9508,13,4,0,50.58,3.25,12.645,2.37175,19,4,0,92.52000000000001,4.75,23.130000000000003,3.01075,21,4,1,58.41999999999999,5.25,14.604999999999997,2.35875,,,,,,,,,,,,,28,5,1,125.55000000000003,5.6,25.110000000000007,3.3625999999999996,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,home,2,DIL237740,1800,A.J. Dillon,A.Dillon,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jpowpgjn6nm6umrls2px,28,18,5,0,26,18,5,0,76.02999999999999,3.6,15.205999999999998,2.9606000000000003,3,1,0,20.579999999999995,3.0,20.579999999999995,3.881,8,1,0,18.779999999999998,8.0,18.779999999999998,2.642,4,1,0,12.09,4.0,12.09,2.053,3,1,0,20.579999999999995,3.0,20.579999999999995,3.881,8,2,0,26.82,4.0,13.41,2.254,7,2,0,28.629999999999995,3.5,14.314999999999998,3.207,,,,,,,,,,,,,,,,,,,,3,2,0,24.58,1.5,12.29,3.1135,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,home,3,ROD339293,1800,Aaron Rodgers,Aa.Rodgers,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/hh8azxeqpydxofvo0suc,12,6,4,0,6,6,4,0,96.55999999999999,1.5,24.139999999999997,6.116666666666667,6,2,0,72.11999999999998,3.0,36.05999999999999,6.3335,1,1,0,24.300000000000004,1.0,24.300000000000004,5.683,,,,,,,,6,2,0,72.11999999999998,3.0,36.05999999999999,6.3335,,,,,,,,1,1,0,24.300000000000004,1.0,24.300000000000004,5.683,,,,,,,,-1,1,0,0.13999999999999999,-1.0,0.13999999999999999,-1,1,0,0.13999999999999999,-1.0,0.13999999999999999,,,,,,,,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,visitor,1,SWI228476,1540,D'Andre Swift,D.Swift,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/lt7dpkcsisbq1txestzs,32,37,8,0,78,37,8,0,131.91000000000003,4.625,16.488750000000003,2.9217500000000003,19,3,0,58.58,6.333333333333333,19.526666666666667,3.314,13,3,0,50.780000000000015,4.333333333333333,16.926666666666673,2.7739999999999996,5,2,0,22.549999999999997,2.5,11.274999999999999,2.5549999999999997,3,1,0,20.700000000000003,3.0,20.700000000000003,3.394,17,4,0,58.970000000000006,4.25,14.742500000000001,2.93475,15,2,0,41.540000000000006,7.5,20.770000000000003,2.9755,2,1,0,10.7,2.0,10.7,2.29,,,,,,,,,,,,,,,,,,,,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,visitor,2,WIL328269,1540,Jamaal Williams,J.Williams,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkhucpae1jyvzuy1jrjl,30,25,7,0,37,25,7,0,99.0,3.5714285714285716,14.142857142857142,2.561571428571429,1,1,0,16.459999999999997,1.0,16.459999999999997,2.727,14,4,0,48.989999999999995,3.5,12.247499999999999,2.41875,10,2,0,33.55,5.0,16.775,2.7645,9,2,0,35.85,4.5,17.925,2.795,3,2,0,17.669999999999995,1.5,8.834999999999997,2.2335000000000003,6,1,0,20.49,6.0,20.49,2.978,7,2,0,24.989999999999995,3.5,12.494999999999997,2.4480000000000004,,,,,,,,,,,,,,,,,,,,
2021,REG,2,2021092000,58534,09/20/2021,1800,GB,1540,DET,visitor,3,GOF219636,1540,Jared Goff,J.Goff,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/mxwxbwae3dsmth9dvta2,16,46,4,0,46,46,4,0,111.22000000000003,11.5,27.805000000000007,4.361,0,1,0,2.7400000000000007,0.0,2.7400000000000007,3.069,26,1,0,48.44000000000001,26.0,48.44000000000001,4.624,,,,,,,,26,1,0,48.44000000000001,26.0,48.44000000000001,4.624,0,1,0,2.7400000000000007,0.0,2.7400000000000007,3.069,20,2,0,60.040000000000006,10.0,30.020000000000003,4.8755,,,,,,,,,,,,,,,,,,,,20,2,0,60.040000000000006,10.0,30.020000000000003,4.8755,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,home,1,LIN303086,2120,Phillip Lindsay,P.Lindsay,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pv23ismfe1xcbholkdqo,30,5,7,0,5,5,7,0,95.76,0.7142857142857143,13.680000000000001,2.7902857142857145,,,,,,,,0,2,0,16.14,0.0,8.07,2.476,5,2,0,22.32,2.5,11.16,2.5885,-1,1,0,6.950000000000001,-1.0,6.950000000000001,2.513,2,2,0,20.25,1.0,10.125,2.713,-1,2,0,46.24,-0.5,23.12,3.208,5,2,0,22.32,2.5,11.16,2.5885,,,,,,,,,,,,,0,3,0,57.300000000000004,0.0,19.1,3.1343333333333327,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,home,2,ING656964,2120,Mark Ingram,M.Ingram,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jvql2hcns2ezsafopltd,2,21,6,0,20,21,6,0,82.86000000000001,3.5,13.810000000000002,2.9006666666666665,4,2,0,30.2,2.0,15.1,3.221,,,,,,,,7,2,0,26.53,3.5,13.265,2.9685,3,1,0,20.09,3.0,20.09,4.068,1,1,0,10.110000000000001,1.0,10.110000000000001,2.374,,,,,,,,17,4,0,52.66000000000001,4.25,13.165000000000003,2.7405,,,,,,,,,,,,,10,2,0,26.130000000000006,5.0,13.065000000000003,2.5125,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,home,3,JOH174477,2120,David Johnson,D.Johnson,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/y7dtsyyjnoafefkbylbb,31,11,2,0,11,11,2,0,26.400000000000002,5.5,13.200000000000001,2.8145,,,,,,,,11,2,0,26.400000000000002,5.5,13.200000000000001,2.8145,,,,,,,,,,,,,,,4,1,0,9.89,4.0,9.89,2.972,,,,,,,,7,1,0,16.51,7.0,16.51,2.657,,,,,,,,,,,,,,,,,,,,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,visitor,1,HUB179324,0750,Chuba Hubbard,C.Hubbard,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/nkitu0vqly1r1vreldfn,30,52,11,0,79,52,11,0,202.6,4.7272727272727275,18.418181818181818,2.957909090909091,2,2,0,37.239999999999995,1.0,18.619999999999997,4.269,18,2,0,44.02,9.0,22.01,2.8200000000000003,11,3,0,42.2,3.6666666666666665,14.066666666666668,2.4099999999999997,30,6,0,110.85000000000001,5.0,18.475,3.135666666666667,,,,,,,,18,3,0,71.69,6.0,23.896666666666665,2.9459999999999997,4,2,0,20.06,2.0,10.03,2.4425,,,,,,,,,,,,,21,4,0,79.13999999999999,5.25,19.784999999999997,2.78225,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,visitor,2,DAR466141,0750,Sam Darnold,S.Darnold,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/izcmywlqedam7djfuayc,14,11,8,2,11,11,8,2,47.99999999999999,1.375,5.999999999999999,2.1835999999999998,5,1,1,14.719999999999999,5.0,14.719999999999999,2.98,6,3,1,29.119999999999994,2.0,9.706666666666665,2.4356666666666666,3,1,0,3.7399999999999984,3.0,3.7399999999999984,0.631,9,2,1,37.55,4.5,18.775,4.3935,4,2,0,7.149999999999998,2.0,3.574999999999999,0.7605,,,,,,,,1,1,1,2.8799999999999994,1.0,2.8799999999999994,0.61,-3,3,0,0.42,-1.0,0.13999999999999999,-3,3,0,0.42,-1.0,0.13999999999999999,,,,,,,,
2021,REG,3,2021092300,58535,09/23/2021,2120,HOU,0750,CAR,visitor,3,MCC035988,0750,Christian McCaffrey,C.McCaffrey,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rmrohuw9tgfqlolewzvx,22,31,7,0,40,31,7,0,154.54000000000002,4.428571428571429,22.07714285714286,2.995142857142857,4,2,0,23.919999999999998,2.0,11.959999999999999,2.672,9,1,0,19.79,9.0,19.79,2.464,9,1,0,30.760000000000005,9.0,30.760000000000005,2.633,,,,,,,,4,2,0,23.919999999999998,2.0,11.959999999999999,2.672,27,5,0,130.62,5.4,26.124000000000002,3.1244,,,,,,,,,,,,,,,,,,,,9,3,0,80.07,3.0,26.689999999999998,3.5083333333333333,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,home,1,MOS756406,0610,Zack Moss,Z.Moss,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/mbtglu8hlaj2uaztgscv,20,60,13,0,91,60,13,0,223.82999999999996,4.615384615384615,17.217692307692303,2.7271538461538465,12,2,0,36.36999999999999,6.0,18.184999999999995,2.6245000000000003,25,5,0,88.58999999999999,5.0,17.717999999999996,2.5595999999999997,15,5,0,71.60000000000001,3.0,14.320000000000002,2.9066,10,2,0,48.06999999999999,5.0,24.034999999999997,2.6925,9,1,0,19.359999999999996,9.0,19.359999999999996,2.241,17,3,0,69.48999999999998,5.666666666666667,23.163333333333327,3.145,24,7,0,86.91,3.4285714285714284,12.415714285714285,2.6274285714285712,,,,,,,,,,,,,8,1,0,27.269999999999985,8.0,27.269999999999985,2.873,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,home,2,SIN186919,0610,Devin Singletary,D.Singletary,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/p6ctkdyvfwi8a7cwln0h,26,26,11,0,26,26,11,0,162.53,2.3636363636363638,14.775454545454545,2.7533636363636362,8,3,0,57.919999999999995,2.6666666666666665,19.306666666666665,3.231,0,1,0,9.79,0.0,9.79,3.07,20,6,0,79.62,3.3333333333333335,13.270000000000001,2.3461666666666665,4,2,0,42.019999999999996,2.0,21.009999999999998,3.2265,14,5,0,56.81999999999999,2.8,11.363999999999999,2.22,8,4,0,63.690000000000005,2.0,15.922500000000001,3.1835,,,,,,,,,,,,,,,,,,,,-2,1,0,15.200000000000003,-2.0,15.200000000000003,3.447,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,home,3,TRU215336,0610,Mitchell Trubisky,M.Trubisky,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/uq45fzmoanzoypqrs5df,10,19,4,0,19,19,4,0,45.27000000000001,4.75,11.317500000000003,4.818,,,,,,,,22,1,0,44.78000000000001,22.0,44.78000000000001,4.818,,,,,,,,22,1,0,44.78000000000001,22.0,44.78000000000001,4.818,,,,,,,,,,,,,,,,,,,,,,-3,3,0,0.49,-1.0,0.16333333333333333,-3,3,0,0.49,-1.0,0.16333333333333333,,,,,,,,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,visitor,1,GIB415285,5110,Antonio Gibson,A.Gibson,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/un4o255q07fjcbknndwn,24,31,12,0,104,31,12,0,187.35999999999999,2.5833333333333335,15.613333333333332,2.8280833333333333,3,4,0,60.6,0.75,15.15,2.883,12,3,0,46.18000000000001,4.0,15.393333333333336,2.531333333333333,16,4,0,72.23999999999998,4.0,18.059999999999995,2.791,5,3,0,73.74999999999999,1.6666666666666667,24.58333333333333,3.4036666666666666,3,2,0,17.57,1.5,8.785,2.4965,17,4,0,66.01,4.25,16.5025,2.86775,6,3,0,30.03,2.0,10.01,2.420666666666667,,,,,,,,,,,,,0,1,0,8.34,0.0,8.34,3.647,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,visitor,2,HEI610185,5110,Taylor Heinicke,T.Heinicke,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/hik6marceggrf4cmukci,4,21,8,1,19,21,8,1,224.5,2.625,28.0625,5.46525,4,4,1,94.51000000000002,1.0,23.627500000000005,4.739,13,3,0,100.39999999999999,4.333333333333333,33.46666666666666,6.119666666666667,4,1,0,29.58999999999999,4.0,29.58999999999999,6.407,11,5,1,167.03,2.2,33.406,6.567,6,2,0,27.879999999999995,3.0,13.939999999999998,2.2399999999999998,4,1,0,29.58999999999999,4.0,29.58999999999999,6.407,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,3,2021092600,58536,09/26/2021,0610,BUF,5110,WAS,visitor,3,MCK692580,5110,J.D. McKissic,J.McKissic,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zi77vkqwrmklt5ic6lc6,41,23,3,0,38,23,3,0,47.12,7.666666666666667,15.706666666666665,2.424666666666667,,,,,,,,15,2,0,30.840000000000003,7.5,15.420000000000002,2.42,8,1,0,16.279999999999998,8.0,16.279999999999998,2.434,8,1,0,16.279999999999998,8.0,16.279999999999998,2.434,,,,,,,,,,,,,,,15,2,0,30.840000000000003,7.5,15.420000000000002,2.42,,,,,,,,,,,,,,,,,,,,
2021,REG,3,2021092601,58537,09/26/2021,1050,CLE,0810,CHI,home,1,CHU033942,1050,Nick Chubb,N.Chubb,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/m10y1skypqxyvigftdle,24,84,22,0,84,84,22,0,388.33,3.8181818181818183,17.651363636363637,3.2468181818181816,21,4,0,91.15,5.25,22.7875,4.01125,30,7,0,99.03,4.285714285714286,14.147142857142857,2.8681428571428573,20,7,0,113.11,2.857142857142857,16.158571428571427,2.9905714285714287,44,8,0,161.54000000000002,5.5,20.192500000000003,3.451125,10,3,0,31.040000000000003,3.3333333333333335,10.346666666666668,2.48,20,8,0,156.95999999999998,2.5,19.619999999999997,3.5005,10,3,0,38.79,3.3333333333333335,12.93,2.792333333333333,,,,,,,,,,,,,13,4,0,85.04,3.25,21.26,3.5934999999999997,
2021,REG,3,2021092601,58537,09/26/2021,1050,CLE,0810,CHI,home,2,HUN308934,1050,Kareem Hunt,K.Hunt,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/soaqewfl8xjea2lpzfth,27,81,10,1,155,81,10,1,227.58,8.1,22.758000000000003,3.0113,-5,2,0,38.25999999999999,-2.5,19.129999999999995,3.6245,56,6,1,136.95,9.333333333333334,22.825,2.9886666666666666,11,1,0,18.990000000000002,11.0,18.990000000000002,2.308,49,4,1,132.13,12.25,33.0325,3.9705,-1,3,0,30.240000000000002,-0.3333333333333333,10.08,2.254,22,2,0,46.22000000000001,11.0,23.110000000000007,2.5805,11,1,0,18.990000000000002,11.0,18.990000000000002,2.308,,,,,,,,,,,,,19,1,0,33.38000000000001,19.0,33.38000000000001,2.624,
2021,REG,3,2021092601,58537,09/26/2021,1050,CLE,0810,CHI,home,3,MAY483453,1050,Baker Mayfield,B.Mayfield,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgqgouo8be09qvnrqdnr,6,31,4,0,31,31,4,0,134.85999999999999,7.75,33.714999999999996,6.50625,,,,,,,,3,1,0,13.289999999999996,3.0,13.289999999999996,4.362,24,2,0,73.37,12.0,36.685,6.346,,,,,,,,,,,,,,,28,3,0,121.57,9.333333333333334,40.52333333333333,7.221,3,1,0,13.289999999999996,3.0,13.289999999999996,4.362,,,,,,,,,,,,,4,1,0,48.199999999999996,4.0,48.199999999999996,8.971,
2021,REG,3,2021092601,58537,09/26/2021,1050,CLE,0810,CHI,visitor,1,MON487374,0810,David Montgomery,D.Montgomery,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/gpt7rscbkoi9r5jgnwi8,32,34,10,0,55,34,10,0,143.79999999999998,3.4,14.379999999999999,3.0548,1,1,0,10.92,1.0,10.92,3.731,7,3,0,37.16,2.3333333333333335,12.386666666666665,2.7396666666666665,28,5,0,83.05,5.6,16.61,2.9417999999999997,1,1,0,10.92,1.0,10.92,3.731,12,3,0,36.75,4.0,12.25,2.4536666666666664,17,5,0,84.47999999999999,3.4,16.895999999999997,3.4200000000000004,4,1,0,11.65,4.0,11.65,2.356,,,,,,,,,,,,,-2,1,0,12.670000000000003,-2.0,12.670000000000003,3.889,
2021,REG,3,2021092601,58537,09/26/2021,1050,CLE,0810,CHI,visitor,2,FIE769504,0810,Justin Fields,J.Fields,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ohjocm3hzbdvvycmm3yf,1,12,3,0,12,12,3,0,67.47999999999999,4.0,22.49333333333333,4.332666666666666,,,,,,,,7,1,0,30.539999999999996,7.0,30.539999999999996,5.258,,,,,,,,,,,,,,,,,,,,,,12,3,0,67.47999999999999,4.0,22.49333333333333,4.332666666666666,,,,,,,,,,,,,,,,,,,,5,2,0,36.94,2.5,18.47,3.8699999999999997,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,home,1,SWI228476,1540,D'Andre Swift,D.Swift,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/lt7dpkcsisbq1txestzs,32,47,14,1,107,47,14,1,227.79,3.357142857142857,16.270714285714284,2.7524285714285712,37,8,1,167.79,4.625,20.97375,2.977125,4,1,0,10.17,4.0,10.17,2.068,3,2,0,22.060000000000002,1.5,11.030000000000001,3.0545,33,5,0,139.5,6.6,27.9,3.2866,2,2,0,20.47,1.0,10.235,2.7195,0,1,0,9.93,0.0,9.93,2.964,12,6,1,57.89,2.0,9.648333333333333,2.283,,,,,,,,,,,,,3,3,0,27.769999999999996,1.0,9.256666666666666,2.18,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,home,2,WIL328269,1540,Jamaal Williams,J.Williams,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkhucpae1jyvzuy1jrjl,30,42,12,1,67,42,12,1,169.23000000000002,3.5,14.102500000000001,2.73225,-3,2,0,16.979999999999997,-1.5,8.489999999999998,2.9385,31,6,0,89.45,5.166666666666667,14.908333333333333,2.5654999999999997,13,3,1,52.959999999999994,4.333333333333333,17.653333333333332,2.6616666666666666,17,3,0,47.17,5.666666666666667,15.723333333333334,2.659333333333333,5,3,0,31.660000000000004,1.6666666666666667,10.553333333333335,2.7739999999999996,5,4,1,49.080000000000005,1.25,12.270000000000001,2.557,15,2,0,41.32,7.5,20.66,3.1295,,,,,,,,,,,,,1,1,0,9.84,1.0,9.84,3.532,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,home,3,GOF219636,1540,Jared Goff,J.Goff,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/mxwxbwae3dsmth9dvta2,16,4,1,0,4,4,1,0,18.049999999999997,4.0,18.049999999999997,5.107,,,,,,,,4,1,0,18.049999999999997,4.0,18.049999999999997,5.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,18.049999999999997,4.0,18.049999999999997,5.107,,,,,,,,,,,,,,,,,,,,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,visitor,1,MUR671046,0325,Latavius Murray,L.Murray,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/e0c55kmyf6le5v6jmmrm,28,28,7,0,28,28,7,0,96.87,4.0,13.838571428571429,2.643571428571429,1,2,0,20.9,0.5,10.45,3.0599999999999996,17,3,0,49.5,5.666666666666667,16.5,2.3153333333333337,10,2,0,26.469999999999995,5.0,13.234999999999998,2.7195,1,2,0,20.9,0.5,10.45,3.0599999999999996,11,3,0,44.7,3.6666666666666665,14.9,2.5143333333333335,,,,,,,,16,2,0,31.27,8.0,15.635,2.421,,,,,,,,,,,,,,,,,,,,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,visitor,2,JAC323395,0325,Lamar Jackson,L.Jackson,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/w4jihnnp4yrlber0uxk5,8,58,7,0,58,58,7,0,197.95000000000002,8.285714285714286,28.278571428571432,4.569714285714285,15,2,0,74.01999999999998,7.5,37.00999999999999,5.1845,2,2,0,27.10000000000001,1.0,13.550000000000004,4.454000000000001,35,2,0,62.12000000000001,17.5,31.060000000000006,4.41,15,3,0,86.53999999999999,5.0,28.846666666666664,4.813,,,,,,,,37,2,0,83.04000000000002,18.5,41.52000000000001,4.23,6,2,0,28.370000000000008,3.0,14.185000000000004,4.5445,,,,,,,,,,,,,6,1,0,34.71,6.0,34.71,3.891,
2021,REG,3,2021092602,58538,09/26/2021,1540,DET,0325,BAL,visitor,3,WIL549673,0325,Ty'Son Williams,T.Williams,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ucxy1zbyppgm62iyvrdr,34,22,5,0,22,22,5,0,75.73000000000002,4.4,15.146000000000004,2.9892,,,,,,,,20,3,0,48.33000000000003,6.666666666666667,16.11000000000001,2.5096666666666665,0,1,0,8.92,0.0,8.92,3.312,,,,,,,,20,3,0,48.33000000000003,6.666666666666667,16.11000000000001,2.5096666666666665,2,2,0,27.400000000000002,1.0,13.700000000000001,3.7085,,,,,,,,,,,,,,,,,,,,2,1,0,18.48,2.0,18.48,4.105,
2021,REG,3,2021092603,58539,09/26/2021,2250,JAX,3800,ARI,home,1,ROB521367,2250,James Robinson,J.Robinson,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jgpqcnw0pdx9hic7ifia,25,88,15,1,134,88,15,1,279.78000000000003,5.866666666666666,18.652,2.6206,5,2,0,20.839999999999996,2.5,10.419999999999998,2.5005,,,,,,,,42,7,0,136.12,6.0,19.445714285714285,2.597,11,2,0,35.38000000000001,5.5,17.690000000000005,2.94,10,3,0,37.71999999999999,3.3333333333333335,12.57333333333333,2.3876666666666666,40,4,0,113.53,10.0,28.3825,3.0835,27,6,1,93.15,4.5,15.525,2.322,,,,,,,,,,,,,41,6,1,122.82000000000002,6.833333333333333,20.470000000000002,2.688166666666667,
