season,season_type,week,game_id,play_id,side,is_playtime_play,is_no_play,play_type,quarter,down,yards_to_go,possession_team_id,game_clock,receiver_location_type,is_ball_carrier,is_offense_play,is_defense_play,is_st_play,is_lined_up_as_qb,was_running_route,was_blitzing,gsis_id,display_name,short_name,esb_id,position_group,position,jersey_number,current_team_id,gsis_it_id,first_name,last_name,football_name,suffix,player_name,ngs_position,ngs_position_group,uniform_number,team_id,status,headshot,defender_location,smart_id,is_st_ball_carrier
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,,false,true,false,false,false,false,false,00-0029685,Greg Van Roten,G.Van Roten,VAN749202,OL,G,62,3430,39684,Gregory,Van Roten,Greg,,Greg Van Roten,G,OL,62,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nf7frbsck9wmayqngrmd,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,,false,true,false,false,false,false,false,00-0032407,Alex Lewis,A.Lewis,LEW035528,OL,G,71,3430,43419,Alexander,Lewis,Alex,,Alex Lewis,G,OL,71,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xcschircj5zisrx1mem0,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,,false,true,false,false,false,false,false,00-0033011,Connor McGovern,C.McGovern,MCG526326,OL,C,60,3430,43433,Connor,McGovern,Connor,,Connor McGovern,C,OL,60,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqcjbxuefyljs0b1smla,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,RIGHT_SLOT,false,true,false,false,false,true,false,00-0033859,Josh Malone,J.Malone,MAL678958,WR,WR,83,3430,44941,Joshua,Malone,Josh,,Josh Malone,SLOT_WR,WR,83,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zlwi4dcqr4avrnot4vzt,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,,false,true,false,false,true,false,false,00-0034869,Sam Darnold,S.Darnold,DAR466141,QB,QB,14,3430,46072,Sam,Darnold,Sam,,Sam Darnold,QB,QB,14,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eq43mbsq4xhpm9sfh0yl,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,LEFT_TIGHT,false,true,false,false,false,true,false,00-0034766,Chris Herndon,C.Herndon,HER373492,TE,TE,89,3430,46176,Christopher,Herndon,Christopher,,Chris Herndon,TE,TE,89,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/orypxaqv1ux3nbqssqqx,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,RIGHT_SLOT,true,true,false,false,false,true,false,00-0034419,Braxton Berrios,B.Berrios,BER456050,WR,WR,10,3430,46279,Braxton,Berrios,Braxton,,Braxton Berrios,SLOT_WR,WR,10,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iduydmfnwwumvdkafogu,,,
2020,REG,3,2020092708,567,away,true,false,play_type_pass,1,2,8,3430,05:23,,false,true,false,false,false,false,false,00-0035698,Chuma Edoga,C.Edoga,EDO337482,OL,T,75,3430,47875,Chuma,Edoga,Chuma,,Chuma Edoga,T,OL,75,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lw1ygads1tdzdlwla92p,,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,true,00-0031254,Denico Autry,D.Autry,AUT529722,DL,DT,96,2200,42031,Denico,Autry,Denico,,Denico Autry,EDGE,DL,96,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cjwavhhsoiw1wkxytalx,LEFT_EDGE_RUSHER,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0030575,Xavier Rhodes,X.Rhodes,RHO552860,DB,CB,27,2200,39971,Xavier,Rhodes,Xavier,,Xavier Rhodes,CB,DB,27,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ksnrjmfr3bfybjom535j,RIGHT_WIDE,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0035687,Bobby Okereke,B.Okereke,OKE400459,LB,LB,58,2200,47872,Robert,Okereke,Bobby,,Bobby Okereke,SLOT_CB,DB,58,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zykf3pl0vhrwnoodobzj,LEFT_SLOT,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0034846,Darius Leonard,D.Leonard,LEO425070,LB,LB,53,2200,46106,Darius,Leonard,Darius,,Darius Leonard,MLB,LB,53,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mdj1wwg0b1vglscrmkm6,LEFT_INSIDE_LINEBACKER,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0033393,Kenny Moore II,K.Moore,MOO465364,DB,CB,23,2200,45287,Kenny,Moore,Kenny,,Kenny Moore II,SLOT_CB,DB,23,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/onzmuinqg2ajtbcbnx5y,LEFT_SLOT,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,true,00-0028008,Justin Houston,J.Houston,HOU476949,DL,DE,50,2200,37145,Justin,Houston,Justin,,Justin Houston,EDGE,DL,50,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f3dowmz00htgouiow8jj,RIGHT_EDGE_RUSHER,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0035530,Khari Willis,K.Willis,WIL605004,DB,DB,37,2200,47892,Khari,Willis,Khari,,Khari Willis,OLB,LB,37,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fmengobygnmicw0w1izx,RIGHT_OUTSIDE_LINEBACKER,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,true,00-0033952,Grover Stewart,G.Stewart,STE757436,DL,DT,90,2200,44957,Grover,Stewart,Grover,,Grover Stewart,INTERIOR_LINE,DL,90,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tnuh15delbkaoj5ek5tp,LEFT_INTERIOR_LINE,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,true,00-0032378,DeForest Buckner,D.Buckner,BUC768760,DL,DE,99,2200,43296,DeForest,Buckner,DeForest,,DeForest Buckner,INTERIOR_LINE,DL,99,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bqduvmjic36y0tatidss,RIGHT_INTERIOR_LINE,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0036253,Julian Blackmon,J.Blackmon,BLA283027,DB,SAF,32,2200,52493,Julian,Blackmon,Julian,,Julian Blackmon,HIGH_SAFETY,DB,32,2200,ACT,,SAFETY,,
2020,REG,3,2020092708,567,home,true,false,play_type_pass,1,2,8,3430,05:23,,false,false,true,false,false,false,false,00-0031269,T.J. Carrie,T.Carrie,CAR470432,DB,CB,38,2200,41448,Travis,Carrie,T.J.,Jr.,T.J. Carrie,CB,DB,38,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ikg1nt85u3lmmfcbb879,LEFT_WIDE,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0032269,Henry Anderson,H.Anderson,AND287484,DL,DE,96,3430,42436,Henry,Anderson,Henry,,Henry Anderson,EDGE,DL,96,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qkscozdzwczcm0c2kbaq,RIGHT_EDGE_RUSHER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0026564,Steve McLendon,S.McLendon,MCL589496,DL,NT,99,3430,34777,Stephen,McLendon,Steve,,Steve McLendon,INTERIOR_LINE,DL,99,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tkkdb11nmrhjan6sxsfr,LEFT_INTERIOR_LINE,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,false,00-0031740,Neville Hewitt,N.Hewitt,HEW203041,LB,OLB,46,3430,42771,Neville,Hewitt,Neville,,Neville Hewitt,MLB,LB,46,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m8iekilmsohywgkgpbc2,LEFT_INSIDE_LINEBACKER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0032970,Jordan Jenkins,J.Jenkins,JEN295944,LB,OLB,48,3430,43372,Jordan,Jenkins,Jordan,,Jordan Jenkins,EDGE,DL,48,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xcylfirevxg7kgtsx0yg,RIGHT_EDGE_RUSHER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,false,00-0033892,Marcus Maye,M.Maye,MAY291409,DB,FS,20,3430,44851,Marcus,Maye,Marcus,,Marcus Maye,OLB,LB,20,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/msp9ewxxis5qhjasr1jp,RIGHT_OUTSIDE_LINEBACKER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,false,00-0033917,Tarell Basham,T.Basham,BAS140463,LB,LB,93,3430,44892,Tarell,Basham,Tarell,,Tarell Basham,EDGE,DL,93,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/khkpsdudfrm8krccxsc2,LEFT_EDGE_RUSHER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0034760,Nathan Shepherd,N.Shepherd,SHE517895,DL,DT,97,3430,46141,Nathan,Shepherd,Nathan,,Nathan Shepherd,INTERIOR_LINE,DL,97,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/okx3havwtkol0tialjiy,LEFT_INTERIOR_LINE,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0034275,Foley Fatukasi,F.Fatukasi,FAT652601,DL,DT,94,3430,46249,Folorunso,Fatukasi,Folorunso,,Foley Fatukasi,INTERIOR_LINE,DL,94,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hj1o1fa6klumb7yozntc,RIGHT_INTERIOR_LINE,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0035718,Quinnen Williams,Q.Williams,WIL132672,DL,NT,95,3430,47786,Quinnen,Williams,Quinnen,,Quinnen Williams,INTERIOR_LINE,DL,95,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dyaqwxgiqmnjy4idjm3n,RIGHT_INTERIOR_LINE,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,true,00-0035507,Kyle Phillips,K.Phillips,PHI458702,DL,DE,98,3430,48654,Kyle,Phillips,Kyle,,Kyle Phillips,EDGE,DL,98,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/erobrrvrnna24jnntftf,LEFT_EDGE_RUSHER,,
2020,REG,3,2020092708,897,away,true,false,play_type_pass,2,1,1,2200,14:16,,false,false,true,false,false,false,false,00-0031263,Avery Williamson,A.Williamson,WIL577995,LB,ILB,54,3430,41380,Avery,Williamson,Avery,,Avery Williamson,MLB,LB,54,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lplwsbpisofrdfyvtvfh,RIGHT_INSIDE_LINEBACKER,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,false,false,false,00-0032383,Ryan Kelly,R.Kelly,KEL738596,OL,C,78,2200,43307,Ryan,Kelly,Ryan,,Ryan Kelly,C,OL,78,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ae15e4xbfvfd5avepljm,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,LEFT_TIGHT,false,true,false,false,false,false,false,00-0030181,Jack Doyle,J.Doyle,DOY403968,TE,TE,84,2200,40641,John,Doyle,Jack,,Jack Doyle,TE,TE,84,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/obbagomjnsgsyxrsolfb,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,BACKFIELD,false,true,false,false,false,false,false,00-0036005,Noah Togiai,N.Togiai,TOG307886,TE,TE,86,2200,52907,Noah,Togiai,Noah,,Noah Togiai,FB,RB,86,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hond5zjnw3menownch6r,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,true,false,false,00-0022942,Philip Rivers,P.Rivers,RIV651634,QB,QB,17,2200,28956,Philip,Rivers,Philip,,Philip Rivers,QB,QB,17,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/voakyrtj34sghkwxaxxf,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,LEFT_TIGHT,false,true,false,false,false,false,false,00-0036215,Danny Pinter,D.Pinter,PIN822310,OL,OG,63,2200,52557,Daniel,Pinter,Danny,,Danny Pinter,TE,TE,63,2200,ACT,,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,BACKFIELD,false,true,false,false,false,false,false,00-0036223,Jonathan Taylor,J.Taylor,TAY431618,RB,RB,28,2200,52449,Jonathan,Taylor,Jonathan,,Jonathan Taylor,RB,RB,28,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mx6ptr3jbhx0wxo3848u,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,false,false,false,00-0034836,Braden Smith,B.Smith,SMI080765,OL,G,72,2200,46106,Braden,Smith,Braden,,Braden Smith,T,OL,72,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xbefroyjv0xgklblsxdq,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,false,false,false,00-0034342,Quenton Nelson,Q.Nelson,NEL600785,OL,G,56,2200,46075,Quenton,Nelson,Quenton,,Quenton Nelson,G,OL,56,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/znkyikftz7mdgl5ttnxy,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,RIGHT_TIGHT,true,true,false,false,false,true,false,00-0033217,Mo Alie-Cox,M.Alie-Cox,ALI177980,TE,TE,81,2200,44792,Mo,Alie-Cox,Mo,,Mo Alie-Cox,TE,TE,81,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/igjtpkztd002zfnsfhci,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,false,false,false,00-0027960,Anthony Castonzo,A.Castonzo,CAS792239,OL,T,74,2200,37095,Anthony,Castonzo,Anthony,,Anthony Castonzo,T,OL,74,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rpvpwfga4faox3xntek1,,,
2020,REG,3,2020092708,897,home,true,false,play_type_pass,2,1,1,2200,14:16,,false,true,false,false,false,false,false,00-0031581,Mark Glowinski,M.Glowinski,GLO738436,OL,G,64,2200,42477,Mark,Glowinski,Mark,,Mark Glowinski,G,OL,64,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g485jm1sxcgoeqhxvgbb,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,RIGHT_WIDE,false,true,false,false,false,true,false,00-0028237,Chris Hogan,C.Hogan,HOG008552,WR,WR,15,3430,37737,Chris,Hogan,Chris,,Chris Hogan,WR,WR,15,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/szyz5i8dfk2mvvvs9u1y,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,false,false,false,00-0035698,Chuma Edoga,C.Edoga,EDO337482,OL,T,75,3430,47875,Chuma,Edoga,Chuma,,Chuma Edoga,T,OL,75,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lw1ygads1tdzdlwla92p,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,false,false,false,00-0029685,Greg Van Roten,G.Van Roten,VAN749202,OL,G,62,3430,39684,Gregory,Van Roten,Greg,,Greg Van Roten,G,OL,62,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nf7frbsck9wmayqngrmd,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,false,false,false,00-0032407,Alex Lewis,A.Lewis,LEW035528,OL,G,71,3430,43419,Alexander,Lewis,Alex,,Alex Lewis,G,OL,71,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xcschircj5zisrx1mem0,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,false,false,false,00-0033011,Connor McGovern,C.McGovern,MCG526326,OL,C,60,3430,43433,Connor,McGovern,Connor,,Connor McGovern,C,OL,60,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqcjbxuefyljs0b1smla,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,LEFT_WIDE,false,true,false,false,false,true,false,00-0033859,Josh Malone,J.Malone,MAL678958,WR,WR,83,3430,44941,Joshua,Malone,Josh,,Josh Malone,WR,WR,83,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zlwi4dcqr4avrnot4vzt,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,false,false,false,00-0033300,Conor McDermott,C.McDermott,MCD175819,OL,T,69,3430,45024,Conor,McDermott,Conor,,Conor McDermott,T,OL,69,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/de49cxqsbeyicbwcqs2y,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,,false,true,false,false,true,false,false,00-0034869,Sam Darnold,S.Darnold,DAR466141,QB,QB,14,3430,46072,Sam,Darnold,Sam,,Sam Darnold,QB,QB,14,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eq43mbsq4xhpm9sfh0yl,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,LEFT_TIGHT,false,true,false,false,false,true,false,00-0034766,Chris Herndon,C.Herndon,HER373492,TE,TE,89,3430,46176,Christopher,Herndon,Christopher,,Chris Herndon,TE,TE,89,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/orypxaqv1ux3nbqssqqx,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,BACKFIELD,false,true,false,false,false,false,false,00-0034799,Kalen Ballage,K.Ballage,BAL608677,RB,RB,29,3430,46200,Kalen,Ballage,Kalen,,Kalen Ballage,RB,RB,29,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/keqnir5nalt6ss4hk3wa,,,
2020,REG,3,2020092708,2734,away,true,false,play_type_pass,3,3,4,3430,00:08,RIGHT_SLOT,false,true,false,false,false,true,false,00-0034419,Braxton Berrios,B.Berrios,BER456050,WR,WR,10,3430,46279,Braxton,Berrios,Braxton,,Braxton Berrios,SLOT_WR,WR,10,3430,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iduydmfnwwumvdkafogu,,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0033393,Kenny Moore II,K.Moore,MOO465364,DB,CB,23,2200,45287,Kenny,Moore,Kenny,,Kenny Moore II,SLOT_CB,DB,23,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/onzmuinqg2ajtbcbnx5y,LEFT_SLOT,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,true,00-0028008,Justin Houston,J.Houston,HOU476949,DL,DE,50,2200,37145,Justin,Houston,Justin,,Justin Houston,EDGE,DL,50,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f3dowmz00htgouiow8jj,LEFT_EDGE_RUSHER,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,true,false,true,false,false,false,false,00-0031269,T.J. Carrie,T.Carrie,CAR470432,DB,CB,38,2200,41448,Travis,Carrie,T.J.,Jr.,T.J. Carrie,CB,DB,38,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ikg1nt85u3lmmfcbb879,LEFT_WIDE,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,true,00-0031254,Denico Autry,D.Autry,AUT529722,DL,DT,96,2200,42031,Denico,Autry,Denico,,Denico Autry,INTERIOR_LINE,DL,96,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cjwavhhsoiw1wkxytalx,RIGHT_INTERIOR_LINE,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,true,00-0032378,DeForest Buckner,D.Buckner,BUC768760,DL,DE,99,2200,43296,DeForest,Buckner,DeForest,,DeForest Buckner,INTERIOR_LINE,DL,99,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bqduvmjic36y0tatidss,RIGHT_INTERIOR_LINE,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0033964,Al-Quadin Muhammad,A.Muhammad,MUH405540,DL,DE,97,2200,45009,Al-Quadin,Muhammad,Al-Quadin,,Al-Quadin Muhammad,EDGE,DL,97,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s2mka4eoek3v79p2i7rx,RIGHT_EDGE_RUSHER,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,true,00-0034846,Darius Leonard,D.Leonard,LEO425070,LB,LB,53,2200,46106,Darius,Leonard,Darius,,Darius Leonard,MLB,LB,53,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mdj1wwg0b1vglscrmkm6,RIGHT_INSIDE_LINEBACKER,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0035687,Bobby Okereke,B.Okereke,OKE400459,LB,LB,58,2200,47872,Robert,Okereke,Bobby,,Bobby Okereke,INTERIOR_LINE,DL,58,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zykf3pl0vhrwnoodobzj,LEFT_INTERIOR_LINE,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0035530,Khari Willis,K.Willis,WIL605004,DB,DB,37,2200,47892,Khari,Willis,Khari,,Khari Willis,OLB,LB,37,2200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fmengobygnmicw0w1izx,RIGHT_OUTSIDE_LINEBACKER,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0036253,Julian Blackmon,J.Blackmon,BLA283027,DB,SAF,32,2200,52493,Julian,Blackmon,Julian,,Julian Blackmon,HIGH_SAFETY,DB,32,2200,ACT,,SAFETY,,
2020,REG,3,2020092708,2734,home,true,false,play_type_pass,3,3,4,3430,00:08,,false,false,true,false,false,false,false,00-0036222,Isaiah Rodgers,I.Rodgers,ROD368010,DB,CB,34,2200,52619,Isaiah,Rodgers,Isaiah,,Isaiah Rodgers,CB,DB,34,2200,ACT,,RIGHT_WIDE,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,,false,true,false,false,false,false,false,00-0032149,John Miller,J.Miller,MIL330317,OL,G,67,0750,42424,John,Miller,John,,John Miller,G,OL,67,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gcmmpfqgaqf0hpsw8nvt,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,LEFT_TIGHT,false,true,false,false,false,true,false,00-0034365,Ian Thomas,I.Thomas,THO197015,TE,TE,80,0750,46170,Ian,Thomas,Ian,,Ian Thomas,TE,TE,80,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pmvbtqgbwm1vlunfc1gw,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,,false,true,false,false,true,false,false,00-0031237,Teddy Bridgewater,T.Bridgewater,BRI129168,QB,QB,5,0750,41258,Theodore,Bridgewater,Teddy,Jr.,Teddy Bridgewater,QB,QB,05,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/syeyig8varsm4b5lympv,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,,false,true,false,false,false,false,false,00-0031349,Matt Paradis,M.Paradis,PAR002722,OL,C,61,0750,41436,Matthew,Paradis,Matt,,Matt Paradis,C,OL,61,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tp6qdmnrf6vgu02yavsl,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,LEFT_SLOT,false,true,false,false,false,true,false,00-0031166,Seth Roberts,S.Roberts,ROB240370,WR,WR,15,0750,41983,Seth,Roberts,Seth,,Seth Roberts,SLOT_WR,WR,15,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wcralkq5mcdpsmjvkatl,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,RIGHT_TIGHT,false,true,false,false,false,false,false,00-0031484,Chris Manhertz,C.Manhertz,MAN285874,TE,TE,82,0750,42302,Chris,Manhertz,Chris,,Chris Manhertz,TE,TE,82,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fjcsyaxqy1u2mcexlmyd,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,,false,true,false,false,false,false,false,00-0034571,Trent Scott,T.Scott,SCO718957,OL,T,73,0750,46755,Trenton,Scott,Trenton,,Trent Scott,T,OL,68,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/p2nr77tdscvdric1wmub,,,
2020,REG,3,2020092709,1575,away,true,false,play_type_pass,2,1,10,0750,03:06,BACKFIELD,true,true,false,false,false,true,false,00-0032063,Mike Davis,M.Davis,DAV567050,RB,RB,28,0750,42469,Michael,Davis,Mike,,Mike Davis,RB,RB,28,0750,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sd67wjznwou2pwqs2m3h,,,
