season,season_type,week,game_id,play_id,side,is_playtime_play,is_no_play,play_type,quarter,down,yards_to_go,possession_team_id,game_clock,defender_location,is_ball_carrier,is_offense_play,is_defense_play,is_st_play,is_lined_up_as_qb,was_running_route,gsis_id,display_name,short_name,esb_id,position_group,position,jersey_number,current_team_id,gsis_it_id,smart_id,first_name,last_name,football_name,suffix,player_name,ngs_position,ngs_position_group,team_id,status,headshot,receiver_location_type,was_blitzing,is_st_ball_carrier
2018,REG,10,2018111109,1898,home,true,false,play_type_pass,3,2,10,4400,12:43,SAFETY,false,false,true,false,false,false,00-0025408,Reggie Nelson,R.Nelson,NEL617002,DB,FS,27,2520,32214,32004e45-4c61-7002-eede-023b589dbb7d,Reggie,Nelson,Reggie,,Reggie Nelson,HIGH_SAFETY,DB,2520,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/t5hcdwky7qazuhkwlzn5,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0026166,Duane Brown,D.Brown,BRO408217,OL,T,76,4600,33107,32004252-4f40-8217-b6d5-7b42b3df2aa2,Duane,Brown,Duane,,Duane Brown,T,OL,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yfxiswsttyfdysmpe8i3,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,true,00-0034750,Rashaad Penny,R.Penny,PEN504753,RB,RB,20,4600,46096,32005045-4e50-4753-3f3f-c08ffd9467b0,Rashaad,Penny,Rashaad,,Rashaad Penny,RB,RB,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/andrdts4kvqkfsg0hg0y,BACKFIELD,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0033446,Jordan Simmons,J.Simmons,SIM247783,OL,OG,66,4600,45346,32005349-4d24-7783-ec78-0debd5ea8484,Jordan,Simmons,Jordan,,Jordan Simmons,G,OL,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/it28wotq0usna3klhpqa,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,true,00-0032394,Nick Vannett,N.Vannett,VAN643509,TE,TE,81,4600,43383,32005641-4e64-3509-b1ce-15322f2faec9,Nicholas,Vannett,Nick,,Nick Vannett,TE,TE,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lpdwiclht67qphzmyruz,RIGHT_TIGHT,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0032384,Germain Ifedi,G.Ifedi,IFE136317,OL,G,65,4600,43320,32004946-4513-6317-9ed7-242899e243f5,Germain,Ifedi,Germain,,Germain Ifedi,T,OL,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nliseqbwruq0alrfnqd4,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,true,true,false,false,false,true,00-0032211,Tyler Lockett,T.Lockett,LOC420915,WR,WR,16,4600,42412,32004c4f-4342-0915-1af7-ec50f437887c,Tyler,Lockett,Tyler,,Tyler Lockett,WR,WR,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kwcxus7rlqurps3gbbwu,RIGHT_WIDE,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0031282,Justin Britt,J.Britt,BRI704622,OL,C,68,4600,41293,32004252-4970-4622-cfe1-3576ea00aed2,Justin,Britt,Justin,,Justin Britt,C,OL,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zccs5hhrjfvn6phc3kyi,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0029146,J.R. Sweezy,J.Sweezy,SWE678847,OL,G,64,4600,38755,32005357-4567-8847-dc81-31a9a83e3548,Justin,Sweezy,J.R.,,J.R. Sweezy,G,OL,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dgoeaxhqtrxyasj6bam2,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,true,false,00-0029263,Russell Wilson,R.Wilson,WIL777781,QB,QB,3,4600,38605,32005749-4c77-7781-795c-94c753706d1d,Russell,Wilson,Russell,,Russell Wilson,QB,QB,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rrpzsqysodir9laitnus,,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,true,00-0028434,Doug Baldwin,D.Baldwin,BAL312014,WR,WR,89,4600,37914,32004241-4c31-2014-c93d-20c503b6b7fe,Doug,Baldwin,Doug,Jr.,Doug Baldwin,WR,WR,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kccmcttfdtl7m3g49vb8,LEFT_WIDE,false,
2018,REG,10,2018111110,2569,away,true,false,play_type_pass,3,2,7,4600,04:27,,false,true,false,false,false,false,00-0027675,Ed Dickson,E.Dickson,DIC709336,TE,TE,84,4600,35509,32004449-4370-9336-f2a1-d2d3af5ebfae,Edward,Dickson,Ed,,Ed Dickson,FB,RB,4600,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qtxat8xwaclkqfkj5lrq,BACKFIELD,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,RIGHT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0029670,Mark Barron,M.Barron,BAR661788,LB,ILB,26,2510,38537,32004241-5266-1788-90c5-c9a2133a10ce,Mark,Barron,Mark,,Mark Barron,MLB,LB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k2cyah7375qcgf3djal2,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0027855,Ndamukong Suh,N.Suh,SUH046142,DL,DT,93,2510,35441,32005355-4804-6142-1974-e53b4236da9c,Ndamukong,Suh,Ndamukong,,Ndamukong Suh,INTERIOR_LINE,DL,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rbytqvsnjbvwwh9utdva,,true,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,00-0033927,John Johnson,J.Johnson,JOH362641,DB,SS,43,2510,44903,32004a4f-4836-2641-9903-f7417c116857,John,Johnson,John,,John Johnson,OLB,LB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jir3jkc6dkialhatc4up,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,00-0032677,Cory Littleton,C.Littleton,LIT776417,LB,ILB,58,2510,43797,32004c49-5477-6417-44c7-e5711e9c333a,Cory,Littleton,Cory,Jr.,Cory Littleton,OLB,LB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/amkpi1xxxseboor3ysto,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0031814,Matt Longacre,M.Longacre,LON664460,LB,OLB,96,2510,42845,32004c4f-4e66-4460-9068-9f0c6b9aca5a,Matt,Longacre,Matt,,Matt Longacre,EDGE,DL,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xxlwwufq1pof2salgqgi,,true,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_WIDE,false,false,true,false,false,false,00-0031785,Troy Hill,T.Hill,HIL626234,DB,CB,32,2510,42816,32004849-4c62-6234-c338-b96f6c77b845,Troy,Hill,Troy,,Troy Hill,CB,DB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nbec9mtwcljbpcwvjqoi,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,RIGHT_WIDE,false,false,true,false,false,false,00-0032165,Marcus Peters,M.Peters,PET154864,DB,CB,22,2510,42361,32005045-5415-4864-366d-5c634e007d05,Marcus,Peters,Marcus,,Marcus Peters,CB,DB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bjnsvkc1sydb9ckbplpl,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0030986,Ethan Westbrooks,E.Westbrooks,WES590634,DL,DE,95,2510,41826,32005745-5359-0634-4bae-32a476dec665,Ethan,Westbrooks,Ethan,,Ethan Westbrooks,INTERIOR_LINE,DL,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pqwouewum8g8cf4gaxmq,,true,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,SAFETY,false,false,true,false,false,false,00-0031389,Lamarcus Joyner,L.Joyner,JOY464866,DB,FS,20,2510,41270,32004a4f-5946-4866-7495-d5ac553be826,Lamarcus,Joyner,Lamarcus,,Lamarcus Joyner,HIGH_SAFETY,DB,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/poormyuk5qvpvju7ypc6,,false,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0029630,Michael Brockers,M.Brockers,BRO060116,DL,DT,90,2510,38544,32004252-4f06-0116-e3d2-40eff8ffad04,Michael,Brockers,Michael,,Michael Brockers,INTERIOR_LINE,DL,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gpjbjei7iq7jwa7gebb8,,true,
2018,REG,10,2018111110,2569,home,true,false,play_type_pass,3,2,7,4600,04:27,LEFT_EDGE_RUSHER,false,false,true,false,false,false,00-0033945,Samson Ebukam,S.Ebukam,EBU355964,LB,OLB,50,2510,44938,32004542-5535-5964-70df-ad4c6a840cec,Samson,Ebukam,Samson,,Samson Ebukam,EDGE,DL,2510,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emtqfthaxmu8doehvplw,,true,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0027947,Tyron Smith,T.Smith,SMI766760,OL,T,77,1200,37082,3200534d-4976-6760-5813-4c45b840e8ca,Tyron,Smith,Tyron,,Tyron Smith,T,OL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/i0oikbh3ho5tnlqrclsf,,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0034764,Michael Gallup,M.Gallup,GAL779981,WR,WR,13,1200,46150,32004741-4c77-9981-95e1-30b1c57c6002,Michael,Gallup,Michael,,Michael Gallup,SLOT_WR,WR,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ncxer9zjw2czcahas1ey,RIGHT_SLOT,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,true,false,00-0033077,Dak Prescott,D.Prescott,PRE285723,QB,QB,4,1200,43424,32005052-4528-5723-d1b2-96e92ebc1241,Rayne,Prescott,Dak,,Dak Prescott,QB,QB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/httrtiv5us06hh6asf07,,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,true,true,false,false,false,false,00-0033045,Ezekiel Elliott,E.Elliott,ELL289284,RB,RB,21,1200,43293,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,,Ezekiel Elliott,RB,RB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,BACKFIELD,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0031534,La'el Collins,L.Collins,COL622930,OL,T,71,1200,42654,3200434f-4c62-2930-5ec3-8f5e38e5e458,La'el,Collins,La'el,,La'el Collins,T,OL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ixvxopjyqxklvacqsbxt,,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0032141,Geoff Swaim,G.Swaim,SWA047065,TE,TE,87,1200,42589,32005357-4104-7065-ce44-a1e421d8fb00,Geoffrey,Swaim,Geoff,,Geoff Swaim,TE,TE,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uvwraqkszzll762vrhiv,LEFT_TIGHT,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0030821,Allen Hurns,A.Hurns,HUR436342,WR,WR,17,1200,41659,32004855-5243-6342-a061-156e2eb1ca31,Allen,Hurns,Allen,III,Allen Hurns,WR,WR,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ht8yxzhw0gb3pfqbmzdp,RIGHT_WIDE,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0031410,Xavier Su'a-Filo,X.Su'a-Filo,SUA207644,OL,G,76,1200,41262,32005355-4120-7644-28c1-ef0d19aed7e8,Xavier,Su'a-Filo,Xavier,,Xavier Su'a-Filo,G,OL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0cat9w9iqdl4gceiemt,,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0031402,Zack Martin,Z.Martin,MAR771661,OL,G,70,1200,41242,32004d41-5277-1661-22a7-85637246c769,Zachary,Martin,Zack,,Zack Martin,G,OL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/j6zeqhvid7yzhjzpfsym,,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0029000,Cole Beasley,C.Beasley,BEA434808,WR,WR,11,1200,38947,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,,Cole Beasley,SLOT_WR,WR,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f8ps0df05hmcu1tzrbub,RIGHT_SLOT,,
2018,REG,10,2018111111,1374,away,true,false,play_type_rush,2,2,10,1200,06:18,,false,true,false,false,false,false,00-0029278,Joe Looney,J.Looney,LOO721674,OL,C,73,1200,38647,32004c4f-4f72-1674-e374-e0f76e2578fb,Joseph,Looney,Joe,,Joe Looney,C,OL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uhnkje00hhzqw9x390pt,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,RIGHT_WIDE,false,false,true,false,false,false,00-0033551,Rasul Douglas,R.Douglas,DOU604176,DB,CB,32,3700,44911,3200444f-5560-4176-bafa-285edcbca1af,Rasul,Douglas,Rasul,,Rasul Douglas,CB,DB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tew37bjd4hraiayh1p83,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_EDGE_RUSHER,false,false,true,false,false,false,00-0026142,Chris Long,C.Long,LON213256,DL,DE,56,3700,33083,32004c4f-4e21-3256-3312-f321bfbec401,Christopher,Long,Chris,,Chris Long,EDGE,DL,3700,ACT,,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_SLOT,false,false,true,false,false,false,00-0034377,Avonte Maddox,A.Maddox,MAD347585,DB,CB,29,3700,46194,32004d41-4434-7585-1ee0-039b5a863fd9,Avonte,Maddox,Avonte,,Avonte Maddox,SLOT_CB,DB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kwslszwhd83j5ew3eque,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,SAFETY,false,false,true,false,false,false,00-0033731,Tre Sullivan,T.Sullivan,SUL719230,DB,DB,37,3700,45605,32005355-4c71-9230-aca6-61d93d00d59a,Tre'Vaughn,Sullivan,Tre,,Tre Sullivan,HIGH_SAFETY,DB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y7xvo72ihe9vuszhwpid,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0033976,Treyvon Hester,T.Hester,HES698150,DL,DT,90,3700,45057,32004845-5369-8150-620c-310df92b74b8,Treyvon,Hester,Treyvon,,Treyvon Hester,INTERIOR_LINE,DL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uhvbv9a1p6krrcwx8uq5,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0034381,Josh Sweat,J.Sweat,SWE031587,DL,DE,75,3700,46199,32005357-4503-1587-1549-97ce6a8d1aa2,Josh,Sweat,Josh,,Josh Sweat,EDGE,DL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bdz2ynw9yudgqcfzjlvp,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0032162,T.Y. McGill,T.McGill,MCG421261,DL,DT,74,3700,43092,32004d43-4742-1261-209a-98ba1447cdaf,Torrone,McGill,T.Y.,,T.Y. McGill,INTERIOR_LINE,DL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yei6sz65pmhhw0ewl2ps,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0032129,Jordan Hicks,J.Hicks,HIC516259,LB,MLB,58,3700,42427,32004849-4351-6259-1f9d-4fc42253b5c3,Jordan,Hicks,Jordan,,Jordan Hicks,MLB,LB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/at321aficonslcdxuzpg,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_WIDE,false,false,true,false,false,false,00-0032195,Ronald Darby,R.Darby,DAR187187,DB,CB,21,3700,42393,32004441-5218-7187-9a66-cb54872359ea,Ronald,Darby,Ronald,,Ronald Darby,CB,DB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/svwgo9kxtnk3qbl6iuql,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,RIGHT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0029272,Nigel Bradham,N.Bradham,BRA104685,LB,OLB,53,3700,38635,32004252-4110-4685-3c32-476a220d4522,Nigel,Bradham,Nigel,,Nigel Bradham,MLB,LB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/deq56ybclwwhjd704op2,,,
2018,REG,10,2018111111,1374,home,true,false,play_type_rush,2,2,10,1200,06:18,LEFT_SLOT,false,false,true,false,false,false,00-0026990,Malcolm Jenkins,M.Jenkins,JEN372222,DB,SS,27,3700,34465,32004a45-4e37-2222-54a5-49c78979aed5,Malcolm,Jenkins,Malcolm,,Malcolm Jenkins,SLOT_CB,DB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m6iwirjvpmsyfukvmncd,,,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0033052,Jaylon Smith,J.Smith,SMI390302,LB,MLB,54,1200,43323,3200534d-4939-0302-215d-efdf00ed35e0,Jaylon,Smith,Jaylon,,Jaylon Smith,INTERIOR_LINE,DL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eotdmd04fqw3xlpfyg0o,,true,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0029641,Tyrone Crawford,T.Crawford,CRA756298,DL,DE,98,1200,38611,32004352-4175-6298-edb8-4b271f25add1,Tyrone,Crawford,Tyrone,,Tyrone Crawford,INTERIOR_LINE,DL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ek93ysqdowfpotnphdya,,true,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,SAFETY,false,false,true,false,false,false,00-0033579,Xavier Woods,X.Woods,WOO620124,DB,FS,25,1200,45004,3200574f-4f62-0124-151e-cfaca2197eec,Xavier,Woods,Xavier,,Xavier Woods,HIGH_SAFETY,DB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/o7tj6bbsvr8inh2qj8ml,,false,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,LEFT_WIDE,false,false,true,false,false,false,00-0033548,Chidobe Awuzie,C.Awuzie,AWU800920,DB,CB,24,1200,44872,32004157-5580-0920-d33d-9451c81f6cbb,Chidobe,Awuzie,Chidobe,,Chidobe Awuzie,CB,DB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pwywxmbtsoxll2txrtq9,,false,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_SLOT,false,false,true,false,false,false,00-0033047,Anthony Brown,A.Brown,BRO266417,DB,CB,30,1200,43478,32004252-4f26-6417-50b1-3b13a5b426b0,Anthony,Brown,Anthony,,Anthony Brown,SLOT_CB,DB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wrxzgyg7qlkadanml0fu,,false,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0033131,Maliek Collins,M.Collins,COL633184,DL,DT,96,1200,43356,3200434f-4c63-3184-3f7e-5796185e9486,Maliek,Collins,Maliek,,Maliek Collins,INTERIOR_LINE,DL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s4pgyxnnzahujdkek9oe,,true,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,LEFT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0034674,Leighton Vander Esch,L.Vander Esch,VAN417781,LB,LB,55,1200,46088,32005641-4e41-7781-d704-68bbb90fe766,Leighton,Vander Esch,Leighton,,Leighton Vander Esch,MLB,LB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ichrbyxroayfplnyshr4,,false,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0032197,Randy Gregory,R.Gregory,GRE789590,DL,DE,94,1200,42403,32004752-4578-9590-e57a-049e4cdc3700,Randy,Gregory,Randy,,Randy Gregory,EDGE,DL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xk2jztz1a26lsncsxblo,,true,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_WIDE,false,false,true,false,false,false,00-0032239,Byron Jones,B.Jones,JON141600,DB,CB,31,1200,42370,32004a4f-4e14-1600-f94c-63eb30910cbc,Byron,Jones,Byron,,Byron Jones,CB,DB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uav6oiy2qlzibvrsgb9t,,false,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,LEFT_EDGE_RUSHER,false,false,true,false,false,false,00-0031411,Demarcus Lawrence,D.Lawrence,LAW282118,DL,DE,90,1200,41263,32004c41-5728-2118-edab-498f27240b6f,Demarcus,Lawrence,Demarcus,,Demarcus Lawrence,EDGE,DL,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qsyzchpppbsmsvy0yiyh,,true,
2018,REG,10,2018111111,3656,away,true,false,play_type_pass,4,3,2,3700,02:00,RIGHT_SLOT,false,false,true,false,false,false,00-0030196,Jeff Heath,J.Heath,HEA721605,DB,SS,38,1200,40656,32004845-4172-1605-7064-d5daba898e5f,Jeffrey,Heath,Jeff,,Jeff Heath,SLOT_CB,DB,1200,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mwwgkenx6g5mooneipnn,,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,false,false,00-0022531,Jason Peters,J.Peters,PET150539,OL,OT,71,3700,29550,32005045-5415-0539-96c0-31361312950f,Jason,Peters,Jason,,Jason Peters,T,OL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ex9upiysulscpk0gicxq,,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,true,true,false,false,false,true,00-0033725,Corey Clement,C.Clement,CLE186218,RB,RB,30,3700,45599,3200434c-4518-6218-e72b-31a350611a4e,Corey,Clement,Corey,,Corey Clement,RB,RB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrhug4qxukm2pmrcnacr,BACKFIELD,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,false,false,00-0032785,Halapoulivaati Vaitai,H.Vaitai,VAI626496,OL,T,72,3700,43453,32005641-4962-6496-efba-b4cd7920840e,Halapoulivaati,Vaitai,Halapoulivaati,,Halapoulivaati Vaitai,T,OL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gzgugswumcthqopcuubf,,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,false,false,00-0032954,Isaac Seumalo,I.Seumalo,SEU306003,OL,G,73,3700,43368,32005345-5530-6003-d964-c18cd95b904b,Isaac,Seumalo,Isaac,,Isaac Seumalo,G,OL,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aq1ujymwafied8skranh,,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,true,false,00-0032950,Carson Wentz,C.Wentz,WEN615770,QB,QB,11,3700,43291,32005745-4e61-5770-9c68-1652f876bc72,Carson,Wentz,Carson,,Carson Wentz,QB,QB,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e0lkzdsozcwd6jwr1mju,,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,false,true,00-0031549,Nelson Agholor,N.Agholor,AGH474619,WR,WR,13,3700,42363,32004147-4847-4619-b8a1-bb6c688fe5ac,Nelson,Agholor,Nelson,,Nelson Agholor,SLOT_WR,WR,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rlo21k18vop9s50knzyb,LEFT_SLOT,false,
2018,REG,10,2018111111,3656,home,true,false,play_type_pass,4,3,2,3700,02:00,,false,true,false,false,false,true,00-0031299,Jordan Matthews,J.Matthews,MAT569663,WR,WR,80,3700,41271,32004d41-5456-9663-2598-657f4f0af257,Jordan,Matthews,Jordan,,Jordan Matthews,WR,WR,3700,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/w9vr0ymxx0l0fakit9zb,LEFT_WIDE,false,
