season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_season_type,player_week,player_suffix
2020,REG,2,week,5,Chris Hogan,00-0028237,Chris Hogan,C.Hogan,HOG008552,WR,WR,15,3430,2020,37737,,Chris,Hogan,Chris,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/szyz5i8dfk2mvvvs9u1y,WR,3430,5.1875,4.744292910157052,7.427499999999998,40.959536775349825,6,8,75.0,75,0,5.588333333333334,5.04600429152553,0.542329041807804,REG,2,
2020,REG,2,week,5,Josh Malone,00-0033859,Josh Malone,J.Malone,MAL678958,WR,WR,83,3430,2020,44941,,Joshua,Malone,Josh,WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zlwi4dcqr4avrnot4vzt,WR,3430,6.4879999999999995,4.7331892411602725,3.305000000000002,13.669263114358596,4,6,66.66666666666666,16,0,1.884999999999998,0.6844257887435106,1.2005742112564874,REG,2,
2020,REG,2,week,5,Braxton Berrios,00-0034419,Braxton Berrios,B.Berrios,BER456050,WR,WR,10,3430,2020,46279,,Braxton,Berrios,Braxton,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iduydmfnwwumvdkafogu,WR,3430,7.778571428571429,3.3430223379875823,5.66375,31.23319776659544,6,8,75.0,59,1,4.935,6.249360569265822,-1.3143605692658227,REG,2,
2020,REG,2,week,5,DeSean Jackson,00-0026189,DeSean Jackson,D.Jackson,JAC127681,WR,WR,10,3700,2020,33130,,DeSean,Jackson,DeSean,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/io8jq94do076oq8d9rct,WR,3700,9.29888888888889,3.5297926246371807,8.072222222222223,29.282547359935506,6,9,66.66666666666666,64,0,1.1400000000000012,2.0321177888481308,-0.8921177888481295,REG,2,
2020,REG,2,week,5,Zach Ertz,00-0030061,Zach Ertz,Z.Ertz,ERT800920,TE,TE,86,3700,2020,39983,,Zachary,Ertz,Zach,SLOT_WR,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/icuoo1jw9otwklr1xudr,TE,3700,5.497999999999999,3.122939644584449,7.990000000000001,22.54332930270052,5,7,71.42857142857143,42,0,1.658,2.2323688924705096,-0.5743688924705097,REG,2,
2020,REG,2,week,5,Dallas Goedert,00-0034351,Dallas Goedert,D.Goedert,GOE595520,TE,TE,88,3700,2020,46118,,Dallas,Goedert,Dallas,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bekz0emretqdor3engkr,TE,3700,5.218750000000001,2.428126671427447,7.733750000000001,24.937525191455055,4,8,50.0,30,0,2.7174999999999994,3.0122671185563377,-0.2947671185563383,REG,2,
2020,REG,2,week,5,Larry Fitzgerald,00-0022921,Larry Fitzgerald,L.Fitzgerald,FIT437493,WR,WR,11,3800,2020,28955,,Larry,Fitzgerald,Larry,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ycgjjaad5un42gy4pnga,WR,3800,6.745,2.8044342464398047,3.8314285714285723,8.159912376779848,7,7,100.0,50,0,3.3114285714285705,3.7326090676747947,-0.4211804962462242,REG,2,Jr.
2020,REG,2,week,5,DeAndre Hopkins,00-0030564,DeAndre Hopkins,D.Hopkins,HOP161500,WR,WR,10,3800,2020,39973,,DeAndre,Hopkins,DeAndre,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zvgis3wkz7enb0b7rxs1,WR,3800,6.113333333333333,3.991846691654665,4.955555555555557,13.569429232079836,8,9,88.88888888888889,68,1,4.928749999999999,3.76803809837196,1.160711901628039,REG,2,
2020,REG,2,week,5,Eric Ebron,00-0031387,Eric Ebron,E.Ebron,EBR474619,TE,TE,85,3900,2020,41236,,Eric,Ebron,Eric,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxxogysbupsery4gckld,TE,3900,4.76,4.071974870979445,9.920000000000002,18.690180119074537,3,5,60.0,43,0,5.683333333333333,4.909152745381637,0.7741805879516956,REG,2,Jr.
2020,REG,2,week,5,JuJu Smith-Schuster,00-0033857,JuJu Smith-Schuster,J.Smith-Schuster,SMI829709,WR,WR,19,3900,2020,44874,,John,Smith-Schuster,JuJu,SLOT_WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sp4gz46f1rkpksvsmtg7,WR,3900,10.566666666666666,3.652792593312531,3.496249999999998,10.53960358730876,7,8,87.5,48,0,5.494285714285716,4.816408177638485,0.6778775366472312,REG,2,
