season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_current_team_id,team_id,player_season_type,player_week
2025,REG,6,week,5,Chris Moore,00-0032398,Chris Moore,C.Moore,MOO226734,WR,WR,19,2025,43396,32004d4f-4f22-6734-ca64-de14861965f9,Christopher,Moore,Chris,WR,WR,19,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/o0s29hnpztyxqotqdx8h,WR,6.056,1.6886090734221462,12.614,33.53360272224585,3,5,60.0,46,1,-0.9033333333333337,0.7640909634418449,-1.6674242967751787,5110,5110,REG,6
2025,REG,6,week,5,Deebo Samuel Sr.,00-0035719,Deebo Samuel Sr.,D.Samuel,SAM636097,WR,WR,1,2025,47819,32005341-4d63-6097-eab1-34810e00be67,Tyshun,Samuel,Deebo,SLOT_WR,WR,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ntgyhqg6hq7fanhhsqiw,WR,7.0525,3.2645556105519318,4.8260000000000005,12.829646958740963,4,5,80.0,15,0,2.4124999999999996,2.273896511654584,0.13860348834541547,5110,5110,REG,6
2025,REG,7,week,5,Darnell Mooney,00-0036309,Darnell Mooney,D.Mooney,MOO076900,WR,WR,1,2025,52581,32004d4f-4f07-6900-2883-f3ddae0181d4,Darnell,Mooney,Darnell,WR,WR,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eaejonwaflt9drrs9ika,WR,3.4939999999999998,3.862249696193863,23.938,33.147778885565515,3,5,60.0,68,0,4.5299999999999985,1.304789481815123,3.225210518184875,0200,0200,REG,7
2025,REG,7,week,5,Kyle Pitts,00-0036970,Kyle Pitts,K.Pitts,PIT516805,TE,TE,8,2025,53433,32005049-5451-6805-5aec-d4afcbd52e25,Kyle,Pitts,Kyle,SLOT_WR,WR,08,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tbec213me3pszzszecqo,TE,8.658000000000001,3.303466512111053,7.747,21.455079206823964,7,10,70.0,62,0,2.8528571428571436,3.447179926918222,-0.5943227840610783,0200,0200,REG,7
2025,REG,7,week,5,Drake London,00-0037238,Drake London,D.London,LON013463,WR,WR,5,2025,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,Drake,London,Drake,WR,WR,05,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/np91pvk7mczra1iyjkmo,WR,4.474,2.1411937963993024,13.367,37.01949706436246,4,10,40.0,42,0,1.3625000000000007,1.1375230892461312,0.2249769107538695,0200,0200,REG,7
2025,REG,7,week,5,Xavier Legette,00-0039342,Xavier Legette,X.Legette,LEG145351,WR,WR,17,2025,57153,32004c45-4714-5351-c48c-d286b74bea32,Xavier,Legette,Xavier,WR,WR,17,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/j4jj8rvgzji7zut86ux7,WR,6.07,2.4778447449136496,10.062727272727273,46.27508361204013,9,11,81.81818181818183,92,1,1.8288888888888897,1.7444450138059944,0.0844438750828953,0750,0750,REG,7
2025,REG,7,week,5,Tetairoa McMillan,00-0040124,Tetairoa McMillan,T.McMillan,MCM514957,WR,WR,4,2025,58210,32004d43-4d51-4957-830f-234e646a998f,Tetairoa,McMillan,Tetairoa,WR,WR,04,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hokqp6gl5xujtlqwecg8,WR,5.502000000000001,3.64483979950147,9.989999999999998,20.88210702341137,3,5,60.0,33,0,5.7700000000000005,3.580496578454207,2.1895034215457936,0750,0750,REG,7
2025,REG,7,week,5,DJ Moore,00-0034827,DJ Moore,D.Moore,MOO272423,WR,WR,2,2025,46093,32004d4f-4f27-2423-f0b4-728a741b03cb,Denniston,Moore,D.J.,WR,WR,02,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qphturmeiifnqrnf5pax,WR,8.958,2.310226793309896,6.685999999999998,16.842158295128215,3,5,60.0,43,0,7.136666666666668,2.894523605536051,4.242143061130617,0810,0810,REG,7
2025,REG,7,week,5,Rome Odunze,00-0039919,Rome Odunze,R.Odunze,ODU426541,WR,WR,15,2025,57130,32004f44-5542-6541-431c-1a51e8792659,Rome,Odunze,Rome,WR,WR,15,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yqjdhpsno75du0n72u4w,WR,8.516666666666666,3.01505464390712,14.316666666666665,43.27673938233664,2,6,33.33333333333333,31,0,9.255000000000003,7.909651937140325,1.345348062859678,0810,0810,REG,7
2025,REG,7,week,5,Tee Higgins,00-0036410,Tee Higgins,T.Higgins,HIG387791,WR,WR,5,2025,52441,32004849-4738-7791-9f89-d556c4b59b9a,Tamaurice,Higgins,Tee,WR,WR,05,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/flr9f8oqigbyroeaubxb,WR,5.398000000000001,1.987481335467768,12.036,38.269053448221044,6,10,60.0,96,1,5.666666666666667,6.006732478290492,-0.3400658116238251,0920,0920,REG,7
2025,REG,7,week,5,Ja'Marr Chase,00-0036900,Ja'Marr Chase,J.Chase,CHA694469,WR,WR,1,2025,53434,32004348-4169-4469-b021-d2c20a7d7cf5,Ja'Marr,Chase,Ja'Marr,WR,WR,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qya3dtjb5kgofcuj2tuw,WR,5.618695652173914,3.7540651388501955,6.64,48.55807446504086,16,23,69.56521739130434,161,1,5.875,5.172066699205509,0.7029333007944913,0920,0920,REG,7
2025,REG,7,week,5,Harold Fannin Jr.,00-0040663,Harold Fannin Jr.,H.Fannin,FAN288395,TE,TE,44,2025,58272,32004641-4e28-8395-3765-a6a5bade7bb1,Harold,Fannin,Harold,TE,TE,44,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fxublmpnxx9uggsddwik,TE,3.9675,5.539046167039958,2.8879999999999995,18.79718823223119,4,5,80.0,36,0,6.720000000000001,6.720265236903515,-0.00026523690351432094,1050,1050,REG,7
2025,REG,7,week,5,CeeDee Lamb,00-0036358,CeeDee Lamb,C.Lamb,LAM138457,WR,WR,88,2025,52425,32004c41-4d13-8457-fcbe-d37fdbd87233,Cedarian,Lamb,CeeDee,WR,WR,88,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ijxzvtumjhqu3zva1bwc,WR,5.3175,2.175320166859123,10.08125,38.82630464086271,5,8,62.5,110,1,12.238000000000001,4.360112596806539,7.877887403193462,1200,1200,REG,7
2025,REG,7,week,5,George Pickens,00-0037247,George Pickens,G.Pickens,PIC576156,WR,WR,3,2025,54517,32005049-4357-6156-653f-e3c2b6d1b9bc,George,Pickens,George,WR,WR,03,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cbpyykoguf7rsxezqzvk,WR,4.6866666666666665,1.8331318316857421,17.433333333333334,50.35624879645677,4,6,66.66666666666666,82,0,2.980000000000002,1.68481836501023,1.2951816349897722,1200,1200,REG,7
2025,REG,7,week,5,Jake Ferguson,00-0038041,Jake Ferguson,J.Ferguson,FER146119,TE,TE,87,2025,54594,32004645-5214-6119-2797-33878db83d5a,Jake,Ferguson,Jake,TE,TE,87,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ebdz1yf8ky2mscdvyv1v,TE,8.13,3.214861674149413,1.5385714285714267,5.184864240323507,7,7,100.0,29,2,2.805714285714287,2.9098531826768004,-0.10413889696251344,1200,1200,REG,7
2025,REG,7,week,5,Evan Engram,00-0033881,Evan Engram,E.Engram,ENG726325,TE,TE,1,2025,44835,3200454e-4772-6325-a4a0-9b4b442fe68a,Evan,Engram,Evan,SLOT_WR,WR,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vsrjso6phkjqki88qw9y,TE,7.0200000000000005,6.39834579438464,0.88375,1.7031630170316305,5,8,62.5,42,0,7.696,6.461871620342936,1.2341283796570641,1400,1400,REG,7
2025,REG,7,week,5,Courtland Sutton,00-0034348,Courtland Sutton,C.Sutton,SUT333526,WR,WR,14,2025,46109,32005355-5433-3526-b2bf-88d6b83781c0,Courtland,Sutton,Courtland,WR,WR,14,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/r2sr6cbma4c7wc3isejj,WR,6.335,1.8000484106304089,11.669,28.11062128110622,6,10,60.0,87,0,3.7666666666666657,3.2583043233011986,0.5083623433654672,1400,1400,REG,7
2025,REG,7,week,5,Marvin Mims Jr.,00-0038976,Marvin Mims Jr.,M.Mims,MIM654774,WR,WR,19,2025,55928,32004d49-4d65-4774-4051-580758dd257c,Marvin,Mims,Marvin,WR,WR,19,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zbdjtph5xplbf4yocz0l,WR,8.6075,3.6244153776228822,12.692857142857145,21.40396521403966,6,7,85.71428571428571,85,0,5.348333333333333,5.068093798164871,0.28023953516846145,1400,1400,REG,7
2025,REG,7,week,5,Troy Franklin,00-0039868,Troy Franklin,T.Franklin,FRA545210,WR,WR,11,2025,57223,32004652-4154-5210-6c05-a56029ed000f,Troy,Franklin,Troy,WR,WR,11,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/belpdlyoda8cmzbvjkqh,WR,7.656666666666666,1.719019541339796,17.212,41.4637084146371,3,10,30.0,19,1,-0.1299999999999996,0.8374744740550971,-0.9674744740550967,1400,1400,REG,7
2025,REG,7,week,5,Amon-Ra St. Brown,00-0036963,Amon-Ra St. Brown,A.St. Brown,STB415291,WR,WR,14,2025,53541,32005354-4241-5291-a564-57e98d35161d,Amon-Ra,St. Brown,Amon-Ra,WR,WR,14,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fd8nwhm6pvxfyzphzl6i,WR,4.382,2.8077650787185267,9.360000000000001,58.20895522388061,6,10,60.0,86,1,7.863333333333332,7.577303344072409,0.28602998926092305,1540,1540,REG,7
2025,REG,7,week,5,Romeo Doubs,00-0037816,Romeo Doubs,R.Doubs,DOU043165,WR,WR,87,2025,54597,3200444f-5504-3165-5639-a63528da6f6e,Romeo,Doubs,Romeo,WR,WR,87,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ov2llp1bfetznmngqybi,WR,6.46375,2.2892344109138016,15.51,61.22569821375704,6,8,75.0,72,0,1.1783333333333346,1.3039118413360076,-0.125578508002673,1800,1800,REG,7
2025,REG,7,week,5,Tucker Kraft,00-0038996,Tucker Kraft,T.Kraft,KRA144054,TE,TE,85,2025,55943,32004b52-4114-4054-e146-c099ad4f2842,Tucker,Kraft,Tucker,TE,TE,85,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yr6nj1zqaqg6nbdnxu3q,TE,7.720999999999999,3.333998849269667,4.536,22.382315207737097,5,10,50.0,58,1,6.358000000000001,5.1827270667297825,1.175272933270219,1800,1800,REG,7
2025,REG,7,week,5,Elic Ayomanor,00-0040170,Elic Ayomanor,E.Ayomanor,AYO181317,WR,WR,5,2025,58341,32004159-4f18-1317-b6fe-2f1d7c9b240d,Elic,Ayomanor,Elic,WR,WR,05,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/aekfvt5nyl69emvxr2yj,WR,7.0040000000000004,2.567760053750839,7.748000000000002,21.608656849620704,2,5,40.0,29,0,7.140000000000001,9.761644991253604,-2.6216449912536035,2100,2100,REG,7
2025,REG,7,week,5,Gunnar Helm,00-0040584,Gunnar Helm,G.Helm,HEL493059,TE,TE,84,2025,58325,32004845-4c49-3059-9e89-11f76a704998,Gunnar,Helm,Gunnar,TE,TE,84,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lcyqbbnrzgtbnirz8knj,TE,4.596666666666667,3.1146200839814093,7.964,22.211066488174918,4,5,80.0,36,0,3.455,4.00967281450442,-0.5546728145044195,2100,2100,REG,7
2025,REG,7,week,5,Dalton Schultz,00-0034383,Dalton Schultz,D.Schultz,SCH647271,TE,TE,86,2025,46206,32005343-4864-7271-8c9c-893e6cc8875d,Dalton,Schultz,Dalton,TE,TE,86,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xbl9mhuamzv5udb4hyzj,TE,5.250000000000001,4.6841595550306385,4.257,11.544719856809676,9,10,90.0,98,0,7.313333333333333,7.293710863821335,0.01962246951199731,2120,2120,REG,7
2025,REG,7,week,5,Nico Collins,00-0036554,Nico Collins,N.Collins,COL654119,WR,WR,12,2025,53518,3200434f-4c65-4119-2a51-095ba724d414,Nico,Collins,Nico,WR,WR,12,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/osmqyvmib3pssxi6cyic,WR,3.9449999999999994,2.2002246920966213,9.59,26.007484948744374,4,10,40.0,27,0,1.795,1.7334263669129228,0.061573633087077084,2120,2120,REG,7
2025,REG,7,week,5,Jaylin Noel,00-0040138,Jaylin Noel,J.Noel,NOE378255,WR,WR,14,2025,58284,32004e4f-4537-8255-74e9-bfa22151ef3a,Jaylin,Noel,Jaylin,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dajbyvtsggwqinlijxnf,WR,5.3,1.9572970666499523,17.565714285714286,33.34598904377067,4,7,57.14285714285714,77,0,3.7975000000000003,3.876551847908747,-0.07905184790874653,2120,2120,REG,7
2025,REG,7,week,5,Michael Pittman,00-0036252,Michael Pittman,M.Pittman,PIT228050,WR,WR,11,2025,52442,32005049-5422-8050-a8f8-f5210135a4b3,Michael,Pittman,Michael,WR,WR,11,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z78xpye9hing1e7wke8b,WR,6.07125,3.657929423095917,5.831111111111111,15.036818429271367,7,9,77.77777777777779,58,1,3.6357142857142852,3.3740506586948413,0.2616636270194439,2200,2200,REG,7
2025,REG,7,week,5,Alec Pierce,00-0037664,Alec Pierce,A.Pierce,PIE185673,WR,WR,14,2025,54518,32005049-4518-5673-88cc-339d3b35d4c9,Alec,Pierce,Alec,WR,WR,14,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zeghrjc8rir3r3zi6det,WR,7.6,1.6891900590316187,24.250999999999998,69.48511503968366,5,10,50.0,98,0,1.5879999999999996,2.656594367448247,-1.0685943674482474,2200,2200,REG,7
2025,REG,7,week,5,Tyler Warren,00-0040128,Tyler Warren,T.Warren,WAR717637,TE,TE,84,2025,58216,32005741-5271-7637-9a66-3790edc85a60,Tyler,Warren,Tyler,TE,TE,84,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jt2almbzdk0kbha39otb,TE,5.832000000000001,5.15793256023993,8.602000000000002,12.323429128105214,4,5,80.0,69,1,13.969999999999999,12.655677015927722,1.3143229840722768,2200,2200,REG,7
2025,REG,7,week,5,Parker Washington,00-0038606,Parker Washington,P.Washington,WAS604325,WR,WR,11,2025,56050,32005741-5360-4325-2e4f-b11d5ed26427,Christopher,Washington,Parker,WR,WR,11,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sqgxayp6nrrpvwonksdm,WR,7.952,1.4286463109644518,20.084,37.789527160517046,4,10,40.0,52,0,1.455000000000001,2.221214907782837,-0.7662149077828362,2250,2250,REG,7
2025,REG,7,week,5,Brian Thomas Jr.,00-0039893,Brian Thomas Jr.,B.Thomas,THO419793,WR,WR,7,2025,57144,32005448-4f41-9793-7e94-7811f8a76eb2,Brian,Thomas,Brian,WR,WR,07,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/plnekkriys4cm11rnxwl,WR,6.43,2.691556571707327,14.34142857142857,18.889118859013674,3,7,42.857142857142854,31,0,1.0433333333333341,2.275701457902528,-1.232368124569194,2250,2250,REG,7
2025,REG,7,week,5,Travis Hunter,00-0040718,Travis Hunter,T.Hunter,HUN816230,WR,WR,12,2025,58204,32004855-4e81-6230-a487-ca19d012c037,Travis,Hunter,Travis,SLOT_WR,WR,12,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/apfzii6u8pwj9ntvyfkk,WR,7.0223076923076935,3.485203697433833,8.44,22.232675409712677,8,14,57.14285714285714,101,1,5.27125,5.051971718894323,0.21927828110567749,2250,2250,REG,7
2025,REG,7,week,5,Rashee Rice,00-0039067,Rashee Rice,R.Rice,RIC152916,WR,WR,4,2025,55920,32005249-4315-2916-ce74-9a69e469f940,Rashee,Rice,Rashee,WR,WR,04,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/iy0uidp9wokc6a7u8lwq,WR,6.187,3.407845280969629,1.7999999999999985,9.187892399571226,7,10,70.0,42,2,5.16857142857143,5.429427618877655,-0.2608561903062254,2310,2310,REG,7
2025,REG,7,week,5,Davante Adams,00-0031381,Davante Adams,D.Adams,ADA218591,WR,WR,17,2025,41282,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,WR,WR,17,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qtonvcqpixixqhc6lhnc,WR,5.057500000000001,1.3449855954284282,12.668750000000001,28.15355982110615,5,8,62.5,35,3,0.1999999999999993,0.22362987104609147,-0.023629871046092182,2510,2510,REG,7
2025,REG,7,week,5,Tyler Higbee,00-0033110,Tyler Higbee,T.Higbee,HIG033222,TE,TE,89,2025,43399,32004849-4703-3222-e4e8-bd596550bfdb,Tyler,Higbee,Tyler,TE,TE,89,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/x1d4osiefibd04df6gow,TE,3.3059999999999996,1.8873331263661186,6.525000000000001,10.875302091724775,3,6,50.0,19,0,2.833333333333332,4.726527789185563,-1.893194455852231,2510,2510,REG,7
2025,REG,7,week,5,Tre Tucker,00-0038563,Tre Tucker,T.Tucker,TUC399910,WR,WR,1,2025,55965,32005455-4339-9910-7816-4a6883d99032,Tre,Tucker,Tre,WR,WR,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fsx05ats4azj8mus03d4,WR,6.498333333333334,6.349457455558331,1.6933333333333327,18.230755427956215,5,6,83.33333333333334,33,0,6.974000000000001,7.7888815341985715,-0.8148815341985705,2520,2520,REG,7
2025,REG,7,week,5,Malik Washington,00-0039880,Malik Washington,M.Washington,WAS519225,WR,WR,6,2025,57304,32005741-5351-9225-4aef-42e21658d0ee,Malik,Washington,Malik,SLOT_WR,WR,06,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kwcgtsbpd0rpwsgq2npe,WR,5.5175,3.16628455727521,3.539999999999999,14.88880710793333,5,8,62.5,30,0,3.0120000000000005,5.238458835321535,-2.2264588353215347,2700,2700,REG,7
2025,REG,7,week,5,T.J. Hockenson,00-0035229,T.J. Hockenson,T.Hockenson,HOC422041,TE,TE,87,2025,47791,3200484f-4342-2041-c442-6c874885b155,Thomas,Hockenson,T.J.,TE,WR,87,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rs8o65x0u0n9xzde0fd6,TE,5.03,4.536798552889499,3.833333333333335,8.252798775236824,6,9,66.66666666666666,43,0,4.7316666666666665,5.871122096856159,-1.1394554301894928,3000,3000,REG,7
2025,REG,7,week,5,Justin Jefferson,00-0036322,Justin Jefferson,J.Jefferson,JEF269287,WR,WR,18,2025,52430,32004a45-4626-9287-c454-479b942cbd26,Justin,Jefferson,Justin,WR,WR,18,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/f0ccavu3ppzcs51e1cuv,WR,4.858888888888889,2.1215731404818925,11.895000000000001,28.454214907664348,5,10,50.0,79,0,12.193999999999999,5.141139252979926,7.052860747020073,3000,3000,REG,7
2025,REG,7,week,5,Jordan Addison,00-0038994,Jordan Addison,J.Addison,ADD491056,WR,WR,3,2025,55887,32004144-4449-1056-9ba9-b09766bad478,Jordan,Addison,Jordan,WR,WR,03,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s2ey8g5memyqvxc52uzy,WR,6.677272727272726,2.821079064354613,16.191666666666666,46.47880585589897,9,12,75.0,128,0,1.2822222222222213,1.8015448770145608,-0.5193226547923395,3000,3000,REG,7
2025,REG,7,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,8,2025,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,08,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cemcexmscsarpvwhafln,WR,7.048571428571428,3.0590915693010268,6.527142857142857,23.263747454175153,7,7,100.0,69,0,3.3299999999999996,3.044623126907059,0.28537687309294046,3200,3200,REG,7
2025,REG,7,week,5,Hunter Henry,00-0033090,Hunter Henry,H.Henry,HEN617052,TE,TE,85,2025,43324,32004845-4e61-7052-805d-daad1175a3b2,Hunter,Henry,Hunter,TE,WR,85,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/l0fsrutz9fwbohx10lcf,TE,5.63,4.250180935200868,5.459999999999999,13.900203665987782,4,5,80.0,33,0,4.352500000000001,4.294070851965216,0.05842914803478472,3200,3200,REG,7
2025,REG,7,week,5,Juwan Johnson,00-0036040,Juwan Johnson,J.Johnson,JOH398789,TE,TE,83,2025,52942,32004a4f-4839-8789-b667-8ea48cd31497,Juwan,Johnson,Juwan,TE,WR,83,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wuyyzdqkh5fve8t7kfuv,TE,7.3883333333333345,4.563016008410038,8.494285714285716,16.37430121444111,5,7,71.42857142857143,79,0,8.073999999999998,7.876740198317077,0.1972598016829208,3300,3300,REG,7
2025,REG,7,week,5,Chris Olave,00-0037239,Chris Olave,C.Olave,OLA659325,WR,WR,12,2025,54476,32004f4c-4165-9325-c259-01a521202e2f,Chris,Olave,Chris,WR,WR,12,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vrrmyvpvujynckag9jop,WR,7.248333333333334,1.525709033035041,19.75428571428571,38.08002643681325,5,7,71.42857142857143,98,2,2.7779999999999987,4.996925253422205,-2.2189252534222064,3300,3300,REG,7
2025,REG,7,week,5,Rashid Shaheed,00-0037545,Rashid Shaheed,R.Shaheed,SHA089447,WR,WR,22,2025,55133,32005348-4108-9447-3491-eb73ad07ef30,Rashid,Shaheed,Rashid,WR,WR,22,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ezsjaj0orlzpuranocyf,WR,6.7077777777777765,2.585493137354666,14.536666666666665,36.02841957425714,4,9,44.44444444444444,40,0,3.4650000000000025,4.006217150387272,-0.5412171503872694,3300,3300,REG,7
2025,REG,7,week,5,Wan'Dale Robinson,00-0038117,Wan'Dale Robinson,W.Robinson,ROB717726,WR,WR,17,2025,54508,3200524f-4271-7726-8cbf-ec8b4c6b1627,Charles,Robinson,Wan'Dale,SLOT_WR,WR,17,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yzcvyhmilvxedfjfjglc,WR,7.084545454545455,2.4904356602610256,10.545000000000003,36.00717070255813,6,12,50.0,95,0,7.174999999999998,5.5435004603914235,1.6314995396085745,3410,3410,REG,7
2025,REG,7,week,5,Theo Johnson,00-0039847,Theo Johnson,T.Johnson,JOH679524,TE,TE,84,2025,57228,32004a4f-4867-9524-edd3-b9ccfa7618ee,Theodore,Johnson,Theo,TE,TE,84,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/naoiheinxogchairenzf,TE,5.043333333333334,4.365408282214459,4.272857142857144,8.51094101243491,3,7,42.857142857142854,66,1,15.746666666666664,18.11257608176129,-2.3659094150946256,3410,3410,REG,7
2025,REG,7,week,5,Josh Reynolds,00-0033943,Josh Reynolds,J.Reynolds,REY398905,WR,WR,83,2025,44930,32005245-5939-8905-3a79-3286353be377,Joshua Dedmon-Reynolds,Reynolds,Josh,WR,WR,83,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lf1fjsagcsvxmktl0bbn,WR,8.293333333333333,0.8973011959445386,18.049999999999997,43.260012782275254,3,9,33.33333333333333,29,0,0.9633333333333335,1.4448390940407496,-0.48150576070741613,3430,3430,REG,7
2025,REG,7,week,5,Mason Taylor,00-0040736,Mason Taylor,M.Taylor,TAY566412,TE,TE,85,2025,58247,32005441-5956-6412-dca1-e3900d5daf1c,Mason,Taylor,Mason,TE,WR,85,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bk7wjtjt7dpc5qsuil4z,TE,8.888,3.134573454713694,5.889999999999998,7.842458457605453,3,5,60.0,31,0,4.966666666666669,4.964488359366139,0.0021783073005297027,3430,3430,REG,7
2025,REG,7,week,5,A.J. Brown,00-0035676,A.J. Brown,A.Brown,BRO413223,WR,WR,11,2025,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,Arthur,Brown,A.J.,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a014sgzctarbvhwb35lw,WR,8.346666666666666,1.2439546560350332,17.936666666666667,38.53480378115154,4,6,66.66666666666666,121,2,7.552499999999998,3.661311231138228,3.8911887688617703,3700,3700,REG,7
2025,REG,7,week,5,DeVonta Smith,00-0036912,DeVonta Smith,D.Smith,SMI206016,WR,WR,6,2025,53439,3200534d-4920-6016-573c-fcc767bafc4d,DeVonta,Smith,DeVonta,SLOT_WR,WR,06,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vj2fz8veorg1k5qthnjm,WR,6.611,3.0503023175676045,15.536363636363637,61.193067888857065,9,11,81.81818181818183,183,1,4.6,4.6223662220090205,-0.02236622200902083,3700,3700,REG,7
2025,REG,7,week,5,Trey McBride,00-0037744,Trey McBride,T.McBride,MCB743360,TE,TE,85,2025,54520,32004d43-4274-3360-cc50-43990383247d,Trey,McBride,Trey,TE,WR,85,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vd7av3vdfs6q7ncjogac,TE,5.199999999999999,3.130535194999258,6.067692307692307,26.15471335256474,10,13,76.92307692307693,74,2,2.9230000000000005,2.466744105691248,0.45625589430875246,3800,3800,REG,7
2025,REG,7,week,5,Marvin Harrison Jr.,00-0039849,Marvin Harrison Jr.,M.Harrison,HAR648677,WR,WR,18,2025,57125,32004841-5264-8677-2fca-6edc0b245f94,Marvin,Harrison,Marvin,WR,WR,18,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hwpoo1icpnh8emjvqaii,WR,4.995,2.700036606194218,19.241666666666664,38.2804469644219,2,6,33.33333333333333,58,0,4.094999999999999,1.7882148712544073,2.3067851287455916,3800,3800,REG,7
2025,REG,7,week,5,Jonnu Smith,00-0033858,Jonnu Smith,J.Smith,SMI443054,TE,TE,81,2025,44912,3200534d-4944-3054-540c-5ec35eb5903e,Jonnu,Smith,Jonnu,SLOT_WR,WR,81,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/egd6llghj3n5wfdrqacw,TE,5.3825,2.472136233431397,9.711666666666668,19.67517558076716,3,6,50.0,28,1,1.6033333333333342,1.656346324231966,-0.05301299089863187,3900,3900,REG,7
2025,REG,7,week,5,DK Metcalf,00-0035640,DK Metcalf,D.Metcalf,MET363377,WR,WR,4,2025,47847,32004d45-5436-3377-5806-d2746f1b94aa,DeKaylin,Metcalf,DK,WR,WR,04,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tknefloqsleltfmslj2y,WR,6.364,2.3038668701257228,16.058000000000003,27.11034575904917,3,5,60.0,50,0,6.639999999999998,8.71616257076433,-2.0761625707643327,3900,3900,REG,7
