season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_smart_id,player_first_name,player_last_name,player_football_name,player_suffix,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_short_name,player_ngs_position,player_ngs_position_group,player_gsis_it_id,player_season_type,player_week
2016,PRE,0,season,10,Brian Quick,00-0029640,Brian Quick,QUI043372,WR,WR,83,2510,2016,32005155-4904-3372-c81b-5dab4da43909,Brian,Quick,Brian,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tayczwuhluj2hyrva3cp,WR,2510,8.270999999999999,2.024385340270322,8.11,15.16454749439043,6,12,50.0,55,0,4.223333333333334,3.9144193579750994,0.30891397535823417,B.Quick,WR,WR,38563,,
2016,PRE,0,season,10,Tyler Higbee,00-0033110,Tyler Higbee,HIG033222,TE,TE,89,2510,2016,32004849-4703-3222-e4e8-bd596550bfdb,Tyler,Higbee,Tyler,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mfftaplxjqowrzdss1gp,TE,2510,6.0040000000000004,2.1316137207658867,5.245624999999999,13.07809773123909,7,16,43.75,66,0,2.9885714285714284,2.827145482812857,0.1614259457585714,,TE,TE,43399,,
2016,PRE,0,season,10,Temarrick Hemingway,00-0033112,Temarrick Hemingway,HEM189859,TE,TE,84,2510,2016,32004845-4d18-9859-b65f-786360d5524b,Temarrick,Hemingway,Temarrick,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/txglktsra0uvouhdjske,TE,2510,5.5,4.198357025511888,6.536363636363635,11.203565195711795,5,11,45.45454545454545,70,0,2.6140000000000017,4.068735504152,-1.4547355041519987,,TE,TE,43466,,
2016,PRE,0,season,10,Mike Thomas,00-0033114,Mike Thomas,THO308973,WR,WR,13,2510,2016,32005448-4f30-8973-820d-b24a80d48f78,Michael,Thomas,Mike,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/duzdfxjwodxv50r3atof,WR,2510,6.37,1.1568347987920975,7.127,11.105397656444778,4,10,40.0,52,0,0.9574999999999996,0.3426788449275,0.6148211550724996,M.Thomas,WR,WR,43495,,
2016,PRE,0,season,10,Seth Roberts,00-0031166,Seth Roberts,ROB240370,WR,WR,10,2520,2016,3200524f-4224-0370-24b1-002f3e8d6b15,Seth,Roberts,Seth,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/evaluuij0u4wrxo94tkw,WR,2520,5.348571428571428,2.805927666437083,10.68909090909091,10.011324256898856,7,11,63.63636363636363,81,0,2.9442857142857144,4.929708089150714,-1.9854223748649997,S.Roberts,SLOT_WR,WR,,,
2016,PRE,0,season,10,Amari Cooper,00-0031544,Amari Cooper,COO487703,WR,WR,89,2520,2016,3200434f-4f48-7703-16a5-c78426109031,Amari,Cooper,Amari,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekwyie7av318q4eaffiy,WR,2520,5.177,3.2513229910406274,17.28625,11.774672831149369,6,10,60.0,79,1,3.2666666666666657,4.455745657280834,-1.1890789906141679,A.Cooper,WR,WR,,,
2016,PRE,0,season,10,K.J. Brent,00-0032926,K.J. Brent,BRE507264,WR,WR,80,2520,2016,32004252-4550-7264-62d0-bc01340aa562,K.J.,Brent,K.J.,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/x2zn81ljacxncoqtnq1i,WR,2520,5.776,1.114068244562231,12.138823529411766,17.57047859885736,7,17,41.17647058823529,113,0,2.932857142857143,0.4628711598265714,2.4699859830305715,,,,,,
2016,PRE,0,season,10,Johnny Holton,00-0032935,Johnny Holton,HOL773557,WR,WR,16,2520,2016,3200484f-4c77-3557-1955-d99a202bf703,Johnny,Holton,Johnny,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/has0upkyuzqewhty3pb2,WR,2520,4.916666666666667,2.1052408252124746,12.422666666666666,15.865879928818957,6,15,40.0,84,0,1.7149999999999999,2.00104812781175,-0.28604812781175015,J.Holton,WR,WR,,,
2016,PRE,0,season,10,Kenny Stills,00-0030085,Kenny Stills,STI417540,WR,WR,10,2700,2016,32005354-4941-7540-2f57-a0adf1ab483e,Kenny,Stills,Kenny,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ets69ksudoveicvp50ob,WR,2700,4.716363636363637,1.818861032186854,16.03090909090909,18.596165608588365,8,11,72.72727272727273,124,2,0.4025000000000003,3.86783768981125,-3.46533768981125,K.Stills,WR,WR,,,
2016,PRE,0,season,10,Jarvis Landry,00-0031382,Jarvis Landry,LAN163029,WR,WR,14,2700,2016,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,WR,2700,6.557272727272727,2.0745305938528804,5.865384615384615,8.041043595638328,9,13,69.23076923076923,74,0,2.485555555555556,2.837487101554889,-0.35193154599933285,J.Landry,SLOT_WR,WR,,,
2016,PRE,0,season,10,Da'Ron Brown,00-0031960,Da'Ron Brown,BRO367295,WR,WR,,2700,2016,32004252-4f36-7295-ca93-761053e1f0e6,Da'Ron,Brown,Da'Ron,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/iripggfrb6khvvymsxsc,WR,2700,6.540000000000001,3.4568885702859986,10.382000000000001,7.5820869362000485,5,10,50.0,39,0,7.147999999999999,5.7365002453276395,1.4114997546723593,,,,,,
2016,PRE,0,season,10,Laquon Treadwell,00-0032951,Laquon Treadwell,TRE425415,WR,WR,11,3000,2016,32005452-4542-5415-7fdd-740fe9181fcb,Laquon,Treadwell,Laquon,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ybfzsm2ae4zj5atjlm1k,WR,3000,2.791111111111111,1.226686949708913,14.337333333333333,23.045435062151736,6,15,40.0,61,0,0.6933333333333328,0.9544993440303333,-0.2611660106970005,,WR,WR,43312,,
2016,PRE,0,season,10,Martellus Bennett,00-0026201,Martellus Bennett,BEN379259,TE,TE,88,3200,2016,32004245-4e37-9259-4e00-fc30bbd337df,Martellus,Bennett,Martellus,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/repls3tq1d4jnvwmaqia,TE,3200,4.436999999999999,2.8392270301002958,10.299999999999999,10.796558647325856,7,13,53.84615384615385,62,0,3.2157142857142853,4.189039634802014,-0.9733253490877285,M.Bennett,TE,TE,,,
2016,PRE,0,season,10,Chris Hogan,00-0028237,Chris Hogan,HOG008552,WR,WR,15,3200,2016,3200484f-4700-8552-d771-1e9cfd53695f,Chris,Hogan,Chris,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dssn7zhhr5aqj3ujotfy,WR,3200,5.402857142857142,2.8658606014254304,9.521999999999998,11.516597995500764,12,15,80.0,137,1,3.1541666666666672,4.521341145039334,-1.3671744783726667,C.Hogan,WR,WR,,,
2016,PRE,0,season,10,Griff Whalen,00-0029033,Griff Whalen,WHA108810,WR,WR,14,3200,2016,32005748-4110-8810-f801-53872061ac93,Griff,Whalen,Griff,,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zx4nnnnmgl0kvguwpiuz,WR,3200,6.851999999999999,2.497271338075336,8.577499999999999,10.854617931790859,7,12,58.333333333333336,75,0,1.5828571428571416,1.0211789097107142,0.5616782331464274,,WR,WR,,,
2016,PRE,0,season,10,DeAndrew White,00-0031511,DeAndrew White,WHI152624,WR,WR,,3200,2016,32005748-4915-2624-26c3-e9625de98423,DeAndrew,White,DeAndrew,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/zacsaqj4qiijpsrthibe,WR,3200,6.016666666666667,3.4288173838844824,5.921666666666668,6.530829817934511,5,12,41.66666666666667,65,0,9.498,7.670617389679999,1.82738261032,,,,,,
2016,PRE,0,season,10,Brandon Coleman,00-0030801,Brandon Coleman,COL222062,WR,WR,16,3300,2016,3200434f-4c22-2062-6e9b-1b84ac3daffd,Brandon,Coleman,Brandon,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mudu6l15nmg2cfvljd0d,WR,3300,6.600000000000001,2.1214309059689658,8.638124999999999,12.284023037542662,10,16,62.5,92,0,2.592000000000001,2.5158289045096,0.07617109549040091,B.Coleman,WR,WR,,,
2016,PRE,0,season,10,R.J. Harris,00-0032029,R.J. Harris,HAR521380,WR,WR,14,3300,2016,32004841-5252-1380-440f-3cb13647c172,Ronnie,Harris,R.J.,,ACT,,WR,3300,6.503636363636363,1.6118409172461414,12.660833333333334,13.503448521046646,5,12,41.66666666666667,40,0,1.170000000000001,2.1505398631093597,-0.9805398631093587,R.Harris,WR,WR,43031,,
2016,PRE,0,season,10,Michael Thomas,00-0032765,Michael Thomas,THO308912,WR,WR,13,3300,2016,32005448-4f30-8912-926a-d25d51327661,Michael,Thomas,Michael,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw,WR,3300,4.822222222222223,2.5451043454399875,12.904000000000002,11.468998862343575,6,10,60.0,95,0,1.4349999999999976,4.718409915765,-3.2834099157650023,M.Thomas,WR,WR,,,
2016,PRE,0,season,10,Tommylee Lewis,00-0032881,Tommylee Lewis,LEW746431,WR,WR,87,3300,2016,32004c45-5774-6431-aaab-552ac4346aca,Tommylee,Lewis,Tommylee,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qvf3ud6rgqusejdd4f5u,WR,3300,6.497777777777777,2.688998882679929,18.44454545454545,18.032743174061434,7,11,63.63636363636363,95,1,2.0214285714285714,1.5240096180775713,0.49741895335100006,T.Lewis,WR,WR,,,
2016,PRE,0,season,10,Tavarres King,00-0030091,Tavarres King,KIN640376,WR,WR,15,3410,2016,32004b49-4e64-0376-9c0e-c13d530d8d1c,Tavarres,King,Tavarres,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yfkwzczsoeihruafz1kg,WR,3410,4.4818181818181815,2.0932892593643135,16.74,14.54674724493423,7,11,63.63636363636363,126,3,8.445714285714285,2.92790307318,5.517811212534285,T.King,WR,WR,,,
2016,PRE,0,season,10,Kevin Norwood,00-0031327,Kevin Norwood,NOR783931,WR,WR,,3410,2016,32004e4f-5278-3931-1415-f7761fc082c8,Kevin,Norwood,Kevin,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/l7maq8et7k8xcudhevwp,WR,3410,7.316666666666667,2.3188465575490174,11.75,9.687982190602952,8,14,57.14285714285714,59,1,3.647500000000001,2.8264243900775,0.821075609922501,,,,,,
2016,PRE,0,season,10,Roger Lewis,00-0032659,Roger Lewis,LEW642806,WR,WR,82,3410,2016,32004c45-5764-2806-e762-cd8e0d6c446e,Roger,Lewis,Roger,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zcs1ajefa2ioxvjxygvf,WR,3410,4.4093333333333335,1.9136682097500572,15.0,18.95959236876407,5,16,31.25,59,1,2.7719999999999994,1.9734415531151999,0.7985584468847995,R.Lewis,WR,WR,,,
2016,PRE,0,season,10,Zach Sudfeld,00-0029999,Zach Sudfeld,SUD207644,TE,TE,44,3430,2016,32005355-4420-7644-b85f-9b2f8c2df881,Zach,Sudfeld,Zach,,CUT,,TE,3430,5.238333333333334,2.421402867741021,12.178,8.64043365355962,7,10,70.0,74,1,1.7357142857142844,2.8505080427442855,-1.114793757030001,Z.Sudfeld,TE,TE,40452,,
2016,PRE,0,season,10,Robby Anderson,00-0032688,Robby Anderson,AND460305,WR,WR,11,3430,2016,3200414e-4446-0305-58a8-61667bde4206,Robby,Anderson,Robby,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vtqf5f1ti4ojfjggm388,WR,3430,4.241304347826087,2.2906978083018754,16.14391304347826,26.344879453959784,13,23,56.52173913043478,264,3,3.7007692307692306,4.398124245863153,-0.6973550150939225,R.Anderson,WR,WR,43808,,
2016,PRE,0,season,10,Jalin Marshall,00-0032694,Jalin Marshall,MAR417066,WR,WR,89,3430,2016,32004d41-5241-7066-3341-107c573a047d,Jalin,Marshall,Jalin,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/d3ufuqxqdgcaer1chrl7,WR,3430,4.968888888888889,2.0112784595001583,8.5345,12.11065544692143,9,20,45.0,94,0,1.4611111111111121,2.8823353283952224,-1.4212242172841103,J.Marshall,SLOT_WR,WR,43814,,
2016,PRE,0,season,10,Charone Peake,00-0032959,Charone Peake,PEA150300,WR,WR,17,3430,2016,32005045-4115-0300-a249-abd46ce12d03,Charone,Peake,Charone,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f7a4bmcrcxmoyaagieop,WR,3430,4.801874999999999,2.1538234739472104,10.21235294117647,12.31783286742064,10,17,58.82352941176471,103,1,2.1659999999999995,3.782270756366367,-1.6162707563663674,C.Peake,SLOT_WR,WR,43530,,
2016,PRE,0,season,10,Zach Ertz,00-0030061,Zach Ertz,ERT800920,TE,TE,86,3700,2016,32004552-5480-0920-32a6-165b5a77814e,Zach,Ertz,Zach,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/irowplnl44sextckrrxb,TE,3700,5.710000000000001,3.1891918297152313,6.443571428571429,8.678210678210679,11,14,78.57142857142857,75,0,1.7999999999999992,2.850750343366364,-1.0507503433663647,Z.Ertz,TE,TE,39983,,
2016,PRE,0,season,10,Chris Pantale,00-0030171,Chris Pantale,PAN772358,TE,TE,85,3700,2016,32005041-4e77-2358-238c-57b879ebf39c,Chris,Pantale,Chris,,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dakuohdmbhductrqna0h,TE,3700,7.1975,4.5505581896925955,3.854999999999999,4.450216450216449,7,12,58.333333333333336,52,0,4.097142857142858,4.8148345436357145,-0.7176916864928566,C.Pantale,TE,TE,40631,,
2016,PRE,0,season,10,Paul Turner,00-0032841,Paul Turner,TUR636473,WR,WR,19,3700,2016,32005455-5263-6473-bad5-f2c4b45de82b,Paul,Turner,Paul,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wgyx2hl1v4lgcyxrepqz,WR,3700,5.925000000000001,2.488001596529938,8.433333333333332,17.037037037037035,17,21,80.95238095238095,165,0,2.3070588235294123,3.2559433018470005,-0.9488844783175883,P.Turner,SLOT_WR,WR,43908,,
2016,PRE,0,season,10,Cayleb Jones,00-0032963,Cayleb Jones,JON150943,WR,WR,88,3700,2016,32004a4f-4e15-0943-7c55-3c7f5a439f34,Cayleb,Jones,Cayleb,,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/ttlobqyuwizm8so7uhf7,WR,3700,6.266363636363637,2.0094172398189363,13.851818181818182,14.658008658008658,6,11,54.54545454545454,59,0,2.7833333333333328,2.8263230522473335,-0.04298971891400072,C.Jones,WR,WR,44001,,
2016,PRE,0,season,10,Brittan Golden,00-0029336,Brittan Golden,GOL049597,WR,WR,10,3800,2016,3200474f-4c04-9597-9ed4-debfedafd410,Brittan,Golden,Brittan,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ccqjg5sjhxmgmsvraig5,WR,3800,8.062222222222223,2.7492011320931007,13.823076923076924,11.57286655460886,8,13,61.53846153846154,128,0,1.9387499999999998,3.124465070662125,-1.1857150706621251,B.Golden,WR,WR,,,
2016,PRE,0,season,10,Ifeanyi Momah,00-0029740,Ifeanyi Momah,MOM027685,TE,TE,80,3800,2016,32004d4f-4d02-7685-2603-a1a152088428,Ifeanyi,Momah,Ifeanyi,,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/fy1rhydnhklwwof45gm9,TE,3800,3.9625000000000004,2.780920064787077,10.044,6.468440271257172,8,10,80.0,89,0,2.1187500000000004,4.630606535821,-2.511856535821,I.Momah,TE,TE,,,
2016,PRE,0,season,10,Jaxon Shipley,00-0031710,Jaxon Shipley,SHI382672,WR,WR,16,3800,2016,32005348-4938-2672-485d-f483c91c6f13,Jaxon,Shipley,Jaxon,,CUT,,WR,3800,6.519473684210527,2.107214122313359,12.072592592592592,20.992162393657782,13,27,48.148148148148145,166,2,1.9869230769230772,2.2848642835251542,-0.297941206602077,J.Shipley,WR,WR,42741,,
2016,PRE,0,season,10,J.J. Nelson,00-0032112,J.J. Nelson,NEL488051,WR,WR,14,3800,2016,32004e45-4c48-8051-702e-fc066869d22f,J.J.,Nelson,J.J.,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/x8bfxa6fyss270khiurh,WR,3800,4.738181818181818,1.775343169913493,16.797857142857143,15.145192140497304,4,14,28.57142857142857,31,1,-0.022500000000000853,0.9083954691875,-0.9308954691875009,J.Nelson,WR,WR,,,
2016,PRE,0,season,10,Chris Hubert,00-0032815,Chris Hubert,HUB710521,WR,WR,19,3800,2016,32004855-4271-0521-f252-88afc39d1553,Chris,Hubert,Chris,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/o85nxu3wqvzaikpndvho,WR,3800,8.31,2.6615120857310846,17.483846153846155,14.637711959916794,5,13,38.46153846153847,96,1,5.602000000000001,6.3138439769798,-0.7118439769797984,,,,43882,,
2016,PRE,0,season,10,Marquis Bundy,00-0033087,Marquis Bundy,BUN337716,WR,WR,18,3800,2016,32004255-4e33-7716-832f-04764d916a93,Marquis,Bundy,Marquis,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rqo12vl8mog1hptvk3im,WR,3800,5.146,0.9792240934076377,10.471666666666666,8.092634453267385,9,12,75.0,97,0,0.6999999999999997,1.2527802712930698,-0.5527802712930701,,,,,,
2016,PRE,0,season,10,Cobi Hamilton,00-0030290,Cobi Hamilton,HAM196632,WR,WR,83,3900,2016,32004841-4d19-6632-9562-044760f49032,Cobi,Hamilton,Cobi,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fslk4pbx1mtdjdl5zk9g,WR,3900,6.598333333333334,2.0067581503427783,10.565333333333333,15.48155167192552,8,15,53.333333333333336,84,0,0.4112499999999999,1.3190819285793751,-0.9078319285793752,C.Hamilton,WR,WR,,,
2016,PRE,0,season,10,Eli Rogers,00-0031782,Eli Rogers,ROG291905,WR,WR,17,3900,2016,3200524f-4729-1905-a030-ddc033cc0a2a,Eli,Rogers,Eli,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wj9e3uvudi1wvdsr0qdi,WR,3900,6.485555555555555,2.281639325015448,6.312307692307693,8.016255238504597,10,13,76.92307692307693,84,0,4.220999999999999,3.2295475989602003,0.9914524010397989,E.Rogers,SLOT_WR,WR,,,
2016,PRE,0,season,10,Sammie Coates,00-0032166,Sammie Coates,COA667430,WR,WR,14,3900,2016,3200434f-4166-7430-70fc-ba07ffbf2772,Sammie,Coates,Sammie,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qtqofzkmblah8ycd4687,WR,3900,7.711,2.044817392443788,13.997,13.67335176375199,7,10,70.0,114,1,4.678571428571429,5.636202016041072,-0.9576305874696436,S.Coates,WR,WR,,,
2016,PRE,0,season,10,Marcus Tucker,00-0032832,Marcus Tucker,TUC231244,WR,WR,,3900,2016,32005455-4323-1244-2008-8c6410e8147b,Marcus,Tucker,Marcus,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/ozm4fcrp13kadmbvhmjo,WR,3900,5.6080000000000005,3.329493675030615,16.907000000000004,16.516064747428373,3,10,30.0,23,0,3.650000000000001,4.642811934146667,-0.9928119341466659,,,,,,
2016,PRE,0,season,10,James Jones,00-0025465,James Jones,JON404681,WR,WR,89,4400,2016,32004a4f-4e40-4681-fc5a-47c756c067c3,James,Jones,James,,ACT,,WR,4400,7.07875,2.104759633153765,11.426363636363636,10.6414142269333,7,11,63.63636363636363,69,0,1.0614285714285725,2.5079015152791433,-1.4464729438505708,J.Jones,WR,WR,32271,,
2016,PRE,0,season,10,Isaiah Burse,00-0030671,Isaiah Burse,BUR697033,WR,WR,89,4400,2016,32004255-5269-7033-c5db-64751844a3f3,Isaiah,Burse,Isaiah,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bjzajklr8jusc5v60vzl,WR,4400,4.444999999999999,3.1600338957413663,8.188,10.398428636740775,6,15,40.0,72,1,0.1416666666666669,0.28764438629166666,-0.14597771962499975,I.Burse,SLOT_WR,WR,41508,,
2016,PRE,0,season,10,Jeremy Butler,00-0030691,Jeremy Butler,BUT279308,WR,WR,88,4400,2016,32004255-5427-9308-4a53-3a82f5dca335,Jeremy,Butler,Jeremy,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jjbnpsdo2knl6c710ix3,WR,4400,8.000714285714285,2.524464418031091,11.105500000000003,22.274929046363066,16,20,80.0,148,2,1.478124999999999,1.5859053041780373,-0.1077803041780383,,WR,WR,41528,,
2016,PRE,0,season,10,Dom Williams,00-0032915,Dom Williams,WIL236720,WR,WR,7,4400,2016,32005749-4c23-6720-11ad-097afce571fb,Dom,Williams,Dom,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/jjmhzzfyy4eolllabhfb,WR,4400,7.22,2.2314241150771212,11.998947368421053,19.301691586094787,10,19,52.63157894736842,132,0,1.032999999999999,2.922847259045,-1.889847259045001,D.Williams,WR,WR,43968,,
2016,PRE,0,season,10,Jeremy Kerley,00-0028091,Jeremy Kerley,KER321479,WR,WR,17,4500,2016,32004b45-5232-1479-d74e-6c90b480a585,Jeremy,Kerley,Jeremy,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsfc40maht2r3k0ctu1b,WR,4500,7.480000000000001,2.619363398468896,7.8370000000000015,7.157862048809002,8,10,80.0,62,0,2.3737499999999985,5.4121416807225,-3.0383916807225013,J.Kerley,SLOT_WR,WR,37228,,
2016,PRE,0,season,10,Rod Streater,00-0029129,Rod Streater,STR304414,WR,WR,81,4500,2016,32005354-5230-4414-a9aa-c677e74e4949,Rod,Streater,Rod,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/szf4hqnrz6egphxvcwnf,WR,4500,5.202500000000001,2.6579632228830494,17.962727272727275,14.430211498013554,6,11,54.54545454545454,89,0,1.7299999999999993,1.9944423834466667,-0.2644423834466674,R.Streater,WR,WR,39119,,
2016,PRE,0,season,10,Vance McDonald,00-0030470,Vance McDonald,MCD589658,TE,TE,89,4500,2016,32004d43-4458-9658-1fa3-62884c020db7,Vance,McDonald,Vance,,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/sk4wyebbceeraudd7cma,TE,4500,4.720000000000001,2.8555226983230555,9.373000000000001,8.61433547473968,6,10,60.0,94,1,6.7299999999999995,5.098669971026333,1.6313300289736663,V.McDonald,TE,TE,,,
2016,PRE,0,season,10,Blake Bell,00-0032062,Blake Bell,BEL227990,TE,TE,84,4500,2016,32004245-4c22-7990-64c5-8c2ffa5bd463,Blake,Bell,Blake,,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/lg6mel0dpf7dlggvy9to,TE,4500,8.958000000000002,4.551939018366138,10.435454545454546,10.549872710395473,5,11,45.45454545454545,43,0,0.21000000000000085,2.2148883461955995,-2.0048883461955986,B.Bell,TE,TE,,,
2016,PRE,0,season,10,Marcus Lucas,00-0031121,Marcus Lucas,LUC080913,TE,TE,,4600,2016,32004c55-4308-0913-4864-5de722d9be7b,Marcus,Lucas,Marcus,,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/aqggz3ufskmp2uju0hwq,TE,4600,7.3125,3.0171483171834774,9.093,5.355186751316269,8,10,80.0,103,2,2.7262500000000007,2.7635680890075,-0.03731808900749911,,,,,,
2016,PRE,0,season,10,Paul Richardson,00-0031257,Paul Richardson,RIC593564,WR,WR,10,4600,2016,32005249-4359-3564-6fd7-029e19597fb9,Paul,Richardson,Paul,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jxsldwomavxfbs7gueqt,WR,4600,6.236666666666666,2.1577201264784165,13.373000000000001,9.805546186446895,5,10,50.0,42,1,0.833999999999999,1.3759344637397999,-0.5419344637398009,P.Richardson,WR,WR,,,
2016,PRE,0,season,10,Kenny Lawler,00-0032453,Kenny Lawler,LAW151948,WR,WR,,4600,2016,32004c41-5715-1948-de02-fb0304f79711,Kenny,Lawler,Kenny,Jr.,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/qclhf7xyrc5qfhyllr3e,WR,4600,7.047,3.1682972221419696,6.355714285714285,6.524321391385961,6,14,42.857142857142854,72,0,4.155000000000002,4.2738238771756665,-0.11882387717566445,,,,,,
2016,PRE,0,season,10,Vincent Jackson,00-0023496,Vincent Jackson,JAC627460,WR,WR,83,4900,2016,32004a41-4362-7460-aa8f-938662b4a07f,Vincent,Jackson,Vincent,,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/kdquag2thcfulvrs0cbz,WR,4900,6.296363636363636,2.0877724635067443,14.40181818181818,13.27656864141867,5,11,45.45454545454545,95,0,2.783999999999999,6.739479804039999,-3.9554798040400003,,WR,WR,,,
2016,PRE,0,season,10,Mike Evans,00-0031408,Mike Evans,EVA534309,WR,WR,13,4900,2016,32004556-4153-4309-b2ed-6b8233f6fea5,Mike,Evans,Mike,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tof3xxtq6lajs03ctwpu,WR,4900,4.733333333333333,1.792550350545193,15.936666666666666,16.027086144330934,8,12,66.66666666666666,143,2,5.661250000000002,6.633018094896251,-0.971768094896249,M.Evans,WR,WR,41233,,
2016,PRE,0,season,10,Ryan Grant,00-0031068,Ryan Grant,GRA498062,WR,WR,14,5110,2016,32004752-4149-8062-53de-6a2367e3296b,Ryan,Grant,Ryan,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/im7fnk7uti759btkrdok,WR,5110,5.6049999999999995,2.764769248288062,5.281666666666664,7.024738428799429,8,12,66.66666666666666,112,1,8.647500000000003,5.266266413038688,3.381233586961315,,WR,WR,41371,,
2016,PRE,1,week,5,Aldrick Robinson,00-0028116,Aldrick Robinson,ROB365875,WR,WR,19,0200,2016,3200524f-4236-5875-fb77-b8f5ab63dfca,Aldrick,Robinson,Aldrick,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lzdmahvzc7tm4pulh2sj,WR,0200,9.176,1.5469209419134913,26.77,33.22164308761481,3,5,60.0,118,0,6.780000000000001,6.283306439703334,0.49669356029666734,A.Robinson,WR,WR,37253,PRE,1
2016,PRE,1,week,5,Jeremy Butler,00-0030691,Jeremy Butler,BUT279308,WR,WR,17,0325,2016,32004255-5427-9308-4a53-3a82f5dca335,Jeremy,Butler,Jeremy,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jjbnpsdo2knl6c710ix3,WR,0325,9.391666666666666,2.1896317293556247,8.665714285714289,32.95843520782397,5,7,71.42857142857143,36,0,2.5639999999999974,2.6389228165138,-0.07492281651380273,J.Butler,WR,WR,41528,PRE,1
2016,PRE,1,week,5,Darren Waller,00-0031610,Darren Waller,WAL509040,TE,WR,84,0325,2016,32005741-4c50-9040-67d6-042691fb535a,Darren,Waller,Darren,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/avo1vfnndm2ickx907sj,WR,0325,4.84,1.3621421149542692,8.696250000000001,37.79951100244499,5,8,62.5,48,0,0.8539999999999978,1.1640823245054,-0.3100823245054022,D.Waller,TE,WR,42547,PRE,1
2016,PRE,1,week,5,Leonard Hankerson,00-0028017,Leonard Hankerson,HAN169573,WR,WR,80,0610,2016,32004841-4e16-9573-aac2-cecc6112a7dc,Leonard,Hankerson,Leonard,,CUT,,WR,0610,4.054285714285714,2.0506248628850434,20.875714285714285,23.62040539229949,1,7,14.285714285714285,7,0,-1.7700000000000031,-1.02643156052,-0.7435684394800031,L.Hankerson,WR,WR,37154,PRE,1
