season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_suffix,player_season_type,player_week
2019,REG,7,week,5,Jakobi Meyers,00-0034960,Jakobi Meyers,J.Meyers,MEY171606,WR,WR,16,3200,2019,48097,32004d45-5917-1606-4197-8f46779fb9b7,Jakobi,Meyers,Jakobi,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zftpoiqvpw1jmyt5l81l,WR,3200,4.75,2.2997017717438553,6.384000000000002,14.741606243938483,5,5,100.0,47,0,3.0159999999999982,3.770040607347755,-0.7540406073477568,,REG,7
2019,REG,7,week,5,Ted Ginn,00-0025396,Ted Ginn,T.Ginn,GIN403290,WR,WR,19,3300,2019,32202,32004749-4e40-3290-b291-829cfef68d62,Ted,Ginn,Ted,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/myuaipuopeaowqpksxnn,WR,3300,7.648000000000001,3.012259620742749,18.972,35.64959224322599,2,5,40.0,48,0,3.139999999999999,1.939914909900466,1.2000850900995328,Jr.,REG,7
2019,REG,7,week,5,Michael Thomas,00-0032765,Michael Thomas,M.Thomas,THO308912,WR,WR,13,3300,2019,43336,32005448-4f30-8912-926a-d25d51327661,Michael,Thomas,Michael,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw,WR,3300,4.9372727272727275,2.0850928803400035,11.521818181818185,47.6305009583224,9,11,81.81818181818183,131,0,2.7499999999999982,3.1150978392575945,-0.3650978392575963,Jr.,REG,7
2019,REG,7,week,5,Golden Tate,00-0027891,Golden Tate,G.Tate,TAT245022,WR,WR,15,3410,2019,35499,32005441-5424-5022-18f3-b9b5433de8e5,Golden,Tate,Golden,SLOT_WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ou4hq9jwx5iqbvp1u62j,WR,3410,5.21875,2.234540829182214,9.662727272727272,40.02183899390013,6,11,54.54545454545454,80,0,6.284999999999999,4.31956314668516,1.9654368533148396,III,REG,7
2019,REG,7,week,5,Bennie Fowler,00-0030670,Bennie Fowler,B.Fowler,FOW140514,WR,WR,18,3410,2019,41507,3200464f-5714-0514-6a90-c8915b13da09,Bennie,Fowler,Bennie,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lwll8mvjupqhpihovyja,WR,3410,6.364,2.610684096581758,7.830000000000001,14.74132088259658,4,5,80.0,35,0,1.522499999999999,1.3719298551733345,0.15057014482666453,III,REG,7
2019,REG,7,week,5,Cody Latimer,00-0031344,Cody Latimer,C.Latimer,LAT362049,WR,WR,12,3410,2019,41285,32004c41-5436-2049-958f-bfa0ead37c46,Cody,Latimer,Cody,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/whgchcrp9pqx0waocewu,WR,3410,5.226,3.636508519456992,6.558,12.346562241132613,4,5,80.0,33,0,2.575000000000001,2.7624324629180137,-0.18743246291801263,,REG,7
2019,REG,7,week,5,Evan Engram,00-0033881,Evan Engram,E.Engram,ENG726325,TE,TE,88,3410,2019,44835,3200454e-4772-6325-a4a0-9b4b442fe68a,Evan,Engram,Evan,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nyhnfypbeatlkr7wveja,TE,3410,4.92,2.4542773137186864,8.978,16.902628209955566,1,5,20.0,6,0,2.3599999999999994,1.0378747262398065,1.322125273760193,,REG,7
2019,REG,7,week,5,Demaryius Thomas,00-0027874,Demaryius Thomas,D.Thomas,THO095855,WR,WR,18,3430,2019,35461,32005448-4f09-5855-cc31-142ac25a7d75,Demaryius,Thomas,Demaryius,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/p1yjsqtqimjd6iazu3h9,WR,3430,4.131111111111111,2.031994816819098,15.74888888888889,37.12317644901915,3,9,33.33333333333333,42,0,4.213333333333331,4.249336481497569,-0.03600314816423822,,REG,7
2019,REG,7,week,5,Jamison Crowder,00-0031941,Jamison Crowder,J.Crowder,CRO697273,WR,WR,82,3430,2019,42448,32004352-4f69-7273-6662-7a928881f033,Jamison,Crowder,Jamison,SLOT_WR,WR,82,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vvkr9dehtvp58emtgn4y,WR,3430,6.781999999999999,2.498293112522776,4.658000000000001,6.099892616746551,4,5,80.0,26,0,1.9999999999999982,2.693167776938992,-0.6931677769389939,,REG,7
2019,REG,7,week,5,Robby Anderson,00-0032688,Robby Anderson,Ro.Anderson,AND460305,WR,WR,11,3430,2019,43808,3200414e-4446-0305-58a8-61667bde4206,Robby,Anderson,Robby,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vtqf5f1ti4ojfjggm388,WR,3430,4.7787500000000005,1.7247017575102581,21.26375,44.55357376705692,1,8,12.5,10,0,-2.219999999999999,0.1985081676895284,-2.4185081676895273,,REG,7
2019,REG,7,week,5,Alshon Jeffery,00-0029137,Alshon Jeffery,A.Jeffery,JEF498860,WR,WR,17,3700,2019,38575,32004a45-4649-8860-b9ad-0608f64c795e,Alshon,Jeffery,Alshon,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrbsgwhzlsmwgkdfjryh,WR,3700,4.93,1.8900195678232865,19.588,32.12200721548049,2,5,40.0,38,0,2.0100000000000016,0.8692381467362527,1.140761853263749,,REG,7
2019,REG,7,week,5,Zach Ertz,00-0030061,Zach Ertz,Z.Ertz,ERT800920,TE,TE,86,3700,2019,39983,32004552-5480-0920-32a6-165b5a77814e,Zachary,Ertz,Zach,SLOT_WR,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/irowplnl44sextckrrxb,TE,3700,7.75,2.438940440558364,16.118333333333332,31.718596261069205,2,6,33.33333333333333,38,0,4.490000000000002,5.1544984741588,-0.6644984741587976,,REG,7
2019,REG,7,week,5,Keenan Allen,00-0030279,Keenan Allen,K.Allen,ALL532966,WR,WR,13,4400,2019,40024,3200414c-4c53-2966-dfa9-55ae464e7b3d,Keenan,Allen,Keenan,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vwlmmfcjxsx82ahs0fpb,WR,4400,5.382727272727273,2.742636339713535,19.042727272727273,50.26154141472311,4,11,36.36363636363637,61,0,0.5125000000000011,1.2226936020373047,-0.7101936020373036,,REG,7
2019,REG,7,week,5,Hunter Henry,00-0033090,Hunter Henry,H.Henry,HEN617052,TE,TE,86,4400,2019,43324,32004845-4e61-7052-805d-daad1175a3b2,Hunter,Henry,Hunter,TE,TE,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qtvftqcocs3z3pdghtrm,TE,4400,3.306,2.5321286091510182,11.592500000000001,22.252615414147236,6,8,75.0,97,0,4.785,3.365627140572864,1.4193728594271362,,REG,7
2019,REG,7,week,5,Mike Williams,00-0033536,Mike Williams,M.Williams,WIL000009,WR,WR,81,4400,2019,44819,32005749-4c00-0009-75a2-9fccf6994099,Michael,Williams,Mike,WR,WR,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fjnnliuxjyqzb7oo5hgi,WR,4400,4.338333333333334,3.761416660369274,8.303333333333333,11.95412227661004,4,6,66.66666666666666,47,0,4.200000000000001,3.2193422827000227,0.9806577172999784,,REG,7
2019,REG,7,week,5,George Kittle,00-0033288,George Kittle,G.Kittle,KIT388290,TE,TE,85,4500,2019,44959,32004b49-5438-8290-eeed-c9c9cca62ec1,George,Kittle,George,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/n5dvz5zxymahzxnl4cq3,TE,4500,2.0700000000000003,1.1931014052576838,9.952000000000002,31.010843824005985,3,5,60.0,38,0,2.039999999999997,4.145784680828456,-2.105784680828459,,REG,7
2019,REG,7,week,5,Jaron Brown,00-0030300,Jaron Brown,J.Brown,BRO486303,WR,WR,18,4600,2019,40743,32004252-4f48-6303-68c9-608db28618b5,Jaron,Brown,Jaron,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y41u4egwigms9rg2p3ln,WR,4600,4.93,2.002970507284112,11.751666666666665,16.182039336286234,3,6,50.0,60,0,2.7066666666666657,1.999841795330667,0.7068248713359986,,REG,7
2019,REG,7,week,5,Tyler Lockett,00-0032211,Tyler Lockett,T.Lockett,LOC420915,WR,WR,16,4600,2019,42412,32004c4f-4342-0915-1af7-ec50f437887c,Tyler,Lockett,Tyler,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kwcxus7rlqurps3gbbwu,WR,4600,6.1116666666666655,3.4209420136488005,14.757142857142858,23.70734170243041,5,7,71.42857142857143,61,1,2.3379999999999983,5.397771692044177,-3.059771692044179,,REG,7
2019,REG,7,week,5,Jacob Hollister,00-0033387,Jacob Hollister,J.Hollister,HOL292467,TE,TE,48,4600,2019,45281,3200484f-4c29-2467-de51-661befd08df1,Jacob,Hollister,Jacob,TE,WR,48,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekswzksp2camcm4yrznj,TE,4600,7.524000000000001,3.100851375680932,6.719999999999999,9.253436761297133,3,6,50.0,20,0,2.0666666666666687,2.7019944214929033,-0.6353277548262346,,REG,7
2019,REG,7,week,5,D.K. Metcalf,00-0035640,D.K. Metcalf,DK.Metcalf,MET363377,WR,WR,14,4600,2019,47847,32004d45-5436-3377-5806-d2746f1b94aa,DeKaylin,Metcalf,DK,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fcqab5su86kysoaeghmn,WR,4600,4.062222222222222,2.009513564936724,12.296666666666663,25.398756110435354,4,9,44.44444444444444,53,0,2.8424999999999994,3.4109354808741443,-0.568435480874145,,REG,7
2019,REG,8,week,5,Julio Jones,00-0027944,Julio Jones,J.Jones,JON640315,WR,WR,11,0200,2019,37079,32004a4f-4e64-0315-6848-b53a911b9cd3,Quintorris,Jones,Julio,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qs9ucm0ucvjjkbumufh8,WR,0200,4.171,2.2184734360998046,12.109166666666665,41.59796175426544,10,12,83.33333333333334,152,0,3.543000000000002,2.1845412962004813,1.3584587037995206,,REG,8
2019,REG,8,week,5,Austin Hooper,00-0032392,Austin Hooper,A.Hooper,HOO570770,TE,TE,81,0200,2019,43370,3200484f-4f57-0770-bd7c-1cf59d6025ab,Austin,Hooper,Austin,TE,TE,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxmdogfbmblqzdzoprhx,TE,0200,5.815714285714285,3.5118994419036693,3.429999999999999,6.873353944807055,6,7,85.71428571428571,65,1,9.133333333333335,5.875412264368229,3.2579210689651052,,REG,8
2019,REG,8,week,5,Russell Gage,00-0034411,Russell Gage,R.Gage,GAG130654,WR,WR,83,0200,2019,46263,32004741-4713-0654-eda3-03cdf234354d,Russell,Gage,Russell,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rb1fovzilcbbmdqx8ad0,WR,0200,5.003749999999999,3.315331740640294,7.879999999999999,20.302301614565447,7,9,77.77777777777779,58,0,1.9271428571428575,2.9665618685667505,-1.039419011423893,,REG,8
2019,REG,8,week,5,Calvin Ridley,00-0034837,Calvin Ridley,C.Ridley,RID652384,WR,WR,18,0200,2019,46095,32005249-4465-2384-7253-3a4b46622aa9,Calvin,Ridley,Calvin,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/r8hye4mvynz7fxbfooxw,WR,0200,6.1971428571428575,2.875662921790725,11.368571428571427,22.78140387037674,4,7,57.14285714285714,70,0,5.8000000000000025,5.020079353985729,0.7799206460142738,,REG,8
2019,REG,8,week,5,Cole Beasley,00-0029000,Cole Beasley,C.Beasley,BEA434808,WR,WR,10,0610,2019,38947,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f8ps0df05hmcu1tzrbub,WR,0610,7.3914285714285715,3.251917222008011,7.445714285714286,18.934825256121485,3,7,42.857142857142854,41,1,7.18,4.921114412298114,2.2588855877018856,,REG,8
2019,REG,8,week,5,John Brown,00-0031051,John Brown,J.Brown,BRO494712,WR,WR,15,0610,2019,41320,32004252-4f49-4712-7e90-42e293548523,John,Brown,John,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dozoxhu3uad5j1ik3pa0,WR,0610,4.5225,2.7610990894279337,12.825000000000001,37.27385017801352,5,8,62.5,54,0,0.42399999999999666,1.7168003562730063,-1.2928003562730097,,REG,8
2019,REG,8,week,5,Curtis Samuel,00-0033282,Curtis Samuel,C.Samuel,SAM633285,WR,WR,10,0750,2019,44852,32005341-4d63-3285-ce5d-61e91947654e,Curtis,Samuel,Curtis,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/i86hox9nhzunhykpexpg,WR,0750,6.225454545454546,2.3001578456958063,15.734545454545453,49.08260783257239,4,11,36.36363636363637,46,0,2.467500000000001,1.8045427575650024,0.6629572424349988,,REG,8
2019,REG,8,week,5,D.J. Moore,00-0034827,D.J. Moore,D.Moore,MOO272423,WR,WR,12,0750,2019,46093,32004d4f-4f27-2423-f0b4-728a741b03cb,Denniston,Moore,D.J.,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hcupqutgexfiy98ln3me,WR,0750,5.741111111111111,2.809164243913214,13.64777777777778,34.83254402631655,5,9,55.55555555555556,38,0,5.785999999999999,4.7968668096112195,0.9891331903887792,,REG,8
2019,REG,8,week,5,Taylor Gabriel,00-0031228,Taylor Gabriel,T.Gabriel,GAB627060,WR,WR,18,0810,2019,42016,32004741-4262-7060-f2df-7bd304949774,Taylor,Gabriel,Taylor,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nc4aoax8j5mnnrjewu7p,WR,0810,5.713333333333334,2.7806907436171002,14.646666666666667,32.44600332287244,4,6,66.66666666666666,53,0,2.3325000000000014,2.4400860061847425,-0.10758600618474112,,REG,8
2019,REG,8,week,5,Allen Robinson,00-0031428,Allen Robinson,A.Robinson,ROB365982,WR,WR,12,0810,2019,41290,3200524f-4236-5982-45ce-8ca18ca03af8,Allen,Robinson,Allen,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bk03jfsdlx66m3z22qqi,WR,0810,4.2725,1.843208690953091,8.54857142857143,22.093409636330076,5,7,71.42857142857143,62,0,3.433999999999999,1.7387806258577256,1.6952193741422732,II,REG,8
2019,REG,8,week,5,Tyler Eifert,00-0030549,Tyler Eifert,T.Eifert,EIF131143,TE,TE,85,0920,2019,39967,32004549-4613-1143-bfd0-182bad3b5b94,Tyler,Eifert,Tyler,SLOT_WR,WR,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mtpnivcnfgtz8sbkkvax,TE,0920,5.735555555555556,1.1188827416971594,10.389999999999999,21.175271739130434,6,9,66.66666666666666,74,0,3.435000000000001,2.3494977573937157,1.0855022426062853,,REG,8
2019,REG,8,week,5,Alex Erickson,00-0032543,Alex Erickson,A.Erickson,ERI090697,WR,WR,12,0920,2019,43663,32004552-4909-0697-7ef2-dee5ba714d1b,Alex,Erickson,Alex,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ynfigtd9x55vsxotphsg,WR,0920,8.343333333333334,2.6376309364380197,10.334285714285713,16.38134057971014,6,7,85.71428571428571,97,0,5.631666666666668,3.1342351676145785,2.497431499052089,,REG,8
2019,REG,8,week,5,Tyler Boyd,00-0033009,Tyler Boyd,T.Boyd,BOY378353,WR,WR,83,0920,2019,43344,3200424f-5937-8353-b941-dfa7122ba16b,Tyler,Boyd,Tyler,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qr6agqmp7waq9oqmogjb,WR,0920,5.57625,3.1308782651722304,11.573333333333334,23.586956521739133,6,9,66.66666666666666,65,0,3.6050000000000004,3.1651981773638336,0.43980182263616685,,REG,8
2019,REG,8,week,5,Auden Tate,00-0034686,Auden Tate,A.Tate,TAT130154,WR,WR,19,0920,2019,46322,32005441-5413-0154-6d9d-5c163b90a894,Audeen,Tate,Auden,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nvz4pe1zjboldjf5kial,WR,0920,7.335384615384616,2.361739425031336,14.049230769230771,41.358695652173914,5,13,38.46153846153847,65,0,4.105999999999999,3.37175594373623,0.7342440562637691,,REG,8
2019,REG,8,week,5,Odell Beckham,00-0031235,Odell Beckham,O.Beckham,BEC573252,WR,WR,13,1050,2019,41238,32004245-4357-3252-264b-1da3e93d2745,Odell,Beckham,Odell,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yzjnhcodduxtsqobvmpe,WR,1050,4.172857142857143,2.752562887391693,11.24,33.57371452954982,5,7,71.42857142857143,52,0,4.297999999999998,5.625747293150448,-1.3277472931504501,Jr.,REG,8
2019,REG,8,week,5,Jarvis Landry,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,2019,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,SLOT_WR,WR,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,WR,1050,4.984,1.988649824365622,9.108999999999998,38.869212716023036,5,10,50.0,65,0,2.7079999999999984,2.1419732634452893,0.5660267365547091,,REG,8
2019,REG,8,week,5,Courtland Sutton,00-0034348,Courtland Sutton,C.Sutton,SUT333526,WR,WR,14,1400,2019,46109,32005355-5433-3526-b2bf-88d6b83781c0,Courtland,Sutton,Courtland,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kifp4mpoadcd1qrn3iiv,WR,1400,3.4560000000000004,1.6435095070014742,15.556000000000001,50.24223241392677,3,5,60.0,72,0,9.983333333333334,7.937238038663206,2.0460952946701285,,REG,8
2019,REG,8,week,5,Noah Fant,00-0035644,Noah Fant,N.Fant,FAN405165,TE,TE,87,1400,2019,47824,32004641-4e40-5165-5070-db7e36dbc0d7,Noah,Fant,Noah,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fe7fi7oi3jxthvf7siyf,TE,1400,5.901999999999999,3.657679129291933,3.3555555555555547,19.507783734900848,5,9,55.55555555555556,26,0,3.2959999999999985,3.4681102211700137,-0.17211022117001518,,REG,8
2019,REG,8,week,5,Danny Amendola,00-0026035,Danny Amendola,D.Amendola,AME359918,WR,WR,80,1540,2019,33566,3200414d-4535-9918-e336-c0dd118d7e30,Daniel,Amendola,Danny,SLOT_WR,WR,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne,WR,1540,5.993333333333335,3.3517704434084346,6.567500000000001,14.483005761226122,8,8,100.0,95,0,5.307499999999999,5.079717370680925,0.22778262931907456,,REG,8
2019,REG,8,week,5,Marvin Jones,00-0029293,Marvin Jones,M.Jones,JON601697,WR,WR,11,1540,2019,38696,32004a4f-4e60-1697-4762-9c6d786d2931,Marvin,Jones,Marvin,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mc0dz7flilovcjxkttcx,WR,1540,8.6125,1.8915898055839329,10.928,15.061884940871629,4,5,80.0,22,0,0.5175000000000001,1.0415780604772067,-0.5240780604772066,Jr.,REG,8
2019,REG,8,week,5,Kenny Golladay,00-0033932,Kenny Golladay,K.Golladay,GOL573546,WR,WR,19,1540,2019,44908,3200474f-4c57-3546-c21d-b780be32aca0,Kenneth,Golladay,Kenny,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/okf4aktpg4odbuhvtwtn,WR,1540,4.9875,2.3156981814837554,19.35,42.67166524244012,6,8,75.0,123,2,4.171666666666667,4.080665464828901,0.0910012018377655,,REG,8
2019,REG,8,week,5,Jimmy Graham,00-0027696,Jimmy Graham,J.Graham,GRA207087,TE,TE,80,1800,2019,35534,32004752-4120-7087-8983-64184106d580,Jimmy,Graham,Jimmy,TE,TE,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k9ab1aej2g0xs0q83nio,TE,1800,3.4966666666666666,4.8744202625305135,7.0200000000000005,14.632926168341184,3,5,60.0,20,0,7.846666666666668,8.89106686495658,-1.044400198289912,,REG,8
2019,REG,8,week,5,Allen Lazard,00-0034521,Allen Lazard,A.Lazard,LAZ043714,WR,WR,13,1800,2019,46705,32004c41-5a04-3714-cfb7-872b20b0ce13,Allen,Lazard,Allen,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fzrgvzkdrlwgludqfsqk,WR,1800,6.8225,4.502074738059522,1.7960000000000007,3.7436945011881453,5,5,100.0,42,0,6.603999999999999,5.758392885636647,0.8456071143633519,,REG,8
2019,REG,8,week,5,Adam Humphries,00-0032009,Adam Humphries,A.Humphries,HUM721507,WR,WR,10,2100,2019,43010,32004855-4d72-1507-4b02-e4f7666b5805,Adam,Humphries,Adam,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k0vkjiqxo1qntcqye1p3,WR,2100,3.73,2.0492734559951375,8.078333333333333,14.252947922486541,3,6,50.0,24,0,3.546666666666667,3.2313283762712026,0.31533829039546424,,REG,8
2019,REG,8,week,5,Anthony Firkser,00-0033455,Anthony Firkser,A.Firkser,FIR355963,TE,TE,86,2100,2019,45355,32004649-5235-5963-ed29-7b11917cedd5,Anthony,Firkser,Anthony,TE,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rw5les3fauylkih12alw,TE,2100,5.625,3.122919461418409,10.342000000000002,15.205692945570027,3,5,60.0,43,0,4.593333333333331,2.7240616353457576,1.8692716979875734,,REG,8
2019,REG,8,week,5,Jonnu Smith,00-0033858,Jonnu Smith,J.Smith,SMI443054,TE,TE,81,2100,2019,44912,3200534d-4944-3054-540c-5ec35eb5903e,Jonnu,Smith,Jonnu,TE,TE,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tbtde5cbjhhi9vsfvoz6,TE,2100,4.071666666666666,4.703540461793014,5.8814285714285734,12.106331049489812,6,7,85.71428571428571,78,1,6.9899999999999975,5.267080126336471,1.7229198736635265,,REG,8
2019,REG,8,week,5,Corey Davis,00-0033871,Corey Davis,C.Davis,DAV247957,WR,WR,84,2100,2019,44817,32004441-5624-7957-ef31-0e38b3301e4b,Corey,Davis,Corey,WR,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvc0v713yjjeq5pvlep4,WR,2100,7.824000000000001,1.70614612088482,23.580000000000002,41.60319934131208,2,6,33.33333333333333,9,0,2.0950000000000024,2.9649238861388767,-0.8699238861388743,,REG,8
2019,REG,8,week,5,Darren Fells,00-0029738,Darren Fells,D.Fells,FEL484741,TE,TE,87,2120,2019,39907,32004645-4c48-4741-3cde-85c41f8d14ee,Darren,Fells,Darren,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k9wphsxmikgerwiokwzi,TE,2120,6.904999999999999,3.843036000303476,6.706666666666666,15.07680779318096,6,6,100.0,58,2,3.905,1.135224923644652,2.769775076355348,,REG,8
2019,REG,8,week,5,Kenny Stills,00-0030085,Kenny Stills,K.Stills,STI417540,WR,WR,12,2120,2019,40092,32005354-4941-7540-2f57-a0adf1ab483e,Kenneth,Stills,Kenny,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ets69ksudoveicvp50ob,WR,2120,7.438,1.9766237855201692,4.662000000000001,8.733608092918695,3,5,60.0,22,0,2.3800000000000003,3.0155478971012903,-0.63554789710129,Jr.,REG,8
2019,REG,8,week,5,DeAndre Hopkins,00-0030564,DeAndre Hopkins,D.Hopkins,HOP161500,WR,WR,10,2120,2019,39973,3200484f-5016-1500-bfbe-c87b292b639c,DeAndre,Hopkins,DeAndre,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/boialnvkpcs0uvlbnsfv,WR,2120,4.298461538461538,2.3105363953446028,9.637692307692307,46.94267515923565,11,13,84.61538461538461,109,0,3.097272727272727,3.034447514749026,0.06282521252370099,,REG,8
2019,REG,8,week,5,Jordan Akins,00-0034364,Jordan Akins,J.Akins,AKI501776,TE,TE,88,2120,2019,46167,3200414b-4950-1776-ed8f-713681e78d61,Jordan,Akins,Jordan,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eddkhw9lpz2lslot4aoj,TE,2120,7.026666666666666,4.217188073694207,1.740000000000002,3.259647808167856,2,5,40.0,11,0,5.234999999999999,5.231529535970367,0.0034704640296325806,,REG,8
2019,REG,8,week,5,T.Y. Hilton,00-0029608,T.Y. Hilton,T.Hilton,HIL775449,WR,WR,13,2200,2019,38622,32004849-4c77-5449-32f3-1710cf2948b2,Eugene,Hilton,T.Y.,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kbickbqrcbj2gos5ourc,WR,2200,5.913333333333333,2.2639687814492677,15.131666666666668,44.25973772729489,2,6,33.33333333333333,54,0,2.6599999999999966,2.52739285574593,0.1326071442540666,,REG,8
2019,REG,8,week,5,Jack Doyle,00-0030181,Jack Doyle,J.Doyle,DOY403968,TE,TE,84,2200,2019,40641,3200444f-5940-3968-7855-934761d8ebfe,John,Doyle,Jack,TE,TE,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/obbagomjnsgsyxrsolfb,TE,2200,3.316,5.250738749501448,9.760000000000002,23.78979183932141,4,5,80.0,61,0,5.4025,9.520846032173466,-4.118346032173466,,REG,8
2019,REG,8,week,5,Chris Conley,00-0032128,Chris Conley,C.Conley,CON236839,WR,WR,18,2250,2019,42419,3200434f-4e23-6839-29a1-a288b71f08e0,Christian,Conley,Chris,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a53jzbb9mcuxhvirkjzs,WR,2250,4.571428571428571,3.359357638010278,10.634285714285713,32.73095018247373,4,7,57.14285714285714,103,1,12.122499999999999,12.051371371439153,0.0711286285608459,Jr.,REG,8
2019,REG,8,week,5,D.J. Chark,00-0034777,D.J. Chark,D.Chark Jr.,CHA553392,WR,WR,17,2250,2019,46130,32004348-4155-3392-9ee6-7f21c24c95c9,Darrell,Chark,D.J.,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b4ycypxhn4x8dibjneao,WR,2250,4.1866666666666665,1.7945805639700332,9.004166666666668,47.50912368640901,6,12,50.0,79,1,4.151666666666667,5.142171164051381,-0.9905044973847135,,REG,8
2019,REG,8,week,5,Travis Kelce,00-0030506,Travis Kelce,T.Kelce,KEL012458,TE,TE,87,2310,2019,40011,32004b45-4c01-2458-b7b6-3a14cdb414dd,Travis,Kelce,Travis,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/n0gfqddteoputgezwl0k,TE,2310,7.35375,3.237139411102128,7.865,29.66804979253112,4,8,50.0,63,1,7.644999999999999,3.7754734880345495,3.869526511965449,,REG,8
