season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_start_game_clock,play_end_game_clock
2021,REG,4,2021100304,2158,2200,IND,58556,2158.0,"(8:32) (Shotgun) C.Wentz pass short right to M.Alie-Cox for 3 yards, TOUCHDOWN.",2,play_type_pass,3,3,3,2200,08:32,MIA 3,3,MIA,107,2021-10-03T18:44:33.000Z,false,false,true,true,false,false,3,13,right,APPROVED,3,7,true,3.57,110.0,true,true,8:33,8:29
2021,REG,4,2021100304,2407,2700,MIA,58556,2407.0,"(4:03) R.Sanchez punts 50 yards to MIA 18, Center-L.Rhodes. J.Grant MUFFS catch, RECOVERED by IND-A.Dulin at MIA 18.",2,play_type_punt,3,4,1,2200,04:03,IND 32,32,IND,42,2021-10-03T18:56:56.000Z,true,false,false,false,false,false,3,14,right,APPROVED,3,14,false,0.89,42.67,true,true,,3:56
2021,REG,4,2021100304,2948,2700,MIA,58556,2948.0,"(12:20) (Shotgun) J.Brissett pass deep left to D.Parker to IND 3 for 25 yards (X.Rhodes). Penalty on IND-X.Rhodes, Defensive Pass Interference, declined.",2,play_type_pass,4,2,10,2700,12:20,IND 28,28,IND,82,2021-10-03T19:20:35.000Z,false,false,false,false,false,false,3,20,right,APPROVED,3,20,true,10.4,91.49,true,true,12:20,12:16
2021,REG,4,2021100304,3046,2700,MIA,58556,3046.0,"(10:46) (Shotgun) J.Brissett pass short left to M.Gesicki for 1 yard, TOUCHDOWN.",2,play_type_pass,4,4,1,2700,10:46,IND 1,1,IND,109,2021-10-03T19:22:53.000Z,false,false,true,true,false,false,9,20,right,APPROVED,3,20,true,1.65,110.0,true,true,10:47,10:42
2021,REG,4,2021100304,3102,2200,IND,58556,3102.0,(10:40) C.Wentz pass deep left to Z.Pascal to MIA 19 for 41 yards (J.McCourty).,2,play_type_pass,4,1,10,2200,10:40,IND 40,40,IND,70,2021-10-03T19:28:10.000Z,false,false,false,false,false,false,10,20,left,APPROVED,10,20,true,10.0,60.38,true,true,10:40,10:29
2021,REG,4,2021100304,3344,2200,IND,58556,3344.0,"(6:20) (Shotgun) C.Wentz pass short left to M.Alie-Cox for 11 yards, TOUCHDOWN.",2,play_type_pass,4,3,11,2200,06:20,MIA 11,11,MIA,21,2021-10-03T19:36:20.000Z,false,false,true,true,false,false,10,26,left,APPROVED,10,20,true,11.82,10.0,true,true,6:20,6:17
2021,REG,4,2021100304,3400,2700,MIA,58556,3400.0,(6:15) (Shotgun) J.Brissett pass deep right to D.Parker to IND 33 for 42 yards (I.Rodgers).,2,play_type_pass,4,1,10,2700,06:15,MIA 25,25,MIA,35,2021-10-03T19:40:36.000Z,false,false,false,false,false,false,10,27,right,APPROVED,10,27,true,10.0,44.38,true,true,6:15,6:06
2021,REG,4,2021100304,3515,2700,MIA,58556,3515.0,"(4:31) (Shotgun) J.Brissett pass short middle to D.Parker for 3 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_pass,4,4,2,2700,04:31,IND 3,3,IND,107,2021-10-03T19:42:56.000Z,false,false,true,false,false,false,16,27,right,APPROVED,10,27,true,2.22,108.4,true,true,4:31,4:25
2021,REG,4,2021100304,3702,2200,IND,58556,3702.0,"(4:16) (Shotgun) D.Pinter reported in as eligible.  C.Wentz pass deep left to J.Doyle to MIA 30 for 24 yards (N.Needham) [C.Wilkins]. Penalty on MIA-N.Needham, Defensive Pass Interference, declined.",2,play_type_pass,4,3,4,2200,04:16,IND 46,46,IND,64,2021-10-03T19:51:15.000Z,false,false,false,false,false,false,17,27,left,APPROVED,17,27,true,4.29,60.33,true,true,4:16,4:11
2021,REG,4,2021100305,374,3000,MIN,58557,374.0,"(7:31) (Shotgun) K.Cousins pass short right to J.Jefferson for 12 yards, TOUCHDOWN.",2,play_type_pass,1,3,12,3000,07:31,CLE 12,12,CLE,22,2021-10-03T17:12:07.000Z,false,false,true,true,false,false,6,0,left,APPROVED,0,0,true,12.64,10.0,true,true,7:32,7:27
2021,REG,4,2021100305,555,1050,CLE,58557,555.0,(5:13) (Shotgun) B.Mayfield pass deep right to R.Higgins to MIN 35 for 21 yards (B.Breeland).,2,play_type_pass,1,3,10,1050,05:13,CLE 44,44,CLE,54,2021-10-03T17:19:55.000Z,false,false,false,false,false,false,7,0,right,APPROVED,7,0,true,10.38,63.47,true,true,5:13,5:09
2021,REG,4,2021100305,779,3000,MIN,58557,779.0,(14:54) (Shotgun) B.Mayfield sacked at MIN 17 for -11 yards (E.Griffen).,2,play_type_sack,2,4,4,1050,14:54,MIN 6,6,MIN,16,2021-10-03T17:29:08.000Z,false,false,false,false,false,true,7,0,left,APPROVED,7,0,true,3.87,12.37,true,true,14:54,14:51
2021,REG,4,2021100305,2349,1050,CLE,58557,2349.0,(11:29) (Shotgun) K.Cousins sacked at MIN 28 for -9 yards (T.McKinley).,2,play_type_sack,3,3,3,3000,11:29,MIN 37,37,MIN,47,2021-10-03T18:51:07.000Z,false,false,false,false,false,false,7,11,right,APPROVED,7,11,false,3.49,49.77,true,true,11:30,11:25
2021,REG,4,2021100305,3715,3000,MIN,58557,3715.0,(2:15) (Shotgun) K.Cousins pass deep right to J.Jefferson ran ob at CLV 40 for 31 yards (D.Ward).,2,play_type_pass,4,3,6,3000,02:15,MIN 29,29,MIN,81,2021-10-03T19:51:36.000Z,false,false,false,false,false,false,7,14,left,APPROVED,7,14,true,6.19,75.36,true,true,2:16,2:10
2021,REG,4,2021100306,1192,3410,NYG,58558,1192.0,"(8:59) D.Jones pass deep middle to J.Ross to NO 1 for 51 yards (M.Williams, P.Adebo). FUMBLES (M.Williams), and recovers at NO -8. TOUCHDOWN.",2,play_type_pass,2,1,10,3410,08:59,NYG 48,48,NYG,62,2021-10-03T17:53:24.000Z,false,false,true,false,false,false,0,6,left,APPROVED,0,0,true,10.0,52.01,true,true,8:59,8:51
2021,REG,4,2021100306,1675,3300,NO,58558,1675.0,"(:29) (Shotgun) J.Winston pass short left to J.Johnson for 15 yards, TOUCHDOWN.",2,play_type_pass,2,3,6,3300,00:29,NYG 15,15,NYG,95,2021-10-03T18:14:12.000Z,false,false,true,false,false,false,6,7,right,APPROVED,0,7,true,6.5,100.94,true,true,:29,:26
2021,REG,4,2021100306,1910,3300,NO,58558,1910.0,"(15:00) W.Clapp reported in as eligible.  J.Winston pass deep left to M.Callaway to NYG 17 for 58 yards (J.Bradberry). NO-M.Callaway was injured during the play. His return is Probable.  Pass 50, YAC 8",2,play_type_pass,3,1,10,3300,15:00,NO 25,25,NO,35,2021-10-03T18:35:58.000Z,false,false,false,false,false,false,7,7,right,APPROVED,7,7,true,10.0,44.73,true,true,15:00,14:54
2021,REG,4,2021100306,1972,3300,NO,58558,1972.0,"(13:34) (Shotgun) T.Hill right end for 8 yards, TOUCHDOWN.",2,play_type_rush,3,2,1,3300,13:34,NYG 8,8,NYG,102,2021-10-03T18:38:24.000Z,false,false,true,false,false,false,13,7,right,APPROVED,7,7,true,1.32,102.83,true,true,13:35,13:27
2021,REG,4,2021100306,2360,3300,NO,58558,2360.0,"(7:15) (Shotgun) J.Winston pass short right to T.Montgomery to NYG 46 for 21 yards (J.Love; L.Ryan). Pass 11, YAC 10",2,play_type_pass,3,3,2,3300,07:15,NO 33,33,NO,43,2021-10-03T18:53:52.000Z,false,false,false,false,false,false,14,10,right,APPROVED,14,10,true,2.48,44.79,true,true,7:15,7:06
2021,REG,4,2021100306,2425,3410,NYG,58558,2425.0,(6:17) T.Hill at quarterback. (Shotgun) W.Clapp reported in as eligible.  T.Hill pass deep left intended for D.Harris INTERCEPTED by J.Bradberry at NYG 12. J.Bradberry to NYG 12 for no gain (D.Harris).,2,play_type_pass,3,1,20,3300,06:17,NO 44,44,NO,54,2021-10-03T18:55:54.000Z,false,false,false,false,false,true,14,10,right,APPROVED,14,10,true,20.0,73.45,true,true,6:17,6:11
2021,REG,4,2021100306,2909,3300,NO,58558,2909.0,"(12:14) T.Hill at quarterback. (Shotgun) W.Clapp reported in as eligible.  T.Hill right guard for 8 yards, TOUCHDOWN.",2,play_type_rush,4,3,2,3300,12:14,NYG 8,8,NYG,18,2021-10-03T19:21:29.000Z,false,false,true,false,false,false,20,10,left,APPROVED,14,10,true,2.8,16.09,true,true,12:16,12:12
2021,REG,4,2021100306,3228,3410,NYG,58558,3228.0,"(7:01) (Shotgun) D.Jones pass deep left to S.Barkley for 54 yards, TOUCHDOWN. Pass 25, YAC 29",2,play_type_pass,4,1,10,3410,07:01,NYG 46,46,NYG,56,2021-10-03T19:36:48.000Z,false,false,true,false,false,false,21,16,right,APPROVED,21,10,true,10.0,65.64,true,true,7:01,6:54
2021,REG,4,2021100306,3702,3410,NYG,58558,3702.0,"(:58) (Shotgun) D.Jones pass short right to K.Golladay to NO 34 for 28 yards (M.Williams; D.Davis). Pass 5, YAC 23",2,play_type_pass,4,3,7,3410,00:58,NYG 38,38,NYG,48,2021-10-03T19:53:39.000Z,false,false,false,false,false,false,21,18,right,APPROVED,21,18,true,7.24,54.45,true,true,:58,:51
2021,REG,4,2021100306,4187,3410,NYG,58558,4187.0,"(5:29) (Shotgun) D.Jones pass short left to K.Golladay pushed ob at NO 6 for 23 yards (M.Williams). Pass 15, YAC 8",2,play_type_pass,5,3,5,3410,05:29,NO 29,29,NO,39,2021-10-03T20:12:03.000Z,false,false,false,false,false,false,21,21,left,APPROVED,21,21,true,5.45,34.21,true,true,5:31,5:25
2021,REG,4,2021100306,4216,3410,NYG,58558,4216.0,"(5:00) (Shotgun) S.Barkley right guard for 6 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_rush,5,1,6,3410,05:00,NO 6,6,NO,16,2021-10-03T20:12:39.000Z,false,false,true,true,false,false,21,27,left,APPROVED,21,21,true,6.379999999999999,10.0,true,true,5:02,4:57
2021,REG,4,2021100307,288,2100,TEN,58559,288.0,(11:07) (Shotgun) R.Tannehill pass short left to J.McNichols pushed ob at NYJ 30 for 27 yards (M.Carter II).,2,play_type_pass,1,3,21,2100,11:07,TEN 43,43,TEN,53,2021-10-03T17:10:00.000Z,false,false,false,false,false,false,0,0,right,APPROVED,0,0,true,21.51,73.85,true,true,11:07,10:59
2021,REG,4,2021100307,984,2100,TEN,58559,984.0,(12:26) (No Huddle) Z.Wilson pass deep left intended for C.Davis INTERCEPTED by K.Fulton at NYJ 45. K.Fulton to NYJ 32 for 13 yards (T.Kroft).,2,play_type_pass,2,2,8,3430,12:26,NYJ 27,27,NYJ,37,2021-10-03T17:46:32.000Z,false,false,false,false,false,true,0,6,right,APPROVED,0,6,true,8.66,44.91,true,true,12:27,12:16
2021,REG,4,2021100307,1647,2100,TEN,58559,1647.0,(2:00) (Shotgun) Z.Wilson sacked at TEN 49 for -8 yards (H.Landry).,2,play_type_sack,2,3,6,3430,02:00,TEN 41,41,TEN,69,2021-10-03T18:17:43.000Z,false,false,false,false,false,false,7,9,right,APPROVED,7,9,false,6.43,74.93,true,true,2:00,1:58
2021,REG,4,2021100307,2304,2100,TEN,58559,2304.0,(7:48) (Shotgun) R.Tannehill pass short left to J.McNichols pushed ob at TEN 39 for 23 yards (S.Neasman).,2,play_type_pass,3,2,13,2100,07:48,TEN 16,16,TEN,26,2021-10-03T18:57:11.000Z,false,false,false,false,false,false,7,9,right,APPROVED,7,9,true,13.21,38.44,true,true,7:49,7:41
2021,REG,4,2021100307,2455,3430,NYJ,58559,2455.0,(4:47) (Shotgun) R.Tannehill sacked at NYJ 38 for -7 yards (Q.Williams).,2,play_type_sack,3,3,7,2100,04:47,NYJ 31,31,NYJ,79,2021-10-03T19:04:17.000Z,false,false,false,false,false,false,7,9,right,APPROVED,7,9,false,7.25,85.83,true,true,4:48,4:44
2021,REG,4,2021100307,2598,3430,NYJ,58559,2598.0,(1:58) (Shotgun) Z.Wilson pass deep right to K.Cole to TEN 14 for 54 yards (B.Borders).,2,play_type_pass,3,3,6,3430,01:58,NYJ 32,32,NYJ,78,2021-10-03T19:08:16.000Z,false,false,false,false,false,false,7,9,left,APPROVED,7,9,true,6.27,72.24,true,true,1:59,1:49
2021,REG,4,2021100307,2997,3430,NYJ,58559,2997.0,"(12:55) Fumbled snap. Z.Wilson to TEN 36 for -2 yards. FUMBLES, and recovers at TEN 38. Z.Wilson pass deep left to J.Crowder to TEN 5 for 29 yards (K.Fulton).",2,play_type_pass,4,2,10,3430,12:55,TEN 34,34,TEN,76,2021-10-03T19:27:05.000Z,false,false,false,false,false,false,10,17,right,APPROVED,10,17,true,10.27,85.9,true,true,12:55,12:49
2021,REG,4,2021100307,3049,3430,NYJ,58559,3049.0,"(11:34) (Shotgun) Z.Wilson pass short right to J.Crowder for 3 yards, TOUCHDOWN.",2,play_type_pass,4,2,3,3430,11:34,TEN 3,3,TEN,107,2021-10-03T19:28:26.000Z,false,false,true,true,false,false,16,17,right,APPROVED,10,17,true,3.45,110.0,true,true,11:35,11:32
2021,REG,4,2021100307,3205,3430,NYJ,58559,3205.0,"(9:16) Z.Wilson pass deep right to C.Davis for 53 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,3430,09:16,NYJ 47,47,NYJ,57,2021-10-03T19:37:57.000Z,false,false,true,false,false,false,23,17,right,APPROVED,17,17,true,10.0,66.95,true,true,9:16,9:07
2021,REG,4,2021100307,4228,2100,TEN,58559,4228.0,"(:19) (Shotgun) R.Tannehill pass short left to C.Batson for 2 yards, TOUCHDOWN.",2,play_type_pass,4,2,2,2100,00:19,NYJ 2,2,NYJ,12,2021-10-03T20:12:51.000Z,false,false,true,true,false,false,24,23,left,APPROVED,24,17,true,2.48,10.0,true,true,:19,:17
2021,REG,4,2021100307,4551,3430,NYJ,58559,4551.0,(8:18) (Shotgun) Z.Wilson pass deep left to K.Cole ran ob at TEN 27 for 29 yards.,2,play_type_pass,5,3,2,3430,08:18,NYJ 44,44,NYJ,66,2021-10-03T20:27:40.000Z,false,false,false,false,false,false,24,24,left,APPROVED,24,24,true,2.24,64.22,true,true,8:18,8:13
2021,REG,4,2021100308,465,2310,KC,58560,465.0,"(8:15) P.Mahomes pass deep left to T.Hill for 37 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. P.Mahomes pass deep left to T.Hill pushed ob at PHI 1 for 36 yards (D.Slay).",2,play_type_pass,1,1,10,2310,08:15,PHI 37,37,PHI,47,2021-10-03T17:17:30.000Z,false,false,false,false,false,false,3,0,left,APPROVED,3,0,true,10.0,37.05,true,true,8:15,8:06
2021,REG,4,2021100308,520,2310,KC,58560,520.0,"(8:06) (Shotgun) P.Mahomes pass short middle to C.Edwards-Helaire for 1 yard, TOUCHDOWN.",2,play_type_pass,1,1,1,2310,08:06,PHI 1,1,PHI,11,2021-10-03T17:21:29.000Z,false,false,true,true,false,false,3,6,left,APPROVED,3,0,true,0.7799999999999994,10.0,true,true,8:06,8:03
2021,REG,4,2021100308,927,3700,PHI,58560,927.0,"(2:02) (No Huddle, Shotgun) J.Hurts pass short right to D.Goedert for 3 yards, TOUCHDOWN.",2,play_type_pass,1,2,3,3700,02:02,KC 3,3,KC,107,2021-10-03T17:32:11.000Z,false,false,true,true,false,false,9,7,right,APPROVED,3,7,true,3.75,110.0,true,true,2:03,2:00
2021,REG,4,2021100308,1343,2310,KC,58560,1343.0,(10:46) (Shotgun) P.Mahomes pass deep right to T.Hill ran ob at PHI 10 for 32 yards.,2,play_type_pass,2,1,20,2310,10:46,PHI 42,42,PHI,68,2021-10-03T17:48:49.000Z,false,false,false,false,false,false,10,7,right,APPROVED,10,7,true,20.0,87.73,true,true,10:48,10:43
2021,REG,4,2021100308,1422,2310,KC,58560,1422.0,"(9:29) (Shotgun) P.Mahomes pass short left to T.Hill for 6 yards, TOUCHDOWN.",2,play_type_pass,2,3,6,2310,09:29,PHI 6,6,PHI,104,2021-10-03T17:50:51.000Z,false,false,true,true,false,false,10,13,right,APPROVED,10,7,true,6.77,110.0,true,true,9:29,9:27
2021,REG,4,2021100308,2120,2310,KC,58560,2120.0,"(:59) (Shotgun) P.Mahomes pass short middle to J.Fortson for 2 yards, TOUCHDOWN.",2,play_type_pass,2,2,2,2310,00:59,PHI 2,2,PHI,108,2021-10-03T18:24:11.000Z,false,false,true,true,false,false,13,20,right,APPROVED,13,14,true,2.19,110.0,true,true,:59,:58
2021,REG,4,2021100308,2483,3700,PHI,58560,2483.0,"(12:18) (Shotgun) P.Mahomes pass short middle intended for T.Kelce INTERCEPTED by E.Wilson [J.Sweat] at PHI 44. E.Wilson to KC 49 for 7 yards (C.Humphrey). Penalty on KC-O.Brown, Offensive Holding, declined.",2,play_type_pass,3,3,9,2310,12:18,KC 46,46,KC,64,2021-10-03T18:49:04.000Z,false,false,false,false,false,true,13,21,left,APPROVED,13,21,true,9.4,55.14,true,true,12:20,12:10
2021,REG,4,2021100308,3388,3700,PHI,58560,3388.0,"(12:46) (Shotgun) K.Gainwell up the middle for 7 yards, TOUCHDOWN.",2,play_type_rush,4,3,7,3700,12:46,KC 7,7,KC,17,2021-10-03T19:25:37.000Z,false,false,true,true,false,false,22,28,left,APPROVED,16,28,true,7.58,10.0,true,false,12:47,12:43
2021,REG,4,2021100308,3704,2310,KC,58560,3704.0,"(6:48) (Shotgun) P.Mahomes pass short left to T.Hill for 12 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,2310,06:48,PHI 12,12,PHI,98,2021-10-03T19:37:33.000Z,false,false,true,false,false,false,23,34,right,APPROVED,23,28,true,10.0,107.7,true,true,6:49,6:46
2021,REG,4,2021100308,4190,2310,KC,58560,4190.0,"(2:37) (Shotgun) P.Mahomes pass deep left to T.Hill for 44 yards, TOUCHDOWN.",2,play_type_pass,4,3,6,2310,02:37,PHI 44,44,PHI,66,2021-10-03T19:58:24.000Z,false,false,true,false,false,false,23,41,right,APPROVED,23,35,true,6.2,71.69,true,true,2:37,2:31
2021,REG,4,2021100308,4471,3700,PHI,58560,4471.0,"(:11) (Shotgun) J.Hurts pass short middle to G.Ward for 15 yards, TOUCHDOWN.",2,play_type_pass,4,2,1,3700,00:11,KC 15,15,KC,25,2021-10-03T20:08:51.000Z,false,false,true,false,false,false,29,42,left,APPROVED,23,42,true,1.34,24.31,true,true,:11,:07
2021,REG,4,2021100309,362,2510,LA,58561,362.0,"(10:46) (No Huddle, Shotgun) K.Murray sacked at ARZ 16 for -14 yards (L.Floyd).",2,play_type_sack,1,3,5,3800,10:46,ARI 30,30,ARI,40,2021-10-03T20:16:48.000Z,false,false,false,false,false,false,3,0,right,APPROVED,3,0,false,5.4,44.86,true,true,10:47,10:43
2021,REG,4,2021100309,427,3800,ARI,58561,427.0,(9:08) M.Stafford pass deep left intended for D.Jackson INTERCEPTED by B.Murphy at ARZ 13. B.Murphy to ARZ 13 for no gain (D.Jackson).,2,play_type_pass,1,2,3,2510,09:08,LA 44,44,LA,66,2021-10-03T20:21:21.000Z,false,false,false,false,false,true,3,0,left,APPROVED,3,0,true,3.73,63.51,true,true,9:09,9:00
2021,REG,4,2021100309,541,3800,ARI,58561,541.0,(7:41) (Shotgun) K.Murray pass deep right to D.Hopkins ran ob at LA 45 for 25 yards.,2,play_type_pass,1,2,12,3800,07:41,ARI 30,30,ARI,40,2021-10-03T20:26:24.000Z,false,false,false,false,false,false,3,0,right,APPROVED,3,0,true,12.48,51.83,true,true,7:42,7:36
2021,REG,4,2021100309,615,3800,ARI,58561,615.0,"(5:58) (No Huddle, Shotgun) K.Murray pass deep right to A.Green for 41 yards, TOUCHDOWN. Penalty on LA-D.Long, Defensive Holding, declined.",2,play_type_pass,1,3,6,3800,05:58,LA 41,41,LA,69,2021-10-03T20:28:14.000Z,false,false,true,false,false,false,3,6,right,APPROVED,3,0,true,6.3,74.86,true,true,5:58,5:51
2021,REG,4,2021100309,871,2510,LA,58561,871.0,"(1:00) (Shotgun) M.Stafford pass short left to V.Jefferson for 14 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,2510,01:00,ARI 14,14,ARI,24,2021-10-03T20:38:27.000Z,false,false,true,false,false,false,9,7,left,APPROVED,3,7,true,10.0,14.46,true,true,1:00,:54
2021,REG,4,2021100309,1861,2510,LA,58561,1861.0,"(5:47) (No Huddle, Shotgun) M.Stafford pass deep middle to C.Kupp to ARZ 23 for 35 yards (B.Baker).",2,play_type_pass,2,3,16,2510,05:47,LA 42,42,LA,52,2021-10-03T21:17:00.000Z,false,false,false,false,false,false,10,21,right,APPROVED,10,21,true,16.48,67.68,true,true,5:47,5:42
2021,REG,4,2021100309,2853,2510,LA,58561,2853.0,(11:05) (Shotgun) K.Murray sacked at LA 37 for -3 yards (S.Joseph).,2,play_type_sack,3,3,9,3800,11:05,LA 34,34,LA,44,2021-10-03T22:05:34.000Z,false,false,false,false,false,false,13,24,left,APPROVED,13,24,false,9.47,35.18,true,true,11:05,11:02
2021,REG,4,2021100309,3498,2510,LA,58561,3498.0,"(:27) (No Huddle, Shotgun) M.Stafford pass deep middle to V.Jefferson to ARZ 48 for 22 yards (M.Wilson).",2,play_type_pass,3,2,20,2510,00:27,LA 30,30,LA,40,2021-10-03T22:34:25.000Z,false,false,false,false,false,false,13,34,right,APPROVED,13,34,true,20.28,59.28,true,true,:27,:20
2021,REG,4,2021100309,3848,3800,ARI,58561,3848.0,"(10:35) (Shotgun) C.Edmonds up the middle to LA 42 for 54 yards (R.Rochell, J.Fuller).",2,play_type_rush,4,3,7,3800,10:35,ARI 4,4,ARI,14,2021-10-03T22:48:34.000Z,false,false,false,false,false,false,13,34,right,APPROVED,13,34,true,7.11,20.42,true,true,10:35,10:26
2021,REG,4,2021100309,4298,2510,LA,58561,4298.0,"(1:17) (No Huddle, Shotgun) M.Stafford pass short right to R.Woods for 14 yards, TOUCHDOWN [J.Watt].",2,play_type_pass,4,1,10,2510,01:17,ARI 14,14,ARI,24,2021-10-03T23:06:36.000Z,false,false,true,false,false,false,19,37,left,APPROVED,13,37,true,10.0,14.55,true,true,1:19,1:15
2021,REG,4,2021100310,359,4500,SF,58562,359.0,"(9:40) J.Garoppolo pass deep right to R.Dwelley for 21 yards, TOUCHDOWN [A.Woods].",2,play_type_pass,1,2,4,4500,09:40,SEA 21,21,SEA,31,2021-10-03T20:14:08.000Z,false,false,true,false,false,false,6,0,left,APPROVED,0,0,true,4.85,27.12,true,true,9:41,9:35
2021,REG,4,2021100310,474,4500,SF,58562,474.0,"(8:04) (Shotgun) R.Wilson sacked at SEA 32 for -7 yards (D.Ford). FUMBLES (D.Ford) [D.Ford], and recovers at SEA 32.",2,play_type_sack,1,3,7,4600,08:04,SEA 39,39,SEA,49,2021-10-03T20:20:01.000Z,false,false,false,false,false,false,7,0,right,APPROVED,7,0,false,7.75,55.97,true,true,8:05,8:02
2021,REG,4,2021100310,624,4600,SEA,58562,624.0,(5:26) (Shotgun) J.Garoppolo pass short middle intended for G.Kittle INTERCEPTED by Q.Diggs at SF 43. Q.Diggs to SF 38 for 5 yards (D.Brunskill).,2,play_type_pass,1,3,3,4500,05:26,SF 36,36,SF,74,2021-10-03T20:26:07.000Z,false,false,false,false,false,true,7,0,left,APPROVED,7,0,true,3.48,71.54,true,true,5:27,
2021,REG,4,2021100310,726,4500,SF,58562,726.0,(4:29) (Shotgun) R.Wilson sacked at SF 43 for -8 yards (N.Bosa).,2,play_type_sack,1,3,7,4600,04:29,SF 35,35,SF,75,2021-10-03T20:28:35.000Z,false,false,false,false,false,false,7,0,right,APPROVED,7,0,false,7.3,81.79,true,true,4:30,4:26
2021,REG,4,2021100310,1658,4600,SEA,58562,1658.0,"(2:00) (Shotgun) R.Wilson pass short middle to D.Metcalf for 12 yards, TOUCHDOWN. Caught at SF 7.  7-YAC",2,play_type_pass,2,2,7,4600,02:00,SF 12,12,SF,22,2021-10-03T21:14:08.000Z,false,false,true,false,false,false,7,6,left,APPROVED,7,0,true,7.04,15.36,true,true,2:00,
2021,REG,4,2021100310,2480,4600,SEA,58562,2480.0,"(5:31) (Shotgun) R.Wilson scrambles left end for 16 yards, TOUCHDOWN. SF-J.Kinlaw was injured during the play.",2,play_type_rush,3,2,8,4600,05:31,SF 16,16,SF,26,2021-10-03T22:01:06.000Z,false,false,true,false,false,false,7,13,left,APPROVED,7,7,true,8.82,18.41,true,true,5:31,5:24
2021,REG,4,2021100310,2521,4500,SF,58562,2521.0,"J.Myers kicks 60 yards from SEA 35 to SF 5. T.Cannon MUFFS catch, and recovers at SF 11. T.Cannon to SF 13 for 2 yards (D.Dallas). FUMBLES (D.Dallas), RECOVERED by SEA-J.Rhattigan at SF 14.",32,play_type_kickoff,3,0,0,4600,05:22,SEA 35,35,SEA,75,2021-10-03T22:05:32.000Z,true,false,false,false,false,true,7,14,left,APPROVED,7,14,false,,,true,true,5:22,5:18
2021,REG,4,2021100310,2584,4600,SEA,58562,2584.0,"(4:32) (Shotgun) R.Wilson pass short right to F.Swain for 13 yards, TOUCHDOWN.",2,play_type_pass,3,2,9,4600,04:32,SF 13,13,SF,23,2021-10-03T22:07:54.000Z,false,false,true,false,false,false,7,20,left,APPROVED,7,14,true,9.49,14.23,true,true,4:34,4:27
2021,REG,4,2021100310,2711,4500,SF,58562,2711.0,"(2:22) (Shotgun) T.Lance pass deep right to D.Samuel for 76 yards, TOUCHDOWN. Caught at SF 48.  52-YAC",2,play_type_pass,3,1,10,4500,02:22,SF 24,24,SF,34,2021-10-03T22:12:46.000Z,false,false,true,false,false,false,13,21,right,APPROVED,7,21,true,10.0,43.79,true,true,2:23,2:11
2021,REG,4,2021100310,3116,4600,SEA,58562,3116.0,"(12:14) A.Collins up the middle for 14 yards, TOUCHDOWN.",2,play_type_rush,4,2,6,4600,12:14,SF 14,14,SF,96,2021-10-03T22:28:23.000Z,false,false,true,false,false,false,13,27,right,APPROVED,13,21,true,6.65,102.28,true,true,12:15,12:09
2021,REG,4,2021100310,4180,4500,SF,58562,4180.0,"(1:26) (Shotgun) T.Lance pass short left to D.Samuel for 8 yards, TOUCHDOWN. Caught at SEA 12.  12-YAC",2,play_type_pass,4,1,8,4500,01:26,SEA 8,8,SEA,18,2021-10-03T23:08:52.000Z,false,false,true,true,false,false,19,28,left,APPROVED,13,28,true,8.45,10.0,true,true,1:26,1:22
2021,REG,4,2021100311,165,0325,BAL,58563,165.0,(12:51) (Shotgun) T.Bridgewater sacked at DEN 42 for -9 yards (O.Oweh).,2,play_type_sack,1,3,10,1400,12:51,BAL 49,49,BAL,59,2021-10-03T20:29:48.000Z,false,false,false,false,false,false,0,0,left,APPROVED,0,0,false,10.51,49.19,true,true,,12:48
2021,REG,4,2021100311,962,1400,DEN,58563,962.0,"(14:22) (Shotgun) T.Bridgewater pass short left to N.Fant for 3 yards, TOUCHDOWN.",2,play_type_pass,2,3,3,1400,14:22,BAL 3,3,BAL,107,2021-10-03T20:57:01.000Z,false,false,true,true,false,false,6,0,right,APPROVED,0,0,true,4.0,110.0,true,true,14:23,14:20
