season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_is_change_of_possession
2018,REG,14,2018120902,3243,1050,CLE,57762,3243,(14:13) J.Landry right guard to CAR 4 for 51 yards (L.Kuechly).,2,play_type_rush,4,3,2,1050,14:13,CLE 45,45,CLE,55,2018-12-09T20:33:38.000Z,false,false,false,false,false,17,20,right,APPROVED,17,20,true,true,true,
2018,REG,14,2018120903,166,0200,ATL,57763,166,"(13:56) M.Ryan pass deep left to J.Jones pushed ob at GB 28 for 19 yards (J.Alexander). Green Bay challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",2,play_type_pass,1,1,15,0200,13:56,GB 47,47,GB,57,2018-12-09T18:09:05.000Z,false,false,false,false,false,0,0,left,APPROVED,0,0,false,,,
2018,REG,14,2018120904,1731,2200,IND,57764,1731,(7:19) A.Luck pass deep middle to T.Hilton to HST 4 for 60 yards (J.Reid).,2,play_type_pass,2,1,10,2200,07:19,IND 36,36,IND,46,2018-12-09T19:07:41.000Z,false,false,false,false,false,7,0,right,APPROVED,7,0,true,,,
2018,REG,14,2018120905,4037,2310,KC,57765,4037,(1:29) (Shotgun) P.Mahomes pass deep middle to T.Hill ran ob at BLT 12 for 48 yards [Z.Smith].,2,play_type_pass,4,4,9,2310,01:29,KC 40,40,KC,70,2018-12-09T20:53:48.000Z,false,false,false,false,false,17,24,left,APPROVED,17,24,true,,,
2018,REG,14,2018120906,4172,2700,MIA,57766,4172,"(:07) (Shotgun) R.Tannehill pass short right to K.Stills to MIA 45 for 14 yards. Lateral to D.Parker to MIA 48 for 3 yards. Lateral to K.Drake for 52 yards, TOUCHDOWN. The Replay Official reviewed the score ruling, and the play was Upheld. The ruling on the field was confirmed.",2,play_type_pass,4,1,10,2700,00:07,MIA 31,31,MIA,79,2018-12-09T21:08:33.000Z,false,false,true,false,false,34,33,left,APPROVED,28,33,true,,,
2018,REG,14,2018120908,1494,3410,NYG,57768,1494,"(8:54) S.Barkley right guard for 78 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,3410,08:54,NYG 22,22,NYG,88,2018-12-09T19:01:26.000Z,false,false,true,false,false,0,16,left,APPROVED,0,10,true,,,
2018,REG,14,2018120908,3577,5110,WAS,57768,3577,"(9:02) (Shotgun) J.Johnson pass short middle to J.Crowder for 79 yards, TOUCHDOWN.",2,play_type_pass,4,2,12,5110,09:02,WAS 21,21,WAS,89,2018-12-09T20:40:15.000Z,false,false,true,false,false,14,40,left,APPROVED,8,40,true,,,
2018,REG,14,2018120910,975,4500,SF,57770,975,(:28) (Shotgun) N.Mullens pass short middle to G.Kittle to DEN 12 for 52 yards (J.Simmons). Caught at SF 43.  45-YAC,2,play_type_pass,1,2,6,4500,00:28,SF 36,36,SF,74,2018-12-09T21:39:37.000Z,false,false,false,false,false,3,0,left,APPROVED,3,0,true,true,true,
2018,REG,14,2018120910,1384,4500,SF,57770,1384,"(10:00) (Shotgun) N.Mullens pass short right to G.Kittle for 85 yards, TOUCHDOWN. Caught at SF 30.  70-YAC",2,play_type_pass,2,1,10,4500,10:00,SF 15,15,SF,25,2018-12-09T21:59:17.000Z,false,false,true,false,false,12,0,right,APPROVED,6,0,true,,,
2018,REG,14,2018120911,2792,1540,DET,57771,2792,"(3:16) (Shotgun) J.Rosen pass short right intended for T.Sherfield INTERCEPTED by D.Slay [R.Okwara] at DET 33. D.Slay for 67 yards, TOUCHDOWN.",2,play_type_pass,3,3,14,3800,03:16,DET 44,44,DET,54,2018-12-09T23:24:01.000Z,false,false,true,false,false,0,9,left,APPROVED,0,3,true,,,
2018,REG,15,2018121500,1484,2120,HOU,57776,1484,"(8:22) (Shotgun) D.Watson pass deep middle to D.Hopkins for 45 yards, TOUCHDOWN.",2,play_type_pass,2,2,9,2120,08:22,NYJ 45,45,NYJ,55,2018-12-15T22:25:21.000Z,false,false,true,false,false,3,12,left,APPROVED,3,6,true,,,
2018,REG,15,2018121500,3885,2120,HOU,57776,3885,"(2:20) D.Watson pass short left to D.Hopkins for 14 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,2120,02:20,NYJ 14,14,NYJ,24,2018-12-16T00:20:04.000Z,false,false,true,false,false,22,25,left,APPROVED,22,19,true,,,
2018,REG,15,2018121501,1907,1050,CLE,57777,1907,(1:50) (Shotgun) C.Keenum pass deep left intended for C.Sutton INTERCEPTED by J.Peppers [L.Ogunjobi] at CLV 0. Touchback.,2,play_type_pass,2,3,10,1400,01:50,CLE 29,29,CLE,39,2018-12-16T02:33:22.000Z,false,false,false,false,false,10,10,left,APPROVED,10,10,true,,,
2018,REG,15,2018121600,322,3800,ARI,57778,322,(10:35) (Shotgun) J.Rosen pass deep right to D.Johnson ran ob at ATL 12 for 40 yards (D.Kazee).,2,play_type_pass,1,1,10,3800,10:35,ARI 48,48,ARI,62,2018-12-16T18:12:49.000Z,false,false,false,false,false,0,0,left,APPROVED,0,0,true,,,
2018,REG,15,2018121600,665,0200,ATL,57778,665,"(6:21) (Shotgun) J.Rosen pass short right intended for D.Johnson INTERCEPTED by D.Jones (V.Beasley) at ARZ 41. D.Jones for 41 yards, TOUCHDOWN.",2,play_type_pass,1,2,11,3800,06:21,ARI 42,42,ARI,68,2018-12-16T18:29:10.000Z,false,false,true,false,false,6,7,left,APPROVED,0,7,true,,,
2018,REG,15,2018121600,882,0200,ATL,57778,882,(2:52) T.Coleman right end to ARZ 7 for 65 yards (T.Boston).,2,play_type_rush,1,1,10,0200,02:52,ATL 28,28,ATL,38,2018-12-16T18:38:34.000Z,false,false,false,false,false,7,7,right,APPROVED,7,7,true,,,
2018,REG,15,2018121601,1741,4900,TB,57779,1741,"(3:15) (No Huddle, Shotgun) J.Winston pass deep left to M.Evans pushed ob at BLT 21 for 64 yards (J.Smith). PENALTY on BLT-J.Smith, Face Mask (15 Yards), 10 yards, enforced at BLT 21.",2,play_type_pass,2,3,20,4900,03:15,TB 15,15,TB,25,2018-12-16T19:08:51.000Z,false,true,false,false,false,7,6,right,APPROVED,7,6,false,,,
2018,REG,15,2018121602,3455,0610,BUF,57780,3455,"(10:35) (Shotgun) J.Allen pass deep right to R.Foster for 42 yards, TOUCHDOWN. Caught near sideline at DET 12.",2,play_type_pass,4,1,15,0610,10:35,DET 42,42,DET,52,2018-12-16T20:28:46.000Z,false,false,true,false,false,13,13,left,APPROVED,7,13,true,,,
2018,REG,15,2018121604,4089,0920,CIN,57782,4089,D.Carlson kicks 63 yards from OAK 35 to CIN 2. A.Erickson pushed ob at OAK 21 for 77 yards (E.Harris).,32,play_type_kickoff,4,0,0,2520,05:05,OAK 35,35,OAK,45,2018-12-16T20:59:20.000Z,true,false,false,false,false,23,16,right,APPROVED,23,16,true,,,
2018,REG,15,2018121606,1977,2250,JAX,57784,1977,"(:23) T.Way punts 52 yards to JAX 26, Center-A.East. D.Westbrook for 74 yards, TOUCHDOWN.",2,play_type_punt,2,4,6,5110,00:23,WAS 22,22,WAS,32,2018-12-16T19:21:28.000Z,true,false,true,false,false,9,3,right,APPROVED,3,3,true,,,
2018,REG,15,2018121607,1435,2700,MIA,57785,1435,"(7:53) (Shotgun) K.Cousins pass short left intended for S.Diggs INTERCEPTED by M.Fitzpatrick at 50. M.Fitzpatrick for 50 yards, TOUCHDOWN.",2,play_type_pass,2,3,15,3000,07:53,MIA 47,47,MIA,63,2018-12-16T18:59:52.000Z,false,false,true,false,false,21,6,right,APPROVED,21,0,true,,,
2018,REG,15,2018121607,2080,2700,MIA,57785,2080,"(15:00) K.Ballage right tackle for 75 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,2700,15:00,MIA 25,25,MIA,85,2018-12-16T19:42:33.000Z,false,false,true,false,false,21,16,left,APPROVED,21,10,true,,,
2018,REG,15,2018121609,442,4500,SF,57787,442,"S.Janikowski kicks 62 yards from SEA 35 to SF 3. R.James for 97 yards, TOUCHDOWN.",32,play_type_kickoff,1,0,0,4600,09:27,SEA 35,35,SEA,45,2018-12-16T21:22:05.000Z,true,false,true,false,false,6,6,right,APPROVED,0,6,true,,,
2018,REG,15,2018121610,485,3200,NE,57788,485,"(6:58) T.Brady pass deep right to C.Hogan for 63 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,3200,06:58,NE 37,37,NE,47,2018-12-16T21:40:27.000Z,false,false,true,false,false,7,6,right,APPROVED,7,0,true,,,
2018,REG,15,2018121700,610,0750,CAR,57790,610,"(4:12) C.Clark reported in as eligible.  C.McCaffrey pass short right to C.Manhertz for 50 yards, TOUCHDOWN.",2,play_type_pass,1,4,2,0750,04:12,50,,,60,2018-12-18T01:36:12.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,,,
2018,REG,15,2018121700,3239,0750,CAR,57790,3239,TWO-POINT CONVERSION ATTEMPT. D.Brees pass to M.Thomas is incomplete. ATTEMPT FAILS. DEFENSIVE TWO-POINT ATTEMPT. D.Jackson intercepted the try attempt. ATTEMPT SUCCEEDS.,26,play_type_two_point_conversion,4,0,0,3300,12:12,CAR 2,2,CAR,12,2018-12-18T03:38:43.000Z,false,false,false,false,false,9,12,left,APPROVED,9,12,false,,,
2018,REG,16,2018122200,3718,2100,TEN,57794,3718,"(:06) (Shotgun) J.Johnson pass deep left intended for J.Doctson INTERCEPTED by M.Butler at TEN 44. M.Butler for 56 yards, TOUCHDOWN.",2,play_type_pass,4,2,10,5110,00:06,WAS 15,15,WAS,95,2018-12-23T00:13:11.000Z,false,false,true,false,false,25,16,left,APPROVED,19,16,true,,,
2018,REG,16,2018122201,2372,0325,BAL,57792,2372,"(12:28) (Shotgun) L.Jackson pass deep left to M.Andrews for 68 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,0325,12:28,BAL 32,32,BAL,78,2018-12-23T03:07:25.000Z,false,false,true,false,false,10,12,left,APPROVED,10,6,true,,,
2018,REG,16,2018122302,3260,2250,JAX,57793,3260,"(9:43) R.Tannehill pass short right intended for K.Ballage INTERCEPTED by Tel.Smith [C.Campbell] at MIA 33. Tel.Smith for 33 yards, TOUCHDOWN. PENALTY on JAX-Tel.Smith, Taunting, 15 yards, enforced between downs. Penalty on JAX-Y.Ngakoue, Unsportsmanlike Conduct, declined.",2,play_type_pass,4,1,15,2700,09:43,MIA 32,32,MIA,78,2018-12-23T20:29:42.000Z,false,true,true,false,false,7,16,left,APPROVED,7,10,false,,,
2018,REG,16,2018122304,2305,0200,ATL,57795,2305,"(15:00) (Shotgun) M.Ryan pass deep left to C.Ridley for 75 yards, TOUCHDOWN [M.Addison].",2,play_type_pass,3,1,10,0200,15:00,ATL 25,25,ATL,35,2018-12-23T19:42:28.000Z,false,false,true,false,false,10,16,right,APPROVED,10,10,true,,,
2018,REG,16,2018122305,1246,"",,57796,1246,"(8:45) J.Landry pass deep right to B.Perriman to CIN 7 for 63 yards (S.Williams, J.Bates). 6 B Mayfield handed off to 11 A Calloway who pitched to 80 J Landry",2,play_type_pass,2,1,10,1050,08:45,CLE 30,30,CLE,40,2018-12-23T18:54:06.000Z,false,false,false,false,false,7,0,right,APPROVED,7,0,true,,,
2018,REG,16,2018122305,3048,1050,CLE,57796,3048,(8:12) (Shotgun) B.Mayfield pass short left to J.Landry pushed ob at CIN 13 for 14 yards (W.Jackson).,2,play_type_pass,4,3,19,1050,08:12,CIN 27,27,CIN,37,2018-12-23T20:21:12.000Z,false,false,false,false,false,23,3,left,APPROVED,23,3,false,,,
2018,REG,16,2018122305,3615,1050,CLE,57796,3615,(2:01) (Shotgun) B.Mayfield pass short right to D.Njoku pushed ob at CIN 3 for 66 yards (H.Nickerson).,2,play_type_pass,4,2,4,1050,02:01,CLE 31,31,CLE,79,2018-12-23T20:42:31.000Z,false,false,false,false,false,26,18,left,APPROVED,26,18,true,,,
2018,REG,16,2018122307,2368,3000,MIN,57798,2368,"(:02) (Shotgun) K.Cousins pass deep right to K.Rudolph for 44 yards, TOUCHDOWN.",2,play_type_pass,2,3,2,3000,00:02,DET 44,44,DET,54,2018-12-23T19:31:41.000Z,false,false,true,false,false,9,13,left,APPROVED,9,7,true,,,
2018,REG,16,2018122310,436,3700,PHI,57801,436,"(6:42) (Shotgun) N.Foles pass short right to D.Sproles for 37 yards, TOUCHDOWN.",2,play_type_pass,1,4,2,3700,06:42,HOU 37,37,HOU,73,2018-12-23T18:14:00.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,,,
2018,REG,16,2018122310,3026,3700,PHI,57801,3026,"(2:32) (Shotgun) N.Foles pass deep middle to N.Agholor for 83 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,3700,02:32,PHI 17,17,PHI,93,2018-12-23T20:11:24.000Z,false,false,true,false,false,22,16,left,APPROVED,16,16,true,,,
2018,REG,16,2018122310,4398,2120,HOU,57801,4398,"(2:11) (Shotgun) D.Watson pass deep left to V.Smith for 35 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field was confirmed.",2,play_type_pass,4,3,11,2120,02:11,PHI 35,35,PHI,45,2018-12-23T21:01:54.000Z,false,false,true,false,false,29,29,left,APPROVED,29,23,true,,,
2018,REG,16,2018122312,1530,0810,CHI,57803,1530,"(5:08) (Shotgun) M.Trubisky pass deep right to T.Mizzell ran ob at SF 49 for 26 yards. Penalty on SF-M.Harris, Defensive Holding, declined. Caught at SF 49.  0-YAC",2,play_type_pass,2,2,10,0810,05:08,CHI 25,25,CHI,85,2018-12-23T22:12:20.000Z,false,false,false,false,false,6,0,left,APPROVED,6,0,true,,,
2018,REG,16,2018122313,4377,3300,NO,57804,4377,"(1:28) (Shotgun) D.Brees pass short right to M.Thomas to PIT 1 for 1 yard (J.Haden). The Replay Official reviewed the short of the goal line ruling, and the play was REVERSED. (Shotgun) D.Brees pass short right to M.Thomas for 2 yards, TOUCHDOWN. Pass 2, YAC 0",2,play_type_pass,4,2,2,3300,01:28,PIT 2,2,PIT,108,2018-12-24T00:34:23.000Z,false,false,true,true,false,24,28,right,APPROVED,24,28,true,,,
2018,REG,16,2018122314,4063,2310,KC,57805,4063,"(4:43) (No Huddle, Shotgun) P.Mahomes pass short right to D.Robinson for 11 yards, TOUCHDOWN [D.Jordan].",2,play_type_pass,4,1,10,2310,04:43,SEA 11,11,SEA,99,2018-12-24T04:17:26.000Z,false,false,true,false,false,31,26,right,APPROVED,31,20,true,,,
2018,REG,16,2018122400,241,2520,OAK,57806,241,"(10:35) C.Wadman punts 65 yards to OAK 1, Center-C.Kreiter. D.Harris for 99 yards, TOUCHDOWN. The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_punt,1,4,12,1400,10:35,DEN 34,34,DEN,44,2018-12-25T01:21:31.000Z,true,false,true,false,false,6,0,right,APPROVED,0,0,true,,,
2018,REG,17,2018123000,764,0325,BAL,57807,764,"(4:52) (Shotgun) L.Jackson right guard for 25 yards, TOUCHDOWN.",2,play_type_rush,1,3,4,0325,04:52,CLE 25,25,CLE,85,2018-12-30T21:51:25.000Z,false,false,true,false,false,9,7,right,APPROVED,3,7,true,,,
2018,REG,17,2018123001,3552,0610,BUF,57808,3552,"(11:23) J.Allen scrambles right end for 30 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,0610,11:23,MIA 30,30,MIA,80,2018-12-30T20:36:29.000Z,false,false,true,false,false,34,17,right,APPROVED,28,17,true,,,
2018,REG,17,2018123002,3560,1540,DET,57809,3560,"(6:59) (Shotgun) M.Stafford pass deep left to T.Jones for 23 yards, TOUCHDOWN.",2,play_type_pass,4,2,9,1540,06:59,GB 23,23,GB,87,2018-12-30T20:33:27.000Z,false,false,true,false,false,0,30,right,APPROVED,0,24,true,,,
2018,REG,17,2018123008,2138,3410,NYG,57815,2138,"(:22) (Shotgun) E.Manning pass deep left to C.Latimer for 21 yards, TOUCHDOWN.",2,play_type_pass,2,3,10,3410,00:22,DAL 21,21,DAL,89,2018-12-30T19:18:31.000Z,false,false,true,false,false,6,14,right,APPROVED,0,14,true,,,
2018,REG,17,2018123009,949,0920,CIN,57816,949,"(12:50) (No Huddle, Shotgun) B.Roethlisberger pass short middle intended for J.Smith-Schuster INTERCEPTED by S.Williams at CIN 42. S.Williams for 58 yards, TOUCHDOWN.",2,play_type_pass,2,2,6,3900,12:50,PIT 45,45,PIT,65,2018-12-30T22:07:32.000Z,false,false,true,false,false,0,6,left,APPROVED,0,0,true,,,
2018,REG,17,2018123009,3264,0920,CIN,57816,3264,(8:28) J.Mixon right guard pushed ob at PIT 15 for 51 yards (C.Sensabaugh).,2,play_type_rush,4,1,10,0920,08:28,CIN 34,34,CIN,76,2018-12-30T23:59:36.000Z,false,false,false,false,false,13,10,left,APPROVED,13,10,true,,,
2018,REG,17,2018123010,683,4900,TB,57817,683,"(3:53) (Shotgun) J.Winston pass deep right to M.Evans for 19 yards, TOUCHDOWN.",2,play_type_pass,1,2,8,4900,03:53,ATL 19,19,ATL,29,2018-12-30T18:24:49.000Z,false,false,true,false,false,6,0,left,APPROVED,0,0,true,,,
2018,REG,17,2018123013,1861,1400,DEN,57820,1861,(2:00) (Shotgun) C.Keenum pass deep middle to R.Cracraft to LAC 6 for 44 yards (J.Addae).,2,play_type_pass,2,1,10,1400,02:00,50,,,60,2018-12-30T22:40:48.000Z,false,false,false,false,false,0,7,left,APPROVED,0,7,true,,,
2018,REG,17,2018123015,322,3800,ARI,57822,322,(9:53) (Shotgun) R.Wilson pass short right intended for D.Moore INTERCEPTED by D.Amerson at ARZ 47. D.Amerson to SEA 28 for 25 yards (C.Carson).,2,play_type_pass,1,3,3,4600,09:53,ARI 49,49,ARI,59,2018-12-30T21:33:42.000Z,false,false,false,false,false,0,0,left,APPROVED,0,0,true,,,
2018,POST,18,2019010501,1774,1200,DAL,57824,1774,(1:11) E.Elliott right end ran ob at SEA 22 for 44 yards (J.Coleman).,2,play_type_rush,2,3,1,1200,01:11,DAL 34,34,DAL,44,2019-01-06T02:35:49.000Z,false,false,false,false,false,3,6,right,APPROVED,3,6,true,,,
2018,POST,18,2019010501,3071,1200,DAL,57824,3071,"(13:19) (No Huddle, Shotgun) D.Prescott left tackle for 10 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (No Huddle, Shotgun) D.Prescott left tackle to SEA 1 for 9 yards (B.McDougald).",2,play_type_rush,4,2,4,1200,13:19,SEA 10,10,SEA,100,2019-01-06T03:37:37.000Z,false,false,false,false,false,10,14,right,APPROVED,10,14,false,,,
2018,POST,18,2019010601,3542,0810,CHI,57826,3542,"(9:09) (Shotgun) M.Trubisky pass deep right to A.Robinson II for 22 yards, TOUCHDOWN. Penalty on PHI-A.Maddox, Defensive Pass Interference, declined.",2,play_type_pass,4,1,10,0810,09:09,PHI 22,22,PHI,32,2019-01-07T00:09:06.000Z,false,false,true,false,false,15,10,left,APPROVED,9,10,true,,,
2018,POST,19,2019011200,661,2310,KC,57827,661,"(6:39) T.Hill left end for 36 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,2310,06:39,IND 36,36,IND,74,2019-01-12T21:59:17.000Z,false,false,true,false,false,13,0,right,APPROVED,7,0,true,,,
2018,POST,19,2019011200,1098,2310,KC,57827,1098,(14:55) (Shotgun) P.Mahomes pass short left to T.Kelce to IND 19 for 10 yards (J.Wilcox).,2,play_type_pass,2,3,8,2310,14:55,IND 29,29,IND,39,2019-01-12T22:19:38.000Z,false,false,false,false,false,14,0,left,APPROVED,14,0,false,,,
2018,POST,19,2019011201,531,1200,DAL,57828,531,"(6:10) (Shotgun) D.Prescott pass short middle to A.Cooper for 29 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1200,06:10,LA 29,29,LA,81,2019-01-13T01:32:54.000Z,false,false,true,false,false,3,6,right,APPROVED,3,0,true,,,
2018,POST,19,2019011201,1745,2510,LA,57828,1745,"(3:35) (No Huddle) T.Gurley right guard for 35 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,2510,03:35,DAL 35,35,DAL,75,2019-01-13T02:23:57.000Z,false,false,true,false,false,19,7,right,APPROVED,13,7,true,,,
2018,POST,19,2019011201,2750,1200,DAL,57828,2750,"(6:27) (Shotgun) D.Prescott pass deep left to M.Gallup to LA 2 for 44 yards (L.Joyner). Los Angeles Rams challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",2,play_type_pass,3,1,20,1200,06:27,LA 46,46,LA,64,2019-01-13T03:11:20.000Z,false,false,false,false,false,23,7,right,APPROVED,23,7,true,,,
2018,POST,19,2019011300,1620,3200,NE,57829,1620,(7:20) S.Michel right tackle to LAC 9 for 40 yards (D.James).,2,play_type_rush,2,1,10,3200,07:20,LAC 49,49,LAC,59,2019-01-13T19:09:33.000Z,false,false,false,false,false,21,7,left,APPROVED,21,7,true,,,
2018,POST,19,2019011301,276,3700,PHI,57830,276,"(10:49) N.Foles pass deep left to J.Matthews for 37 yards, TOUCHDOWN [A.Okafor]. Pass 30, YAC 7",2,play_type_pass,1,2,2,3700,10:49,NO 37,37,NO,47,2019-01-13T21:46:48.000Z,false,false,true,false,false,0,6,left,APPROVED,0,0,true,,,
2018,POST,20,2019012000,906,3300,NO,57831,906,"(1:40) D.Brees pass short right to G.Griffin for 5 yards, TOUCHDOWN. Pass 5, YAC 0",2,play_type_pass,1,1,5,3300,01:40,LA 5,5,LA,15,2019-01-20T20:38:21.000Z,false,false,true,true,false,12,0,left,APPROVED,6,0,true,,,
2018,POST,20,2019012000,2070,2510,LA,57831,2070,"(:48) (Shotgun) J.Goff pass deep left to B.Cooks to NO 6 for 36 yards (P.Williams). Pass 31, YAC 5",2,play_type_pass,2,1,10,2510,00:48,NO 42,42,NO,52,2019-01-20T21:28:02.000Z,false,false,false,false,false,13,3,left,APPROVED,13,3,true,,,
2018,POST,20,2019012001,3661,2310,KC,57832,3661,"(3:35) S.Michel up the middle for 10 yards, TOUCHDOWN.",2,play_type_rush,4,4,1,3200,03:35,KC 10,10,KC,100,2019-01-21T02:28:33.000Z,false,false,true,false,false,21,23,right,APPROVED,21,17,true,,,
2018,POST,20,2019012001,4361,2310,KC,57832,4361,"(:23) (Shotgun) P.Mahomes pass deep left to D.Robinson to NE 21 for 27 yards (J.Jackson) [D.Hightower]. Penalty on NE-T.Flowers, Defensive Offside, declined.",2,play_type_pass,4,1,10,2310,00:23,NE 48,48,NE,58,2019-01-21T02:54:36.000Z,false,false,false,false,false,28,31,left,APPROVED,28,31,true,,,
2018,POST,22,2019020300,2816,3200,NE,57833,2816,(3:42) J.Goff pass incomplete deep middle to B.Cooks (J.McCourty).,2,play_type_pass,3,1,10,2510,03:42,NE 29,29,NE,81,2019-02-04T02:01:18.000Z,false,false,false,false,false,0,3,right,APPROVED,0,3,false,,,
2018,POST,22,2019020300,3556,3200,NE,57833,3556,(7:43) (Shotgun) T.Brady pass deep left to R.Gronkowski to LA 2 for 29 yards (C.Littleton).,2,play_type_pass,4,2,3,3200,07:43,LA 31,31,LA,79,2019-02-04T02:31:41.000Z,false,false,false,false,false,3,3,right,APPROVED,3,3,true,,,
