season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_is_change_of_possession,play_actual_yards_to_go,play_actual_yardline_for_first_down
2019,REG,10,2019111005,716,3430,NYJ,58041,716.0,"(1:44) (Shotgun) S.Darnold pass short middle to J.Crowder for 23 yards, TOUCHDOWN.",2,play_type_pass,1,3,6,3430,01:44,NYG 23,23,NYG,33,2019-11-10T18:26:43.000Z,false,false,true,false,false,13,0,left,APPROVED,7,0,true,true,true,,,
2019,REG,10,2019111006,1990,3800,ARI,58042,1990.0,"(1:10) (Shotgun) K.Murray pass deep right to C.Kirk for 33 yards, TOUCHDOWN.",2,play_type_pass,2,2,10,3800,01:10,TB 33,33,TB,77,2019-11-10T19:21:57.000Z,false,false,true,false,false,10,12,right,AUDITED,10,6,true,,,,,
2019,REG,10,2019111007,1489,2100,TEN,58043,1489.0,"(6:28) (Shotgun) Dam.Williams up the middle to TEN 45 for -1 yards (D.Long). FUMBLES (D.Long), RECOVERED by TEN-R.Evans at TEN 47. R.Evans for 53 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,2310,06:28,TEN 44,44,TEN,66,2019-11-10T19:05:43.000Z,false,false,true,false,false,13,10,right,APPROVED,7,10,false,true,true,,,
2019,REG,10,2019111007,2578,2100,TEN,58043,2578.0,"(6:10) D.Henry up the middle for 68 yards, TOUCHDOWN.",2,play_type_rush,3,2,4,2100,06:10,TEN 32,32,TEN,78,2019-11-10T20:05:51.000Z,false,false,true,false,false,19,19,left,AUDITED,13,19,true,,,,,
2019,REG,10,2019111007,3195,2310,KC,58043,3195.0,"(12:04) (Shotgun) P.Mahomes pass short middle to M.Hardman for 63 yards, TOUCHDOWN.",2,play_type_pass,4,3,9,2310,12:04,KC 37,37,KC,73,2019-11-10T20:31:48.000Z,false,false,true,false,false,20,28,left,AUDITED,20,22,true,,,,,
2019,REG,10,2019111009,110,2510,LA,58045,110.0,"(14:53) (Shotgun) M.Rudolph Aborted. M.Pouncey FUMBLES at PIT 35, RECOVERED by LA-D.Fowler at PIT 26. D.Fowler for 26 yards, TOUCHDOWN.",2,play_type_rush,1,2,10,3900,14:53,PIT 40,40,PIT,50,2019-11-10T21:27:42.000Z,false,false,true,false,false,0,6,right,APPROVED,0,0,false,true,true,,,
2019,REG,10,2019111010,1826,1200,DAL,58046,1826.0,"(2:00) (Shotgun) D.Prescott pass deep right to R.Cobb for 22 yards, TOUCHDOWN. Penalty on MIN-S.Weatherly, Defensive Offside, declined.",2,play_type_pass,2,3,7,1200,02:00,MIN 22,22,MIN,32,2019-11-11T02:36:28.000Z,false,false,true,false,false,13,14,left,APPROVED,7,14,true,true,true,,,
2019,REG,10,2019111010,2757,1200,DAL,58046,2757.0,"(7:08) (Shotgun) D.Prescott pass short right to A.Cooper for 12 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,1200,07:08,MIN 12,12,MIN,98,2019-11-11T03:20:04.000Z,false,false,true,false,false,20,20,right,APPROVED,14,20,true,true,true,,,
2019,REG,10,2019111100,1618,4600,SEA,58047,1618.0,"(2:57) (Shotgun) J.Garoppolo sacked at SF 14 for -9 yards (J.Reed). FUMBLES (J.Reed) [J.Reed], RECOVERED by SEA-J.Clowney at SF 10. J.Clowney for 10 yards, TOUCHDOWN.",2,play_type_sack,2,2,7,4500,02:57,SF 23,23,SF,87,2019-11-12T02:22:29.000Z,false,false,true,false,false,10,6,left,APPROVED,10,0,false,true,false,,,
2019,REG,10,2019111100,3345,4500,SF,58047,3345.0,"(12:12) R.Wilson sacked at SEA 25 for -10 yards (sack split by A.Armstead and K.Williams). FUMBLES (A.Armstead) [K.Williams], recovered by SEA-G.Ifedi at SEA 23. G.Ifedi to SEA 18 for -5 yards (F.Warner). FUMBLES (F.Warner), RECOVERED by SF-D.Buckner at SEA 12. D.Buckner for 12 yards, TOUCHDOWN.",2,play_type_sack,4,2,7,4600,12:12,SEA 35,35,SEA,75,2019-11-12T03:50:24.000Z,false,false,true,false,false,16,21,left,APPROVED,10,21,false,true,true,,,
2019,REG,10,2019111100,4597,4600,SEA,58047,4597.0,"(8:12) (Shotgun) R.Wilson pass deep right to M.Turner to SF 32 for 28 yards (J.Ward). Caught at SF 44.  12-yac The Replay Official reviewed the runner was inbounds ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_pass,5,3,16,4600,08:12,SEA 40,40,SEA,70,2019-11-12T04:39:04.000Z,false,false,false,false,false,24,24,left,APPROVED,24,24,true,true,true,,,
2019,REG,10,2019111100,4738,4500,SF,58047,4738.0,(5:49) (Shotgun) R.Wilson pass short right intended for J.Hollister INTERCEPTED by D.Greenlaw [K.Williams] at SF 4. D.Greenlaw pushed ob at SEA 49 for 47 yards (D.Brown).,2,play_type_pass,5,2,5,4600,05:49,SF 14,14,SF,24,2019-11-12T04:42:53.000Z,false,false,false,false,false,24,24,left,AUDITED,24,24,true,,,,,
2019,REG,11,2019111400,4024,1050,CLE,58048,4024.0,"(5:33) (Shotgun) B.Mayfield pass short middle to S.Carlson for 8 yards, TOUCHDOWN [C.Heyward].",2,play_type_pass,4,3,8,1050,05:33,PIT 8,8,PIT,102,2019-11-15T04:18:23.000Z,false,false,true,true,false,20,7,right,APPROVED,14,7,true,true,true,,,
2019,REG,11,2019111700,2795,0325,BAL,58049,2795.0,(9:11) (Shotgun) L.Jackson left tackle to HST 20 for 39 yards (J.Reid). HST-L.Johnson was injured during the play.,2,play_type_rush,3,2,1,0325,09:11,BAL 41,41,BAL,69,2019-11-17T19:51:47.000Z,false,false,false,false,false,21,0,left,APPROVED,21,0,true,true,true,,,
2019,REG,11,2019111700,4243,0325,BAL,58049,4243.0,"(4:12) (Shotgun) G.Edwards left guard for 63 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,0325,04:12,BAL 37,37,BAL,47,2019-11-17T20:45:41.000Z,false,false,true,false,false,40,7,right,APPROVED,34,7,true,true,true,,,
2019,REG,11,2019111701,1802,0200,ATL,58050,1802.0,"(1:49) (Shotgun) M.Ryan pass deep middle to J.Jones to CAR 3 for 48 yards (L.Kuechly) [M.Addison]. PENALTY on CAR-M.Addison, Roughing the Passer, 1 yard, enforced at CAR 3.",2,play_type_pass,2,3,16,0200,01:49,ATL 49,49,ATL,61,2019-11-17T19:20:49.000Z,false,true,false,false,false,0,13,left,APPROVED,0,13,false,,,,,
2019,REG,11,2019111702,3691,1200,DAL,58051,3691.0,"(8:03) (Shotgun) D.Prescott pass short right to E.Elliott for 17 yards, TOUCHDOWN.",2,play_type_pass,4,3,8,1200,08:03,DET 17,17,DET,27,2019-11-17T20:39:22.000Z,false,false,true,false,false,21,33,left,APPROVED,21,27,true,true,true,,,
2019,REG,11,2019111704,1003,0610,BUF,58053,1003.0,"(13:16) (No Huddle, Shotgun) Jos.Allen pass deep right to J.Brown for 40 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,0610,13:16,MIA 40,40,MIA,70,2019-11-17T18:41:49.000Z,false,false,true,false,false,0,12,right,APPROVED,0,6,true,true,true,,,
2019,REG,11,2019111704,2047,2700,MIA,58053,2047.0,"S.Hauschka kicks 66 yards from BUF 35 to MIA -1. J.Grant for 101 yards, TOUCHDOWN.",32,play_type_kickoff,2,0,0,0610,01:23,BUF 35,35,BUF,45,2019-11-17T19:34:17.000Z,true,false,true,false,false,13,23,right,UNOFFICIAL,7,23,true,,,,,
2019,REG,11,2019111705,537,1400,DEN,58054,537.0,(6:25) B.Allen pass deep left to C.Sutton to MIN 32 for 48 yards (X.Rhodes).,2,play_type_pass,1,1,10,1400,06:25,DEN 20,20,DEN,90,2019-11-17T18:27:34.000Z,false,false,false,false,false,0,3,left,APPROVED,0,3,true,true,true,,,
2019,REG,11,2019111705,3426,"",,58054,3426.0,"(10:29) (No Huddle, Shotgun) K.Cousins pass deep middle to S.Diggs for 54 yards, TOUCHDOWN.",2,play_type_pass,4,3,2,3000,10:29,MIN 46,46,MIN,56,2019-11-17T20:34:23.000Z,false,false,true,false,false,19,23,right,APPROVED,13,23,true,true,false,,,
2019,REG,11,2019111706,1493,4900,TB,58055,1493.0,"(3:43) J.Winston pass deep right to S.Miller for 49 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. J.Winston pass deep right to S.Miller to NO 1 for 48 yards (C.Gardner-Johnson).",2,play_type_pass,2,1,10,4900,03:43,NO 49,49,NO,59,2019-11-17T19:02:35.000Z,false,false,false,false,false,0,20,left,APPROVED,0,20,true,true,true,,,
2019,REG,11,2019111706,3706,4900,TB,58055,3706.0,"(5:19) (Shotgun) J.Winston pass deep right intended for M.Evans INTERCEPTED by M.Williams at NO 45. M.Williams for 55 yards, TOUCHDOWN.",2,play_type_pass,4,4,10,4900,05:19,TB 33,33,TB,77,2019-11-17T20:52:37.000Z,false,false,true,false,false,17,33,left,APPROVED,17,27,true,true,true,,,
2019,REG,11,2019111707,299,3430,NYJ,58056,299.0,"(11:58) (No Huddle, Shotgun) S.Darnold pass deep left to D.Brown for 20 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,3430,11:58,WAS 20,20,WAS,90,2019-11-17T18:11:47.000Z,false,false,true,false,false,0,6,right,APPROVED,0,0,true,true,true,,,
2019,REG,11,2019111707,3311,3430,NYJ,58056,3311.0,"(13:18) (No Huddle, Shotgun) S.Darnold pass deep left to J.Crowder for 29 yards, TOUCHDOWN.",2,play_type_pass,4,3,5,3430,13:18,WAS 29,29,WAS,81,2019-11-17T20:30:59.000Z,false,false,true,false,false,3,26,right,APPROVED,3,20,true,true,true,,,
2019,REG,11,2019111707,3624,5110,WAS,58056,3624.0,"(10:11) (Shotgun) D.Haskins pass short right to D.Guice for 45 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,5110,10:11,NYJ 45,45,NYJ,55,2019-11-17T20:43:53.000Z,false,false,true,false,false,9,34,left,APPROVED,3,34,true,true,true,,,
2019,REG,11,2019111708,3909,3800,ARI,58057,3909.0,"(6:35) (No Huddle, Shotgun) K.Murray left end for 22 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,3800,06:35,SF 22,22,SF,32,2019-11-17T23:49:58.000Z,false,false,true,false,false,23,25,left,AUDITED,23,19,true,,,,,
2019,REG,11,2019111710,2493,3200,NE,58059,2493.0,"(11:28) (No Huddle, Shotgun) J.Edelman pass short right to P.Dorsett for 15 yards, TOUCHDOWN.",2,play_type_pass,3,3,11,3200,11:28,PHI 15,15,PHI,95,2019-11-17T23:19:14.831Z,false,false,true,false,false,10,15,right,VENUE_AUDITED,10,9,true,,,,,
2019,REG,11,2019111711,607,0810,CHI,58060,607.0,(6:25) J.Goff pass short right intended for J.Reynolds INTERCEPTED by R.Smith at CHI 17. R.Smith to CHI 17 for no gain (J.Reynolds).,2,play_type_pass,1,2,7,2510,06:25,CHI 27,27,CHI,37,2019-11-18T01:41:50.000Z,false,false,false,false,false,0,0,left,APPROVED,0,0,true,true,true,,,
2019,REG,11,2019111711,2368,0810,CHI,58060,2368.0,"(7:16) (Shotgun) M.Trubisky pass short right to T.Cohen for 14 yards, TOUCHDOWN.",2,play_type_pass,3,3,10,0810,07:16,LA 14,14,LA,96,2019-11-18T03:08:04.000Z,false,false,true,false,false,10,6,right,APPROVED,10,0,true,true,false,,,
2019,REG,11,2019111800,2807,2310,KC,58061,2807.0,"(5:01) (Shotgun) P.Mahomes pass deep left to T.Kelce for 23 yards, TOUCHDOWN [U.Nwosu].",2,play_type_pass,3,1,10,2310,05:01,LAC 23,23,LAC,33,2019-11-19T03:29:38.000Z,false,false,true,false,false,9,23,left,APPROVED,9,17,true,true,true,,,
2019,REG,12,2019112100,2579,2120,HOU,58062,2579.0,(5:36) D.Watson pass deep left to W.Fuller to IND 24 for 51 yards (K.Moore II).,2,play_type_pass,3,1,10,2120,05:36,HOU 25,25,HOU,35,2019-11-22T03:18:39.000Z,false,false,false,false,false,10,17,right,APPROVED,10,17,true,true,true,,,
2019,REG,12,2019112100,2979,2120,HOU,58062,2979.0,"(12:41) (Shotgun) D.Watson pass deep left to D.Hopkins for 30 yards, TOUCHDOWN.",2,play_type_pass,4,2,10,2120,12:41,IND 30,30,IND,40,2019-11-22T03:38:16.000Z,false,false,true,false,false,19,17,left,APPROVED,13,17,true,true,true,,,
2019,REG,12,2019112400,537,4900,TB,58063,537.0,"(6:57) J.Winston pass deep middle to C.Godwin for 71 yards, TOUCHDOWN.",2,play_type_pass,1,2,6,4900,06:57,TB 29,29,TB,81,2019-11-24T18:24:53.000Z,false,false,true,false,false,3,6,left,APPROVED,3,0,true,true,true,,,
2019,REG,12,2019112403,2295,3900,PIT,58066,2295.0,"(11:22) (Shotgun) D.Hodges pass deep middle to J.Washington for 79 yards, TOUCHDOWN.",2,play_type_pass,3,2,17,3900,11:22,PIT 21,21,PIT,31,2019-11-24T19:52:08.000Z,false,false,true,false,false,7,9,right,APPROVED,7,3,true,true,true,,,
2019,REG,12,2019112404,993,1050,CLE,58067,993.0,"(1:51) B.Mayfield pass deep middle to O.Beckham for 35 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1050,01:51,MIA 35,35,MIA,45,2019-11-24T18:37:49.000Z,false,false,true,false,false,13,0,left,APPROVED,7,0,true,true,true,,,
2019,REG,12,2019112405,789,0750,CAR,58068,789.0,"(3:16) K.Allen pass deep left to D.Moore for 51 yards, TOUCHDOWN. Pass 49, YAC 2",2,play_type_pass,1,1,10,0750,03:16,CAR 49,49,CAR,59,2019-11-24T18:38:34.000Z,false,false,true,false,false,14,6,right,APPROVED,14,0,true,true,true,,,
2019,REG,12,2019112408,2127,2100,TEN,58071,2127.0,"(10:51) D.Henry left tackle for 74 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,2100,10:51,TEN 26,26,TEN,84,2019-11-24T22:47:58.000Z,false,false,true,false,false,20,3,left,AUDITED,14,3,true,,,,,
2019,REG,12,2019112411,560,4600,SEA,58074,560.0,"(6:03) R.Wilson pass deep right to M.Turner for 33 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,4600,06:03,PHI 33,33,PHI,43,2019-11-24T18:23:56.000Z,false,false,true,false,false,3,6,left,APPROVED,3,0,true,true,true,,,
2019,REG,12,2019112411,3154,4600,SEA,58074,3154.0,"(12:05) (Shotgun) R.Penny up the middle for 58 yards, TOUCHDOWN.",2,play_type_rush,4,1,20,4600,12:05,SEA 42,42,SEA,68,2019-11-24T20:25:15.000Z,false,false,true,false,false,3,16,left,APPROVED,3,10,true,true,true,,,
2019,REG,13,2019112800,349,1540,DET,58076,349.0,"(11:12) (Shotgun) D.Blough pass deep left to K.Golladay for 75 yards, TOUCHDOWN.",2,play_type_pass,1,3,10,1540,11:12,DET 25,25,DET,85,2019-11-28T17:48:42.000Z,false,false,true,false,false,6,7,left,APPROVED,0,7,true,true,true,,,
2019,REG,13,2019112800,3859,0810,CHI,58076,3859.0,(2:52) (Shotgun) M.Trubisky pass deep right to A.Miller to DET 2 for 32 yards (J.Coleman).,2,play_type_pass,4,3,5,0810,02:52,DET 34,34,DET,76,2019-11-28T20:31:54.000Z,false,false,false,false,false,20,17,right,APPROVED,20,17,true,true,true,,,
2019,REG,13,2019112801,1274,0610,BUF,58077,1274.0,"(8:09) (No Huddle, Shotgun) J.Allen pass short middle to C.Beasley for 25 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,0610,08:09,DAL 25,25,DAL,35,2019-11-28T22:22:25.000Z,false,false,true,false,false,7,6,left,APPROVED,7,0,true,true,true,,,
2019,REG,13,2019112801,1800,0610,BUF,58077,1800.0,"(2:00) J.Brown pass deep right to D.Singletary for 28 yards, TOUCHDOWN. Double reverse.",2,play_type_pass,2,1,10,0610,02:00,DAL 28,28,DAL,38,2019-11-28T22:48:03.000Z,false,false,true,false,false,7,13,left,APPROVED,7,7,true,true,true,,,
2019,REG,13,2019120105,1615,2310,KC,58084,1615.0,"(3:52) (Shotgun) D.Carr pass short right intended for T.Williams INTERCEPTED by J.Thornhill at OAK 46. J.Thornhill for 46 yards, TOUCHDOWN.",2,play_type_pass,2,2,8,2520,03:52,OAK 40,40,OAK,50,2019-12-01T22:32:36.000Z,false,false,true,false,false,20,0,right,APPROVED,14,0,true,true,true,,,
2019,REG,13,2019120106,1734,2700,MIA,58085,1734.0,"(4:44) (Field Goal formation) Direct snap to M.Haack.  M.Haack pass short middle to J.Sanders for 1 yard, TOUCHDOWN.",2,play_type_pass,2,4,1,2700,04:44,PHI 1,1,PHI,109,2019-12-01T19:17:25.000Z,true,false,true,true,false,13,13,right,APPROVED,7,13,true,,,,,
2019,REG,13,2019120108,2582,2510,LA,58087,2582.0,(10:53) (Shotgun) J.Goff pass short left to R.Woods pushed ob at ARZ 43 for 48 yards (J.Thompson). ARZ-J.Thompson was injured during the play.,2,play_type_pass,3,3,9,2510,10:53,LA 9,9,LA,101,2019-12-01T22:53:03.000Z,false,false,false,false,false,0,20,left,AUDITED,0,20,true,,,,,
2019,REG,13,2019120108,3886,3800,ARI,58087,3886.0,"(8:43) (Shotgun) K.Murray left end for 15 yards, TOUCHDOWN.",2,play_type_rush,4,2,1,3800,08:43,LA 15,15,LA,25,2019-12-01T23:40:12.000Z,false,false,true,false,false,6,34,left,APPROVED,0,34,true,true,true,,,
2019,REG,13,2019120109,3570,4400,LAC,58088,3570.0,(2:22) (Shotgun) P.Rivers pass deep left to M.Williams to DEN 38 for 38 yards (I.Yiadom).,2,play_type_pass,4,4,11,4400,02:22,LAC 24,24,LAC,34,2019-12-02T00:14:04.000Z,false,false,false,false,false,20,17,right,APPROVED,20,17,true,true,true,,,
2019,REG,13,2019120111,2602,2120,HOU,58090,2602.0,"(5:49) (Shotgun) D.Watson pass deep left to K.Stills for 35 yards, TOUCHDOWN.",2,play_type_pass,3,3,10,2120,05:49,NE 35,35,NE,75,2019-12-02T03:27:33.000Z,false,false,true,false,false,20,3,right,APPROVED,14,3,true,true,true,,,
2019,REG,13,2019120111,3483,2120,HOU,58090,3483.0,"(9:58) (Shotgun) D.Watson right end for 6 yards, TOUCHDOWN.",2,play_type_rush,4,1,6,2120,09:58,NE 6,6,NE,16,2019-12-02T03:56:20.000Z,false,false,true,true,false,27,9,left,AUDITED,21,9,true,,,,,
2019,REG,13,2019120200,286,3000,MIN,58091,286.0,(9:01) S.Diggs right end to SEA 2 for 27 yards (Sl.Griffin).,2,play_type_rush,1,3,1,3000,09:01,SEA 29,29,SEA,81,2019-12-03T01:25:41.000Z,false,false,false,false,false,0,0,right,AUDITED,0,0,true,,,,,
2019,REG,13,2019120200,1267,4600,SEA,58091,1267.0,"(5:18) (Shotgun) R.Wilson pass short middle intended for J.Hollister INTERCEPTED by A.Harris (A.Watts) at SEA 20. A.Harris for 20 yards, TOUCHDOWN.",2,play_type_pass,2,2,9,4600,05:18,SEA 22,22,SEA,32,2019-12-03T02:12:34.000Z,false,false,true,false,false,7,13,right,AUDITED,7,7,true,,,,,
2019,REG,13,2019120200,2788,4600,SEA,58091,2788.0,"(:13) (Shotgun) R.Wilson pass deep left to D.Moore for 60 yards, TOUCHDOWN.",2,play_type_pass,3,3,5,4600,00:13,SEA 40,40,SEA,70,2019-12-03T03:29:10.000Z,false,false,true,false,false,26,17,left,APPROVED,20,17,true,true,true,,,
2019,REG,13,2019120200,3064,3000,MIN,58091,3064.0,"(12:59) (No Huddle, Shotgun) K.Cousins pass deep right to L.Treadwell for 58 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,3000,12:59,MIN 42,42,MIN,68,2019-12-03T03:43:42.000Z,false,false,true,false,false,34,23,left,APPROVED,34,17,true,true,true,,,
2019,REG,14,2019120500,3336,0810,CHI,58092,3336.0,"(13:28) (Shotgun) M.Trubisky left tackle for 23 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,0810,13:28,DAL 23,23,DAL,33,2019-12-06T03:39:53.000Z,false,false,true,false,false,30,14,left,AUDITED,24,14,true,,,,,
2019,REG,14,2019120500,4210,1200,DAL,58092,4210.0,"(4:34) (No Huddle, Shotgun) D.Prescott pass deep left to A.Cooper for 19 yards, TOUCHDOWN.",2,play_type_pass,4,2,1,1200,04:34,CHI 19,19,CHI,91,2019-12-06T04:12:05.000Z,false,false,true,false,false,31,20,right,AUDITED,31,14,true,,,,,
2019,REG,14,2019120800,2777,0200,ATL,58093,2777.0,"(6:44) (Shotgun) M.Ryan pass deep left to O.Zaccheaus for 93 yards, TOUCHDOWN [T.Boston].",2,play_type_pass,3,3,8,0200,06:44,ATL 7,7,ATL,17,2019-12-08T20:09:13.000Z,false,false,true,false,false,26,10,right,APPROVED,20,10,true,true,true,,,
2019,REG,14,2019120801,2271,0325,BAL,58094,2271.0,"(13:44) (Shotgun) L.Jackson pass deep left to H.Hurst for 61 yards, TOUCHDOWN [J.Hughes]. Flag pattern, caught at BUF 41.",2,play_type_pass,3,1,10,0325,13:44,BAL 39,39,BAL,49,2019-12-08T19:46:04.000Z,false,false,true,false,false,6,16,right,APPROVED,6,10,true,true,true,,,
2019,REG,14,2019120801,3526,0325,BAL,58094,3526.0,"(9:54) (Shotgun) L.Jackson pass short middle to W.Snead IV for 4 yards, TOUCHDOWN. Caught at goal line, crossing to right.",2,play_type_pass,4,2,4,0325,09:54,BUF 4,4,BUF,14,2019-12-08T20:34:57.000Z,false,false,true,true,false,9,23,left,APPROVED,9,17,true,true,true,,,
2019,REG,14,2019120802,2389,1050,CLE,58095,2389.0,"(12:55) N.Chubb right guard to CIN 3 for 57 yards (W.Jackson III). Penalty on CIN-A.Brown, Defensive Offside, declined.",2,play_type_rush,3,1,10,1050,12:55,CLE 40,40,CLE,50,2019-12-08T19:51:43.000Z,false,false,false,false,false,14,13,right,APPROVED,14,13,true,true,true,,,
2019,REG,14,2019120803,3729,5110,WAS,58096,3729.0,"(1:22) (Shotgun) D.Haskins pass short middle to T.McLaurin for 13 yards, TOUCHDOWN.",2,play_type_pass,4,2,10,5110,01:22,GB 13,13,GB,23,2019-12-08T20:56:53.000Z,false,false,true,false,false,20,15,left,AUDITED,20,9,true,,,,,
2019,REG,14,2019120804,2583,2120,HOU,58097,2583.0,"(7:46) D.Watson pass deep left to D.Hopkins for 43 yards, TOUCHDOWN.",2,play_type_pass,3,2,7,2120,07:46,DEN 43,43,DEN,67,2019-12-08T19:59:04.000Z,false,false,true,false,false,9,38,right,APPROVED,3,38,true,true,true,,,
2019,REG,14,2019120805,2183,3000,MIN,58098,2183.0,(:37) (Shotgun) K.Cousins pass deep right to S.Diggs pushed ob at DET 3 for 44 yards (D.Slay).,2,play_type_pass,2,1,10,3000,00:37,DET 47,47,DET,57,2019-12-08T19:28:47.000Z,false,false,false,false,false,10,0,left,APPROVED,10,0,true,true,true,,,
2019,REG,14,2019120806,1596,4500,SF,58099,1596.0,"(6:08) E.Sanders pass deep right to R.Mostert for 35 yards, TOUCHDOWN. Garoppolo handed off to Samuel, who lateralled back to Sanders, who threw to Mostert.  Pass 22, YAC 13.",2,play_type_pass,2,1,10,4500,06:08,NO 35,35,NO,45,2019-12-08T19:04:29.000Z,false,false,true,false,false,27,20,left,APPROVED,27,14,true,true,true,,,
2019,REG,14,2019120806,3861,3300,NO,58099,3861.0,"(6:12) (Shotgun) D.Brees pass short left to M.Thomas for 21 yards, TOUCHDOWN. Pass 14, YAC 7",2,play_type_pass,4,2,15,3300,06:12,SF 21,21,SF,89,2019-12-08T20:52:40.000Z,false,false,true,false,false,39,42,right,APPROVED,33,42,true,true,true,,,
2019,REG,14,2019120806,4471,3300,NO,58099,4471.0,"(1:00) (Shotgun) D.Brees pass short left to T.Smith for 18 yards, TOUCHDOWN. Pass 5, YAC 13",2,play_type_pass,4,1,10,3300,01:00,SF 18,18,SF,92,2019-12-08T21:14:57.000Z,false,false,true,false,false,46,45,right,AUDITED,40,45,true,,,,,
2019,REG,14,2019120806,4640,3300,NO,58099,4640.0,"(:39) (Shotgun) J.Garoppolo pass short left to G.Kittle to NO 28 for 39 yards (M.Williams; C.Gardner-Johnson). PENALTY on NO-M.Williams, Face Mask (15 Yards), 14 yards, enforced at NO 28. Pass 7, YAC 31",2,play_type_pass,4,4,2,4500,00:39,SF 33,33,SF,77,2019-12-08T21:21:30.000Z,false,true,false,false,false,46,45,left,APPROVED,46,45,false,,,,,
2019,REG,14,2019120808,168,2200,IND,58101,168.0,"(12:54) (Shotgun) J.Brissett pass deep right to M.Johnson for 46 yards, TOUCHDOWN. Penalty on TB-S.Bunting, Illegal Contact, declined.",2,play_type_pass,1,3,6,2200,12:54,TB 46,46,TB,64,2019-12-08T18:07:19.000Z,false,false,true,false,false,0,6,right,APPROVED,0,0,true,true,true,,,
2019,REG,14,2019120808,976,4900,TB,58101,976.0,"(1:15) J.Winston pass deep right to M.Evans for 61 yards, TOUCHDOWN. TB-M.Evans was injured during the play. His return is Questionable.",2,play_type_pass,1,1,10,4900,01:15,TB 39,39,TB,71,2019-12-08T18:43:48.000Z,false,false,true,false,false,13,10,left,APPROVED,7,10,true,true,true,,,
2019,REG,14,2019120808,1749,2200,IND,58101,1749.0,"(2:47) (Shotgun) J.Winston pass short right intended for B.Perriman INTERCEPTED by D.Leonard [K.Willis] at IND 20. D.Leonard for 80 yards, TOUCHDOWN.",2,play_type_pass,2,3,10,4900,02:47,IND 23,23,IND,87,2019-12-08T19:16:50.000Z,false,false,true,false,false,14,23,right,APPROVED,14,17,true,true,true,,,
2019,REG,14,2019120809,2150,4400,LAC,58102,2150.0,"(14:06) (Shotgun) P.Rivers pass short right to A.Ekeler for 84 yards, TOUCHDOWN [Y.Ngakoue].",2,play_type_pass,3,3,10,4400,14:06,LAC 16,16,LAC,26,2019-12-08T22:44:05.000Z,false,false,true,false,false,3,30,right,VENUE_AUDITED,3,24,true,,,,,
2019,REG,14,2019120810,653,3900,PIT,58103,653.0,"(3:13) A.Lee punts 60 yards to PIT 15, Center-A.Brewer. D.Johnson for 85 yards, TOUCHDOWN.",2,play_type_punt,1,4,5,3800,03:13,ARI 25,25,ARI,85,2019-12-08T21:48:29.000Z,true,false,true,false,false,0,9,left,UNOFFICIAL,0,3,true,,,,,
2019,REG,14,2019120811,211,3200,NE,58104,211.0,"(12:43) T.Brady pass deep right to J.Edelman for 37 yards, TOUCHDOWN. flea flicker",2,play_type_pass,1,1,10,3200,12:43,KC 37,37,KC,47,2019-12-08T21:30:04.000Z,false,false,true,false,false,6,0,left,AUDITED,0,0,true,,,,,
2019,REG,14,2019120811,1269,2310,KC,58104,1269.0,"(13:14) (Shotgun) P.Mahomes pass deep left to M.Hardman for 48 yards, TOUCHDOWN.",2,play_type_pass,2,2,25,2310,13:14,NE 48,48,NE,58,2019-12-08T22:11:28.000Z,false,false,true,false,false,7,9,left,APPROVED,7,3,true,true,true,,,
2019,REG,14,2019120811,1512,2310,KC,58104,1512.0,"(9:37) (Shotgun) Direct snap to T.Kelce.  T.Kelce up the middle for 4 yards, TOUCHDOWN.",2,play_type_rush,2,3,4,2310,09:37,NE 4,4,NE,14,2019-12-08T22:22:23.000Z,false,false,true,true,false,7,16,left,APPROVED,7,10,true,true,true,,,
