season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_esb_id,player_position_group,player_position,player_current_team_id,player_season,player_smart_id,player_first_name,player_last_name,player_football_name,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_short_name,player_jersey_number,player_gsis_it_id,player_ngs_position,player_ngs_position_group,player_suffix,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week
2016,REG,5,week,10,5110,00-0031939,Matt Jones,JON603219,RB,RB,5110,2016,32004a4f-4e60-3219-485e-36655170f13d,Matt,Jones,Matt,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eektuvevqtzbqstzx3pv,6.318387096774193,42.857142857142854,2.4750833333333335,14,31,2.2142857142857144,0,M.Jones,31,,RB,RB,,,,,,REG,5
2016,REG,6,week,10,0200,00-0031285,Devonta Freeman,FRE174508,RB,RB,0200,2016,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,5.3105,50.0,3.2455,12,40,3.3333333333333335,0,D.Freeman,24,,RB,RB,Jr.,,,,,REG,6
2016,REG,6,week,10,0325,00-0031375,Terrance West,WES395447,RB,RB,0325,2016,32005745-5339-5447-4e79-696bc77e8745,Terrance,West,Terrance,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vzmf3p3k4ywfa5vjn9za,4.5058620689655156,34.78260869565217,2.652052631578947,23,87,3.782608695652174,2,T.West,28,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,0610,00-0027029,LeSean McCoy,MCC620232,RB,RB,0610,2016,32004d43-4362-0232-7a1d-dd0dd389f3f5,LeSean,McCoy,LeSean,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpc1a2dgivdyevuncz7p,3.2651428571428576,15.789473684210526,2.841125,19,140,7.368421052631579,3,L.McCoy,25,34504,RB,RB,,,,,,REG,6
2016,REG,6,week,10,0750,00-0026153,Jonathan Stewart,STE770966,RB,RB,0750,2016,32005354-4577-0966-26a7-63b5bd7a0239,Jonathan,Stewart,Jonathan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dzvxfj3xrgnzc3jbag2n,3.686,52.63157894736842,2.729684210526316,19,85,4.473684210526316,2,J.Stewart,28,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,0810,00-0032780,Jordan Howard,HOW239418,RB,RB,0810,2016,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,7.170294117647059,40.0,2.7860833333333335,15,34,2.2666666666666666,1,J.Howard,24,43439,RB,RB,,,,,,REG,6
2016,REG,6,week,10,0920,00-0030456,Giovani Bernard,BER219765,RB,RB,0920,2016,32004245-5221-9765-46d6-1e758159937b,Giovani,Bernard,Giovani,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cubg2wczhxrtz6jd4ldj,4.754897959183673,13.333333333333334,2.9041538461538465,15,49,3.2666666666666666,0,G.Bernard,25,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,0920,00-0031301,Jeremy Hill,HIL407410,RB,RB,0920,2016,32004849-4c40-7410-a042-2e41fafcc5fc,Jeremy,Hill,Jeremy,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rafvidcbp023aupumccx,4.447368421052633,0.0,2.5848333333333335,13,38,2.923076923076923,0,J.Hill,32,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,1200,00-0033045,Ezekiel Elliott,ELL289284,RB,RB,1200,2016,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.3413375796178353,57.14285714285714,2.631148148148148,28,157,5.607142857142857,0,E.Elliott,21,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,1400,00-0029854,C.J. Anderson,AND163330,RB,RB,1400,2016,3200414e-4416-3330-3837-6f82fc6855cf,C.J.,Anderson,C.J.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jqqdxuowpdgl06zy0g0a,4.52108108108108,10.0,2.5421249999999995,10,37,3.7,0,C.Anderson,22,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,1540,00-0031665,Zach Zenner,ZEN513046,RB,FB,1540,2016,32005a45-4e51-3046-77e5-57166e5fc8d7,Zachary,Zenner,Zach,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/deiznogchpv1vbrmyuax,4.282241379310345,28.57142857142857,2.3790000000000004,14,58,4.142857142857143,0,Z.Zenner,34,42696,RB,RB,,,,,,REG,6
2016,REG,6,week,10,1800,00-0030485,Eddie Lacy,LAC702361,RB,RB,1800,2016,32004c41-4370-2361-5439-ef33ee80b4df,Eddie,Lacy,Eddie,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ckn4luxcj2oc2c24fh7i,5.119538461538461,17.647058823529413,2.7195,17,65,3.823529411764706,0,E.Lacy,27,40009,RB,RB,Jr.,,,,,REG,6
2016,REG,6,week,10,2100,00-0028009,DeMarco Murray,MUR580353,RB,RB,2100,2016,32004d55-5258-0353-b3c0-f7232966a7e0,DeMarco,Murray,DeMarco,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lu4pqg7cvxbz7z4oormo,5.820461538461539,33.33333333333333,2.7417222222222217,21,65,3.0952380952380953,1,D.Murray,29,37146,RB,RB,,,,,,REG,6
2016,REG,6,week,10,2120,00-0029615,Lamar Miller,MIL373118,RB,RB,2120,2016,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,3.3845637583892616,16.666666666666664,2.628041666666667,24,149,6.208333333333333,1,L.Miller,26,38627,RB,RB,,,,,,REG,6
2016,REG,6,week,10,2200,00-0023500,Frank Gore,GOR411171,RB,RB,2200,2016,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,3.117547169811321,4.545454545454546,2.2547000000000006,22,106,4.818181818181818,0,F.Gore,23,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,2250,00-0027531,Chris Ivory,IVO253611,RB,RB,2250,2016,32004956-4f25-3611-afa1-32a4ef3b7338,Chris,Ivory,Chris,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wuhrkffigvt55hcqd4yw,5.568124999999999,27.27272727272727,2.942181818181818,11,32,2.909090909090909,1,C.Ivory,33,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,2310,00-0030414,Spencer Ware,WAR371408,RB,RB,2310,2016,32005741-5237-1408-8eeb-d6f0ad5c88fe,Spencer,Ware,Spencer,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qr04afpcu3fqpgxnws6t,2.7168702290076334,8.333333333333332,2.8215999999999997,24,131,5.458333333333333,1,S.Ware,32,,RB,RB,III,,,,,REG,6
2016,REG,6,week,10,2510,00-0032241,Todd Gurley,GUR000000,RB,RB,2510,2016,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,3.3424137931034483,21.428571428571427,2.0029166666666667,14,58,4.142857142857143,0,T.Gurley,30,,RB,RB,II,,,,,REG,6
2016,REG,6,week,10,2520,00-0032940,DeAndre Washington,WAS000000,RB,RB,2520,2016,32005741-5300-0000-c099-0198d3a23e0a,DeAndre,Washington,DeAndre,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/r89dcprs99qahleja3mz,2.880816326530612,0.0,2.443888888888889,10,49,4.9,0,D.Washington,33,43432,RB,RB,,,,,,REG,6
2016,REG,6,week,10,2700,00-0031590,Jay Ajayi,AJA771256,RB,RB,2700,2016,3200414a-4177-1256-2431-b2af057c0b9d,Jay,Ajayi,Jay,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt0drbhvsjykf2xxvskx,2.6647058823529415,32.0,2.719086956521739,25,204,8.16,2,J.Ajayi,23,42492,RB,RB,,,,,,REG,6
2016,REG,6,week,10,3200,00-0027325,LeGarrette Blount,BLO626278,RB,RB,3200,2016,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,4.4752,38.46153846153847,2.6518,13,50,3.8461538461538463,1,L.Blount,29,35838,RB,RB,,,,,,REG,6
2016,REG,6,week,10,3300,00-0027966,Mark Ingram,ING656964,RB,RB,3300,2016,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,5.144117647058824,31.25,2.7650666666666663,16,51,3.1875,0,M.Ingram,22,37101,RB,RB,Jr.,,,,,REG,6
2016,REG,6,week,10,3800,00-0032187,David Johnson,JOH174477,RB,RB,3800,2016,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,2.3819819819819816,31.818181818181817,2.7340714285714287,22,111,5.045454545454546,3,D.Johnson,31,42429,RB,RB,,,,,,REG,6
2016,REG,6,week,10,3900,00-0030496,Le'Veon Bell,BEL474300,RB,RB,3900,2016,32004245-4c47-4300-1a03-0d70c9d24d43,Le'Veon,Bell,Le'Veon,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lz4fqlhyoowrecnzp7dr,3.4430188679245286,10.0,2.9515,10,53,5.3,0,L.Bell,26,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,4400,00-0032144,Melvin Gordon,GOR275321,RB,RB,4400,2016,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxecbktyxov6smuaww2i,4.597021276595744,81.48148148148148,2.416608695652174,27,94,3.4814814814814814,0,M.Gordon,28,42358,RB,RB,III,,,,,REG,6
2016,REG,6,week,10,4500,00-0031045,Carlos Hyde,HYD402541,RB,RB,4500,2016,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,4.3425,0.0,2.6780000000000004,14,52,3.7142857142857144,0,C.Hyde,28,,RB,RB,,,,,,REG,6
2016,REG,6,week,10,4600,00-0030432,Christine Michael,MIC066214,RB,RB,4600,2016,32004d49-4306-6214-d90e-b7836060961d,Christine,Michael,Christine,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qlysbozgkexeoohnqrvz,4.673593750000001,38.88888888888889,2.964529411764705,18,64,3.5555555555555554,2,C.Michael,32,40010,RB,RB,,,,,,REG,6
2016,REG,6,week,10,5110,00-0031939,Matt Jones,JON603219,RB,RB,5110,2016,32004a4f-4e60-3219-485e-36655170f13d,Matt,Jones,Matt,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eektuvevqtzbqstzx3pv,2.8223703703703706,43.75,2.7670833333333333,16,135,8.4375,1,M.Jones,31,42438,RB,RB,,,,,,REG,6
2016,REG,7,week,10,0200,00-0031285,Devonta Freeman,FRE174508,RB,RB,0200,2016,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,4.801896551724137,33.33333333333333,2.8800833333333333,15,58,3.8666666666666667,0,D.Freeman,24,41332,RB,RB,Jr.,,,,,REG,7
2016,REG,7,week,10,0810,00-0031057,Ka'Deem Carey,CAR085888,RB,RB,0810,2016,32004341-5208-5888-3de8-1d9f4ab88ea4,Ka'Deem,Carey,Ka'Deem,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hxertoawlphk8ljtylct,3.8600000000000008,60.0,2.6806666666666668,10,48,4.8,0,K.Carey,25,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,0920,00-0030456,Giovani Bernard,BER219765,RB,RB,0920,2016,32004245-5221-9765-46d6-1e758159937b,Giovani,Bernard,Giovani,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cubg2wczhxrtz6jd4ldj,4.0665,5.88235294117647,2.3439375,17,80,4.705882352941177,1,G.Bernard,25,39985,RB,RB,,,,,,REG,7
2016,REG,7,week,10,1050,00-0030656,Isaiah Crowell,CRO734794,RB,RB,1050,2016,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,3.187936507936508,8.333333333333332,2.1056,12,63,5.25,1,I.Crowell,34,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,1400,00-0029854,C.J. Anderson,AND163330,RB,RB,1400,2016,3200414e-4416-3330-3837-6f82fc6855cf,Cortrelle,Anderson,C.J.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jqqdxuowpdgl06zy0g0a,2.974018691588785,37.5,2.094375,16,107,6.6875,1,C.Anderson,22,40311,RB,RB,,,,,,REG,7
2016,REG,7,week,10,1400,00-0032972,Devontae Booker,BOO019902,RB,RB,1400,2016,3200424f-4f01-9902-c146-57fda0468e8d,Devontae,Booker,Devontae,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ls859blqxjix8vayjwr7,3.318072289156627,29.411764705882355,2.075941176470588,17,83,4.882352941176471,1,D.Booker,23,43425,RB,RB,,,,,,REG,7
2016,REG,7,week,10,2100,00-0028009,DeMarco Murray,MUR580353,RB,RB,2100,2016,32004d55-5258-0353-b3c0-f7232966a7e0,DeMarco,Murray,DeMarco,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lu4pqg7cvxbz7z4oormo,4.611262135922331,44.0,2.812291666666667,25,103,4.12,1,D.Murray,29,37146,RB,RB,,,,,,REG,7
2016,REG,7,week,10,2120,00-0029615,Lamar Miller,MIL373118,RB,RB,2120,2016,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,3.439508196721312,54.54545454545454,2.377,11,61,5.545454545454546,0,L.Miller,26,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,2120,00-0031075,Alfred Blue,BLU106654,RB,RB,2120,2016,3200424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred,Blue,Alfred,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qt9zmmipmlcin4gxs8wt,3.287301587301587,18.181818181818183,2.1678181818181823,11,63,5.7272727272727275,0,A.Blue,28,,RB,RB,III,,,,,REG,7
2016,REG,7,week,10,2200,00-0023500,Frank Gore,GOR411171,RB,RB,2200,2016,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,4.022931034482758,29.411764705882355,2.181647058823529,17,58,3.411764705882353,0,F.Gore,23,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,2310,00-0030414,Spencer Ware,WAR371408,RB,RB,2310,2016,32005741-5237-1408-8eeb-d6f0ad5c88fe,Spencer,Ware,Spencer,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qr04afpcu3fqpgxnws6t,4.515324675324676,29.411764705882355,2.9787333333333335,17,77,4.529411764705882,0,S.Ware,32,40142,RB,RB,III,,,,,REG,7
2016,REG,7,week,10,2510,00-0032241,Todd Gurley,GUR000000,RB,RB,2510,2016,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,4.400175438596491,20.0,2.296714285714286,15,57,3.8,0,T.Gurley,30,42353,RB,RB,II,,,,,REG,7
2016,REG,7,week,10,2520,00-0030513,Latavius Murray,MUR671046,RB,RB,2520,2016,32004d55-5267-1046-5487-d03e83f25c8b,Latavius,Murray,Latavius,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoc3ipmwmfx9x7chlreq,4.5240677966101694,66.66666666666666,2.6874374999999997,18,59,3.2777777777777777,2,L.Murray,28,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,2700,00-0031590,Jay Ajayi,AJA771256,RB,RB,2700,2016,3200414a-4177-1256-2431-b2af057c0b9d,Jay,Ajayi,Jay,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt0drbhvsjykf2xxvskx,2.685140186915888,35.714285714285715,2.640461538461539,28,214,7.642857142857143,1,J.Ajayi,23,42492,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3000,00-0028198,Matt Asiata,ASI070576,RB,RB,3000,2016,,Matt,Asiata,Matt,ACT,,3.4109090909090907,16.666666666666664,2.4065833333333333,12,55,4.583333333333333,0,M.Asiata,44,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3000,00-0031376,Jerick McKinnon,MCK656764,RB,RB,3000,2016,32004d43-4b65-6764-e685-6b07f4dbac28,Jerick,McKinnon,Jerick,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l1p3zh1dswzruankht4r,4.043720930232559,45.45454545454545,2.8639,11,43,3.909090909090909,0,J.McKinnon,21,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3200,00-0027325,LeGarrette Blount,BLO626278,RB,RB,3200,2016,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,3.2150393700787396,20.833333333333336,2.6266521739130435,24,127,5.291666666666667,2,L.Blount,29,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3300,00-0027966,Mark Ingram,ING656964,RB,RB,3300,2016,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,4.307096774193549,0.0,2.5507142857142853,16,62,3.875,0,M.Ingram,22,,RB,RB,Jr.,,,,,REG,7
2016,REG,7,week,10,3410,00-0027155,Rashad Jennings,JEN587965,RB,RB,3410,2016,32004a45-4e58-7965-a468-b45f13bf3584,Rashad,Jennings,Rashad,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/r48elxgcxhdkfkazlqab,6.1568,0.0,2.103083333333333,13,25,1.9230769230769231,1,R.Jennings,23,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3430,00-0026184,Matt Forte,FOR645404,RB,RB,3430,2016,3200464f-5264-5404-4446-b6ef3bdf3d3a,Matthew,Forte,Matt,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/olqssssjykcx7tx7xsy3,4.943600000000001,36.666666666666664,2.6871851851851853,30,100,3.3333333333333335,1,M.Forte,22,33125,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3700,00-0027864,Ryan Mathews,MAT190010,RB,RB,3700,2016,32004d41-5419-0010-73ae-b3c9859065b6,Ryan,Mathews,Ryan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mai5izn84cdrvxlkwagb,5.147142857142856,21.428571428571427,2.608846153846154,14,56,4.0,0,R.Mathews,24,35451,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3800,00-0032187,David Johnson,JOH174477,RB,RB,3800,2016,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,4.355309734513275,21.21212121212121,2.650466666666667,33,113,3.4242424242424243,0,D.Johnson,31,42429,RB,RB,,,,,,REG,7
2016,REG,7,week,10,3900,00-0030496,Le'Veon Bell,BEL474300,RB,RB,3900,2016,32004245-4c47-4300-1a03-0d70c9d24d43,Le'Veon,Bell,Le'Veon,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lz4fqlhyoowrecnzp7dr,5.001358024691358,4.761904761904762,3.33345,21,81,3.857142857142857,0,L.Bell,26,39996,RB,RB,,,,,,REG,7
2016,REG,7,week,10,4400,00-0032144,Melvin Gordon,GOR275321,RB,RB,4400,2016,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxecbktyxov6smuaww2i,4.521029411764707,50.0,2.541888888888889,22,68,3.090909090909091,2,M.Gordon,28,,RB,RB,III,,,,,REG,7
2016,REG,7,week,10,4500,00-0028409,DuJuan Harris,HAR370058,RB,RB,4500,2016,32004841-5237-0058-7cc5-53d0d7a47769,DuJuan,Harris,DuJuan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bm9b6aulywolcwjqjcpo,5.465128205128203,27.27272727272727,2.8538750000000004,11,39,3.5454545454545454,0,D.Harris,32,37889,RB,RB,,,,,,REG,7
2016,REG,7,week,10,4600,00-0030432,Christine Michael,MIC066214,RB,RB,4600,2016,32004d49-4306-6214-d90e-b7836060961d,Christine,Michael,Christine,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qlysbozgkexeoohnqrvz,4.8555769230769235,18.75,2.2921428571428573,16,52,3.25,0,C.Michael,32,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,4900,00-0028083,Jacquizz Rodgers,ROD369979,RB,RB,4900,2016,3200524f-4436-9979-63c1-6da40f96661a,Jacquizz,Rodgers,Jacquizz,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ztmescfueap5glplyf7w,2.921103896103896,38.46153846153847,2.657826086956522,26,154,5.923076923076923,0,J.Rodgers,32,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,4900,00-0032741,Peyton Barber,BAR077733,RB,RB,4900,2016,32004241-5207-7733-5913-58201e96ca93,Peyton,Barber,Peyton,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/srihb9x7yferacjmdhdt,2.6175,50.0,2.608636363636364,12,84,7.0,1,P.Barber,43,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,5110,00-0030404,Chris Thompson,THO499404,RB,RB,5110,2016,32005448-4f49-9404-2355-f8ba7d7dd1ed,Chris,Thompson,Chris,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ssddwgyvzemk6nxhbbv1,3.6845205479452052,0.0,3.1794999999999995,12,73,6.083333333333333,0,C.Thompson,25,,RB,RB,,,,,,REG,7
2016,REG,7,week,10,5110,00-0031939,Matt Jones,JON603219,RB,RB,5110,2016,32004a4f-4e60-3219-485e-36655170f13d,Matt,Jones,Matt,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eektuvevqtzbqstzx3pv,4.75962962962963,40.0,2.7024,10,27,2.7,0,M.Jones,31,,RB,RB,,,,,,REG,7
2016,REG,8,week,10,0200,00-0031285,Devonta Freeman,FRE174508,RB,RB,0200,2016,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,5.548,27.27272727272727,2.9890999999999996,11,35,3.1818181818181817,1,D.Freeman,24,41332,RB,RB,Jr.,,,,,REG,8
2016,REG,8,week,10,0610,00-0030433,Mike Gillislee,GIL667064,RB,RB,0610,2016,32004749-4c66-7064-df1f-0e303552f27e,Mike,Gillislee,Mike,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bz85uuhwz2daip0avjrg,2.9894117647058827,50.0,2.700583333333333,12,85,7.083333333333333,1,M.Gillislee,35,40112,RB,RB,Jr.,,,,,REG,8
2016,REG,8,week,10,0750,00-0026153,Jonathan Stewart,STE770966,RB,RB,0750,2016,32005354-4577-0966-26a7-63b5bd7a0239,Jonathan,Stewart,Jonathan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dzvxfj3xrgnzc3jbag2n,3.9985263157894746,36.0,2.5983999999999994,25,95,3.8,2,J.Stewart,28,33094,RB,RB,,,,,,REG,8
2016,REG,8,week,10,0810,00-0032780,Jordan Howard,HOW239418,RB,RB,0810,2016,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.3122875816993465,42.30769230769231,2.7525,26,153,5.884615384615385,1,J.Howard,24,43439,RB,RB,,,,,,REG,8
2016,REG,8,week,10,0920,00-0030456,Giovani Bernard,BER219765,RB,RB,0920,2016,32004245-5221-9765-46d6-1e758159937b,Giovani,Bernard,Giovani,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cubg2wczhxrtz6jd4ldj,4.309615384615385,0.0,2.754454545454546,11,52,4.7272727272727275,1,G.Bernard,25,39985,RB,RB,,,,,,REG,8
2016,REG,8,week,10,0920,00-0031301,Jeremy Hill,HIL407410,RB,RB,0920,2016,32004849-4c40-7410-a042-2e41fafcc5fc,Jeremy,Hill,Jeremy,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rafvidcbp023aupumccx,4.299342105263159,5.0,2.4225000000000003,20,76,3.8,1,J.Hill,32,41284,RB,RB,,,,,,REG,8
2016,REG,8,week,10,1050,00-0030656,Isaiah Crowell,CRO734794,RB,RB,1050,2016,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,4.6241379310344835,45.45454545454545,2.5104,11,29,2.6363636363636362,1,I.Crowell,34,41493,RB,RB,,,,,,REG,8
2016,REG,8,week,10,1200,00-0033045,Ezekiel Elliott,ELL289284,RB,RB,1200,2016,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.8083333333333336,13.636363636363635,2.7272500000000006,22,96,4.363636363636363,0,E.Elliott,21,43293,RB,RB,,,,,,REG,8
2016,REG,8,week,10,1400,00-0032972,Devontae Booker,BOO019902,RB,RB,1400,2016,3200424f-4f01-9902-c146-57fda0468e8d,Devontae,Booker,Devontae,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ls859blqxjix8vayjwr7,5.049444444444443,63.1578947368421,2.779733333333333,19,54,2.8421052631578947,1,D.Booker,23,43425,RB,RB,,,,,,REG,8
2016,REG,8,week,10,1540,00-0030107,Theo Riddick,RID187949,RB,RB,1540,2016,32005249-4418-7949-2583-81ad82348db8,Theo,Riddick,Theo,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aptuag5ocazmionhvnt6,4.449285714285714,0.0,2.988454545454545,11,56,5.090909090909091,0,T.Riddick,25,,RB,RB,,,,,,REG,8
2016,REG,8,week,10,2100,00-0028009,DeMarco Murray,MUR580353,RB,RB,2100,2016,32004d55-5258-0353-b3c0-f7232966a7e0,DeMarco,Murray,DeMarco,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lu4pqg7cvxbz7z4oormo,4.285691056910569,42.857142857142854,3.0965000000000007,21,123,5.857142857142857,1,D.Murray,29,37146,RB,RB,,,,,,REG,8
