season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_suffix,player_season_type,player_week
2018,REG,6,week,10,3430,00-0028064,Bilal Powell,B.Powell,POW162772,RB,RB,29,3430,2018,37201,3200504f-5716-2772-5bb8-04da93b620cf,Bilal,Powell,Bilal,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a5qlloemeetaqawzwuf7,3.7301694915254235,12.5,2.9337333333333335,16,59,3.6875,0,57.252594592857406,-1.252594592857406,-0.08350630619049373,0.4666666666666667,,REG,6
2018,REG,6,week,10,3430,00-0030656,Isaiah Crowell,I.Crowell,CRO734794,RB,RB,20,3430,2018,41493,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,5.022,7.6923076923076925,3.0359090909090907,13,40,3.076923076923077,0,48.57540294389984,-8.575402943899839,-0.6596463802999876,0.23076923076923078,,REG,6
2018,REG,6,week,10,3700,00-0032782,Wendell Smallwood,W.Smallwood,SMA757345,RB,RB,28,3700,2018,43442,3200534d-4175-7345-1798-ca2c5a6fb11a,Wendell,Smallwood,Wendell,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/veuwn1ozvjt6q6rnql4a,5.679607843137254,5.555555555555555,2.842875,18,51,2.8333333333333335,0,63.42999170903053,-12.429991709030531,-0.6905550949461406,0.3888888888888889,,REG,6
2018,REG,6,week,10,3700,00-0033725,Corey Clement,C.Clement,CLE186218,RB,RB,30,3700,2018,45599,3200434c-4518-6218-e72b-31a350611a4e,Corey,Clement,Corey,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrhug4qxukm2pmrcnacr,3.7358139534883725,9.090909090909092,2.8832727272727277,11,43,3.909090909090909,1,48.69977621965758,-5.699776219657579,-0.5181614745143254,0.2727272727272727,,REG,6
2018,REG,6,week,10,3800,00-0032187,David Johnson,D.Johnson,JOH174477,RB,RB,31,3800,2018,42429,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,4.9437037037037035,22.22222222222222,2.74164705882353,18,54,3.0,1,73.3540055904062,-19.354005590406203,-1.0752225328003446,0.4444444444444444,,REG,6
2018,REG,6,week,10,3900,00-0033553,James Conner,J.Conner,CON461999,RB,RB,30,3900,2018,44917,3200434f-4e46-1999-59e9-253cedeec3a5,James,Conner,James,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g7f2fameplu2lllzpp75,3.0727027027027027,57.89473684210527,2.8120588235294117,19,111,5.842105263157895,2,91.88522881448766,12.114771185512339,0.6730428436395743,0.3333333333333333,,REG,6
2018,REG,6,week,10,4400,00-0032144,Melvin Gordon,M.Gordon,GOR275321,RB,RB,28,4400,2018,42358,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxecbktyxov6smuaww2i,2.8128787878787875,38.88888888888889,2.813375,18,132,7.333333333333333,3,76.40176974654507,40.59823025345493,2.388131191379702,0.5882352941176471,III,REG,6
2018,REG,6,week,10,4500,00-0031687,Raheem Mostert,R.Mostert,MOS822492,RB,RB,31,4500,2018,42718,32004d4f-5382-2492-b0f0-aec08c3525cf,Dominique,Mostert,Raheem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tpqiklrgbw1pqmwtl4r8,2.9428735632183907,16.666666666666664,2.821454545454545,12,87,7.25,0,50.109791389921895,36.890208610078105,3.074184050839842,0.5,,REG,6
2018,REG,6,week,10,4500,00-0033308,Matt Breida,M.Breida,BRE256819,RB,RB,22,4500,2018,45186,32004252-4525-6819-f4e3-f343a391cdbd,Matthew,Breida,Matt,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jrt56pkkf3tknmdgshvm,4.188360655737704,7.142857142857142,2.873214285714286,14,61,4.357142857142857,1,57.30057561374673,3.69942438625327,0.2642445990180907,0.5,,REG,6
2018,REG,6,week,10,4600,00-0033594,Chris Carson,C.Carson,CAR568144,RB,RB,32,4600,2018,45062,32004341-5256-8144-487d-eff74f49df34,Christopher,Carson,Chris,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pen7in9wacdqahbxsqly,3.8718644067796606,7.142857142857142,2.5582142857142856,14,59,4.214285714285714,0,40.122261428574625,16.877738571425375,1.2982875824173365,0.38461538461538464,,REG,6
2018,REG,6,week,10,4900,00-0032741,Peyton Barber,P.Barber,BAR077733,RB,RB,25,4900,2018,43861,32004241-5207-7733-5913-58201e96ca93,Kenneth,Barber,Peyton,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/srihb9x7yferacjmdhdt,2.9557317073170735,23.076923076923077,3.0227500000000003,13,82,6.3076923076923075,0,31.366719305630756,50.63328069436925,3.8948677457207115,0.5384615384615384,,REG,6
2018,REG,6,week,10,5110,00-0025394,Adrian Peterson,A.Peterson,PET260705,RB,RB,26,5110,2018,32200,32005045-5426-0705-afaf-b095105b31fb,Adrian,Peterson,Adrian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lfgv8vf2abbvuoaibr8r,3.4517525773195876,11.76470588235294,2.73575,17,97,5.705882352941177,0,97.35390396968207,-0.35390396968206517,-0.020817880569533244,0.5882352941176471,,REG,6
2018,REG,7,week,10,0200,00-0032058,Tevin Coleman,T.Coleman,COL359050,RB,RB,26,0200,2018,42416,3200434f-4c35-9050-eb7e-20c726e53f5b,Tevin,Coleman,Tevin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nabesbpd8nocsy6aplmj,4.6696,36.36363636363637,2.8892499999999997,11,50,4.545454545454546,1,49.49369792499808,0.5063020750019191,0.046027461363810834,0.18181818181818182,,REG,7
2018,REG,7,week,10,0325,00-0032426,Alex Collins,A.Collins,COL479374,RB,RB,34,0325,2018,43460,3200434f-4c47-9374-2540-96fa3f4d7768,Alex,Collins,Alex,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wqtukgbvpamp4kbphyfz,4.778421052631579,18.181818181818183,2.9667499999999998,11,38,3.4545454545454546,0,38.719351863153435,-4.719351863153435,-0.4719351863153435,0.4,,REG,7
2018,REG,7,week,10,0610,00-0027531,Chris Ivory,C.Ivory,IVO253611,RB,RB,33,0610,2018,36052,32004956-4f25-3611-afa1-32a4ef3b7338,Christopher,Ivory,Chris,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wuhrkffigvt55hcqd4yw,3.151234567901235,0.0,3.011461538461538,16,81,5.0625,0,53.85194152107513,27.148058478924867,1.6967536549328042,0.4375,,REG,7
2018,REG,7,week,10,0810,00-0032780,Jordan Howard,J.Howard,HOW239418,RB,RB,24,0810,2018,43439,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.773846153846154,33.33333333333333,2.4625833333333333,12,39,3.25,1,51.322844692423345,-12.322844692423345,-1.026903724368612,0.16666666666666666,,REG,7
2018,REG,7,week,10,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,HB,28,0920,2018,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,4.210000000000001,0.0,3.133692307692307,13,50,3.8461538461538463,0,61.88787352737806,-14.887873527378062,-1.240656127281505,0.25,,REG,7
2018,REG,7,week,10,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2018,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mp7o4isx8qzu4l1ju7ti,3.568875,11.11111111111111,2.7567500000000003,18,80,4.444444444444445,1,57.14497347121381,22.85502652878619,1.2697236960436773,0.5555555555555556,,REG,7
2018,REG,7,week,10,1200,00-0033045,Ezekiel Elliott,E.Elliott,ELL289284,RB,RB,21,1200,2018,43293,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,7.2366666666666655,26.666666666666668,2.7505,15,33,2.2,0,54.18323971770863,-21.18323971770863,-1.4122159811805755,0.3333333333333333,,REG,7
2018,REG,7,week,10,1400,00-0034109,Phillip Lindsay,P.Lindsay,LIN303086,RB,RB,30,1400,2018,46367,32004c49-4e30-3086-a451-a8add609c5d0,Phillip,Lindsay,Phillip,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ulywgze6rhdk1kah9fyy,3.1787777777777775,14.285714285714285,2.6232727272727274,14,90,6.428571428571429,1,58.49855084470194,31.50144915529806,2.2501035110927186,0.42857142857142855,,REG,7
2018,REG,7,week,10,1400,00-0034838,Royce Freeman,R.Freeman,FRE376456,RB,RB,28,1400,2018,46140,32004652-4537-6456-ac22-4a857061d9e4,Royce,Freeman,Royce,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nra5de3elhezp77jqg5z,5.438648648648649,76.92307692307693,3.2706153846153847,13,37,2.8461538461538463,1,36.14825609288477,0.8517439071152282,0.06551876208578679,0.6153846153846154,"",REG,7
2018,REG,7,week,10,1540,00-0027325,LeGarrette Blount,L.Blount,BLO626278,RB,RB,29,1540,2018,35838,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,3.2534000000000005,30.0,2.5768999999999997,10,50,5.0,1,49.075139597845144,0.9248604021548559,0.0924860402154856,0.4,,REG,7
2018,REG,7,week,10,1540,00-0034349,Kerryon Johnson,K.Johnson,JOH399188,RB,RB,33,1540,2018,46112,32004a4f-4839-9188-cb7b-f29b5ea64839,Kerryon,Johnson,Kerryon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vgfy6zk6f4f8kwslxrje,2.5493037974683546,26.31578947368421,3.185277777777777,19,158,8.31578947368421,0,78.36602634941885,79.63397365058115,4.1912617710832185,0.5263157894736842,,REG,7
2018,REG,7,week,10,2100,00-0028087,Dion Lewis,D.Lewis,LEW218646,RB,RB,33,2100,2018,37224,32004c45-5721-8646-e7c5-72a7c65dcee8,Dion,Lewis,Dion,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/erzmtaaz3eimbg998hyq,3.109230769230769,15.384615384615385,3.0936,13,91,7.0,0,52.53732206001592,38.46267793998408,2.9586675338449293,0.5384615384615384,,REG,7
2018,REG,7,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2018,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,4.535757575757577,25.0,2.2621818181818187,12,33,2.75,1,47.36185132154974,-14.361851321549743,-1.1968209434624786,0.3333333333333333,Jr.,REG,7
2018,REG,7,week,10,2120,00-0029615,Lamar Miller,L.Miller,MIL373118,RB,RB,26,2120,2018,38627,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,3.3477000000000006,22.727272727272727,2.742666666666667,22,100,4.545454545454546,1,89.28540444921671,10.714595550783287,0.48702707049014937,0.5,,REG,7
2018,REG,7,week,10,2200,00-0033951,Marlon Mack,M.Mack,MAC338783,RB,RB,25,2200,2018,44956,32004d41-4333-8783-1057-4314041567c5,Marlon,Mack,Marlon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/unt9jomg4vkmatqez2f1,2.6013492063492065,42.10526315789473,2.817375,19,126,6.631578947368421,1,94.75772820802175,31.242271791978254,1.644330094314645,0.47368421052631576,,REG,7
2018,REG,7,week,10,2250,00-0032209,T.J. Yeldon,T.Yeldon,YEL060186,RB,RB,24,2250,2018,42379,32005945-4c06-0186-cd0f-a93c74a0d6a6,Timothy,Yeldon,T.J.,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/upd4s91rxtbdylyydqxq,5.365357142857143,8.333333333333332,2.9815000000000005,12,28,2.3333333333333335,0,45.38318988840423,-17.38318988840423,-1.4485991573670194,0.25,Jr.,REG,7
2018,REG,7,week,10,2310,00-0033923,Kareem Hunt,K.Hunt,HUN308934,RB,RB,27,2310,2018,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,Kareem,Hunt,Kareem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zv22qd2meecbnbpjwrhe,3.4061627906976737,6.666666666666667,3.0431999999999997,15,86,5.733333333333333,1,65.51416714013479,17.485832859865212,1.2489880614189437,0.5714285714285714,,REG,7
2018,REG,7,week,10,2510,00-0031806,Malcolm Brown,M.Brown,BRO550137,RB,RB,34,2510,2018,42837,32004252-4f55-0137-a08a-164e95f5f50c,Malcolm,Brown,Malcolm,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/saroibi2giakpauwanjg,3.3087692307692307,30.76923076923077,2.495,13,65,5.0,0,75.47413308162754,-10.474133081627542,-0.8057025447405801,0.46153846153846156,,REG,7
2018,REG,7,week,10,2510,00-0032241,Todd Gurley,T.Gurley,GUR000000,RB,RB,30,2510,2018,42353,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,3.853809523809524,0.0,2.433923076923077,15,63,4.2,2,95.81175414465731,-32.811754144657314,-2.1874502763104875,0.06666666666666667,II,REG,7
2018,REG,7,week,10,2700,00-0023500,Frank Gore,F.Gore,GOR411171,RB,RB,21,2700,2018,29892,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,4.126206896551723,0.0,2.3650000000000007,10,29,2.9,0,34.070773741485255,-5.0707737414852545,-0.5070773741485255,0.3,,REG,7
2018,REG,7,week,10,3000,00-0030513,Latavius Murray,L.Murray,MUR671046,RB,RB,25,3000,2018,40129,32004d55-5267-1046-5487-d03e83f25c8b,Latavius,Murray,Latavius,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoc3ipmwmfx9x7chlreq,3.2733333333333325,20.0,2.6464166666666666,15,69,4.6,2,48.04260080273548,13.957399197264522,0.9969570855188944,0.42857142857142855,,REG,7
2018,REG,7,week,10,3200,00-0030465,Kenjon Barner,K.Barner,BAR236353,RB,RB,38,3200,2018,40130,32004241-5223-6353-7eec-f76b08d3f9a0,Kenjon,Barner,Kenjon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/o5u78mg6kkt7zalhcbwj,4.683055555555556,30.0,2.651777777777778,10,36,3.6,0,41.56477531397371,-5.564775313973712,-0.5564775313973712,0.4,,REG,7
2018,REG,7,week,10,3200,00-0031062,James White,J.White,WHI242257,RB,RB,28,3200,2018,41359,32005748-4924-2257-cf66-816145cac5b1,James,White,James,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l1ygfmpyz5hbbzrhyjug,5.05175,27.27272727272727,2.930272727272728,11,40,3.6363636363636362,0,30.93379566748111,9.06620433251889,0.8242003938653536,0.6363636363636364,,REG,7
2018,REG,7,week,10,3300,00-0027966,Mark Ingram,M.Ingram,ING656964,RB,RB,22,3300,2018,37101,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,4.5603125,33.33333333333333,2.586090909090909,12,32,2.6666666666666665,0,46.01613831629727,-16.016138316297273,-1.456012574208843,0.18181818181818182,Jr.,REG,7
2018,REG,7,week,10,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2018,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xs7zkncnl9261b101wo9,4.251875,5.88235294117647,2.6435999999999997,17,64,3.764705882352941,1,62.19173527075701,1.8082647292429925,0.10636851348488191,0.5294117647058824,,REG,7
2018,REG,7,week,10,3410,00-0034844,Saquon Barkley,S.Barkley,BAR192674,RB,RB,26,3410,2018,46208,32004241-5219-2674-af43-1519254e563d,Saquon,Barkley,Saquon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yimxr0tykw7u3aogj60u,5.8427906976744195,28.57142857142857,3.233461538461538,14,43,3.0714285714285716,1,36.96381303086326,6.036186969136743,0.4311562120811959,0.42857142857142855,,REG,7
2018,REG,7,week,10,3430,00-0030656,Isaiah Crowell,I.Crowell,CRO734794,RB,RB,20,3430,2018,41493,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,5.198620689655172,36.36363636363637,2.5619,11,29,2.6363636363636362,0,47.55350878550527,-18.553508785505272,-1.6866826168641156,0.18181818181818182,,REG,7
2018,REG,7,week,10,3800,00-0032187,David Johnson,D.Johnson,JOH174477,RB,RB,31,3800,2018,42429,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,4.113846153846154,42.857142857142854,2.4829999999999997,14,39,2.7857142857142856,0,45.35896283673041,-7.358962836730413,-0.566074064363878,0.38461538461538464,,REG,7
2018,REG,7,week,10,4400,00-0033699,Austin Ekeler,A.Ekeler,EKE189430,RB,RB,30,4400,2018,45573,3200454b-4518-9430-b8b6-2128b5b3e282,Austin,Ekeler,Austin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kbo1ouatld3unac5ijrm,5.1745238095238095,25.0,3.005000000000001,12,42,3.5,0,67.82399647919016,-25.823996479190157,-2.1519997065991796,0.16666666666666666,,REG,7
2018,REG,7,week,10,4900,00-0032741,Peyton Barber,P.Barber,BAR077733,RB,RB,25,4900,2018,43861,32004241-5207-7733-5913-58201e96ca93,Kenneth,Barber,Peyton,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/srihb9x7yferacjmdhdt,5.060333333333333,36.36363636363637,3.0269,11,30,2.727272727272727,0,30.82689123881627,-0.8268912388162697,-0.07517193080147906,0.45454545454545453,,REG,7
2018,REG,7,week,10,5110,00-0025394,Adrian Peterson,A.Peterson,PET260705,RB,RB,26,5110,2018,32200,32005045-5426-0705-afaf-b095105b31fb,Adrian,Peterson,Adrian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lfgv8vf2abbvuoaibr8r,4.687070707070707,29.166666666666668,3.1522777777777775,24,99,4.125,0,105.43653624450144,-6.43653624450144,-0.26818901018756,0.16666666666666666,,REG,7
2018,REG,8,week,10,0325,00-0032426,Alex Collins,A.Collins,COL479374,RB,RB,34,0325,2018,43460,3200434f-4c47-9374-2540-96fa3f4d7768,Alex,Collins,Alex,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wqtukgbvpamp4kbphyfz,4.426530612244897,36.36363636363637,2.7552222222222222,11,49,4.454545454545454,1,40.523772122202985,3.4762278777970153,0.3476227877797015,0.5,,REG,8
2018,REG,8,week,10,0610,00-0027029,LeSean McCoy,L.McCoy,MCC620232,RB,RB,25,0610,2018,34504,32004d43-4362-0232-7a1d-dd0dd389f3f5,LeSean,McCoy,LeSean,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpc1a2dgivdyevuncz7p,13.75923076923077,25.0,3.1370000000000005,12,13,1.0833333333333333,0,51.68604830478422,-38.68604830478422,-3.2238373587320184,0.25,,REG,8
2018,REG,8,week,10,0750,00-0033280,Christian McCaffrey,C.McCaffrey,MCC035988,RB,RB,22,0750,2018,44820,32004d43-4303-5988-790d-0077d6a4692b,Christian,McCaffrey,Christian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fbmd42eh96156aug14kp,5.210222222222223,42.857142857142854,2.8355833333333336,14,45,3.2142857142857144,1,50.91471389144677,-8.914713891446773,-0.6857472224189826,0.23076923076923078,,REG,8
2018,REG,8,week,10,0810,00-0032780,Jordan Howard,J.Howard,HOW239418,RB,RB,24,0810,2018,43439,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.3882716049382715,0.0,2.50155,22,81,3.6818181818181817,1,95.66779696166525,-14.667796961665246,-0.6667180437120567,0.3181818181818182,,REG,8
2018,REG,8,week,10,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,HB,28,0920,2018,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,3.272439024390244,0.0,2.852882352941177,21,123,5.857142857142857,2,102.60444808456782,20.39555191543218,0.9712167578777228,0.38095238095238093,,REG,8
2018,REG,8,week,10,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2018,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mp7o4isx8qzu4l1ju7ti,4.758000000000002,5.555555555555555,3.0271428571428567,18,65,3.611111111111111,0,77.06562470158086,-12.065624701580859,-0.6703124834211588,0.2777777777777778,,REG,8
2018,REG,8,week,10,1400,00-0034109,Phillip Lindsay,P.Lindsay,LIN303086,RB,RB,30,1400,2018,46367,32004c49-4e30-3086-a451-a8add609c5d0,Phillip,Lindsay,Phillip,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ulywgze6rhdk1kah9fyy,3.757999999999999,16.666666666666664,2.679823529411765,18,95,5.277777777777778,1,81.4743347724915,8.525665227508497,0.5328540767192811,0.4375,,REG,8
2018,REG,8,week,10,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2018,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emz1peuzt25fsvbhdshg,2.504302325581396,16.666666666666664,2.6482727272727273,12,86,7.166666666666667,1,64.75597936589553,21.244020634104473,1.7703350528420394,0.5833333333333334,,REG,8
2018,REG,8,week,10,2120,00-0029615,Lamar Miller,L.Miller,MIL373118,RB,RB,26,2120,2018,38627,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,2.3842857142857143,22.22222222222222,2.697375,18,133,7.388888888888889,1,54.59115347686828,78.40884652313173,4.356047029062874,0.5555555555555556,,REG,8
2018,REG,8,week,10,2120,00-0031075,Alfred Blue,A.Blue,BLU106654,RB,RB,28,2120,2018,41410,3200424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred,Blue,Alfred,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qt9zmmipmlcin4gxs8wt,4.550238095238096,13.333333333333334,2.7114285714285713,15,42,2.8,0,52.1061839020082,-10.106183902008198,-0.6737455934672132,0.26666666666666666,III,REG,8
2018,REG,8,week,10,2200,00-0033951,Marlon Mack,M.Mack,MAC338783,RB,RB,25,2200,2018,44956,32004d41-4333-8783-1057-4314041567c5,Marlon,Mack,Marlon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/unt9jomg4vkmatqez2f1,3.4255303030303037,24.0,2.6054166666666663,25,132,5.28,2,109.7823721590846,13.217627840915398,0.5746794713441478,0.391304347826087,,REG,8
2018,REG,8,week,10,2200,00-0034367,Nyheim Hines,N.Hines,HIN226970,RB,RB,21,2200,2018,46173,32004849-4e22-6970-73da-06472dd4984b,Nyheim,Hines,Nyheim,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsvodvfsjkzc0ii9vn2n,2.591153846153847,18.181818181818183,2.5747999999999998,11,78,7.090909090909091,0,47.00414121971777,21.995858780282227,2.1995858780282225,0.8,,REG,8
2018,REG,8,week,10,2310,00-0033923,Kareem Hunt,K.Hunt,HUN308934,RB,RB,27,2310,2018,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,Kareem,Hunt,Kareem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zv22qd2meecbnbpjwrhe,6.4193999999999996,25.0,3.025857142857143,16,50,3.125,0,69.29375579224156,-19.293755792241555,-1.2058597370150972,0.4375,,REG,8
2018,REG,8,week,10,2510,00-0032241,Todd Gurley,T.Gurley,GUR000000,RB,RB,30,2510,2018,42353,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,3.7535964912280693,12.0,2.6713043478260867,25,114,4.56,0,122.61977774940058,-16.619777749400583,-0.6924907395583576,0.4166666666666667,II,REG,8
2018,REG,8,week,10,2520,00-0029613,Doug Martin,D.Martin,MAR578568,RB,RB,28,2520,2018,38561,32004d41-5257-8568-7762-30a0bea266f9,Douglas,Martin,Doug,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lhazttk4tjpi7ggf7du4,3.4068055555555556,15.384615384615385,2.616846153846154,13,72,5.538461538461538,0,58.17674051838693,13.823259481613071,1.0633276524317747,0.46153846153846156,,REG,8
2018,REG,8,week,10,2700,00-0023500,Frank Gore,F.Gore,GOR411171,RB,RB,21,2700,2018,29892,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,3.894905660377359,0.0,2.7881,12,53,4.416666666666667,0,58.17810242080737,-5.17810242080737,-0.4315085350672809,0.5,,REG,8
2018,REG,8,week,10,2700,00-0033118,Kenyan Drake,K.Drake,DRA280410,RB,RB,32,2700,2018,43362,32004452-4128-0410-f1a5-770c8d09e9d7,Kenyan,Drake,Kenyan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vbapv4blkeelkdyqtcmp,4.276896551724138,0.0,3.3073,12,58,4.833333333333333,1,51.061230065409404,6.938769934590596,0.5782308278825496,0.4166666666666667,,REG,8
